ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
hsa04380,Osteoclast differentiation,130,0.527143888522372,1.71947095074531,0.000121324799305301,0.000856553083095428,0.000546600148449148,4141,"tags=48%, list=25%, signal=37%",7186/2212/11006/2214/54209/7046/7305/126014/695/1540/4688/1513/3460/6772/2209/10859/9103/6688/1436/7040/653361/3937/110117499/6773/3455/8503/55423/2213/8878/3459/488/10288/1385/10326/3716/8517/5609/3932/9846/4773/2215/11025/4689/3710/5534/5594/5970/7297/11027/1435/1535/10379/79168/140885/3454/5293/5879/4791/814/5601/2534/5595/7042
hsa03320,PPAR signaling pathway,68,-0.586561607613288,-1.90689989950363,0.000166496973645596,0.00110893267352633,0.000707653472892902,2108,"tags=35%, list=13%, signal=31%",1962/1582/3158/335/440503/729359/6256/23305/11001/2710/5106/79966/8309/5465/10999/30/1376/2168/10998/364/5105/51/34/6342
hsa04658,Th1 and Th2 cell differentiation,84,0.580514695636461,1.78244264556228,0.000165101252920602,0.00110893267352633,0.000707653472892902,3132,"tags=54%, list=19%, signal=44%",3117/3127/3118/3119/3122/3120/3113/3594/3112/3115/864/3109/3460/6772/3560/5335/3123/3108/3561/919/915/7535/916/920/3111/3714/4854/3559/3516/3718/3459/54567/3716/8517/9794/30009/3932/917/4773/6775/4853/5534/5594/5970/7297
hsa04621,NOD-like receptor signaling pathway,156,0.506075818132607,1.69439962725051,0.000164120798434102,0.00110893267352633,0.000707653472892902,3427,"tags=39%, list=21%, signal=31%",29110/9641/7188/7186/5332/24145/7226/51393/1536/837/10616/115362/64127/8767/6772/2634/55054/6352/841/64170/84168/5330/3428/5027/340061/9051/9140/6773/9447/3455/7128/834/114548/5585/58484/29108/4939/4940/3716/8517/4938/114769/63940/7187/330/10392/6041/596/2633/22861/115361/3710/5594/22900/5970/7297/1535/51135/10379/10010/3665
hsa00410,beta-Alanine metabolism,30,-0.714439984297944,-1.97943424917024,0.00019434635682051,0.00127044933254889,0.000810723593754173,3045,"tags=50%, list=18%, signal=41%",51733/1807/224/501/8639/1962/84735/219/223/217/26275/18/4329/51/1892
hsa04964,Proximal tubule bicarbonate reclamation,21,-0.771799579839784,-2.00834231161589,0.000207652060349458,0.00133274867824289,0.00085047925195759,1898,"tags=76%, list=11%, signal=68%",760/10991/2744/2747/483/2746/8671/1468/477/5106/482/358/476/6550/5105/762
hsa03013,Nucleocytoplasmic transport,104,0.540209379353188,1.71484176686093,0.00028858298078941,0.0018191034324761,0.00116084131370176,2886,"tags=26%, list=17%, signal=22%",23165/55705/9631/23214/57122/23279/7514/55110/9972/11260/23511/7329/23636/79902/4928/84321/100101267/3837/10762/79228/7175/5901/84305/25909/10921/51068/3838
hsa05152,Tuberculosis,161,0.482172093186892,1.61997416160222,0.000403589849287883,0.00249942485611619,0.00159498112183946,3508,"tags=43%, list=21%, signal=35%",3117/3127/3118/317/3119/2212/2214/3689/3122/11151/3120/3113/64581/3112/637/3115/8717/3687/3684/10333/64127/581/8767/3109/7097/3460/6772/2207/2209/841/64170/1520/9103/3123/972/3108/7040/3587/7096/836/718/3111/4046/8625/4800/2213/3459/4261/1051/1385/3716/26253/23545/1387/51561/3588/929/2215/596/8877/10312/5534/5594/5970/3654/51135/817/1509/8411/8844
hsa05165,Human papillomavirus infection,306,0.419172467797827,1.49690267861705,0.000417101813934913,0.0025385679365349,0.00161995985811382,3175,"tags=29%, list=19%, signal=24%",5933/9134/29110/9641/5315/1869/5925/890/3134/595/3910/8717/581/1277/7450/6772/3106/7157/3135/3676/3915/841/472/1282/1278/2335/1292/3107/3105/1293/1027/3909/1452/836/894/148327/1017/110117499/6773/6198/4854/3455/8503/3516/7058/26508/1284/3914/7422/898/23462/4193/1385/6654/1978/8312/3716/3678/8517/3911/84667/9794/5610/23545/355/545/896/1956/1387/3695/8321/7187/6932/3688/9636/4893/4242/55844/3133/4853/3691/10312/3955/7059/5594/5970/7297/7480/7098
hsa05310,Asthma,24,0.746844251024703,1.87524641018852,0.000446066584096492,0.00265917747982191,0.00169692554251346,1606,"tags=58%, list=10%, signal=53%",3117/3127/3118/3119/3122/3120/3113/3112/3115/3109/2207/3123/3108/3111
hsa01212,Fatty acid metabolism,56,-0.571934217943925,-1.79665997257814,0.00045198484076293,0.00265917747982191,0.00169692554251346,2108,"tags=38%, list=13%, signal=33%",1962/9374/197322/9200/10449/23305/3295/7923/27349/79966/38/109703458/36/30/1376/3033/51/34/1892/6342/84869
hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,21,0.780861512679287,1.91176608845585,0.000463156922776849,0.00268023596295455,0.00171036378730363,1995,"tags=57%, list=12%, signal=50%",55501/26229/11285/126792/50515/64132/337876/113189/51363/79586/55454/54480
hsa05340,Primary immunodeficiency,34,0.688472206864898,1.84056714508329,0.000522280196269013,0.00294650033951156,0.00188027753885634,2460,"tags=59%, list=15%, signal=50%",57379/5788/6890/695/64421/6891/925/3561/915/7535/916/920/8625/3575/3718/4261/926/958/8517/3932
hsa05163,Human cytomegalovirus infection,205,0.460897068472155,1.58903127468893,0.000525862666825009,0.00294650033951156,0.00188027753885634,3046,"tags=36%, list=18%, signal=30%",29110/7188/2002/7186/414062/1869/113/5925/7852/9560/5332/3134/1029/5880/6890/595/59345/637/8717/1399/581/6891/1234/6892/9138/3106/6351/7157/3135/6352/841/5330/3107/3105/3587/836/567/115004/340061/148327/110117499/6198/6348/8503/2923/811/7422/4193/2771/1385/6654/1978/3716/108/1230/8517/4609/355/1956/6667/1870/3588/4773/4893/1388/10672/109/3133/11214/3710/1386/5534/5594/2768
hsa00350,Tyrosine metabolism,33,-0.668693528300906,-1.9066347679859,0.000550275982590211,0.00303511596647413,0.00193682664924844,2798,"tags=52%, list=17%, signal=43%",3081/7306/2805/124/81889/8639/1621/4128/2954/1644/220074/316/130/128/3242/126/125
hsa05323,Rheumatoid arthritis,87,0.538475221162174,1.66602369149159,0.000563357192787103,0.00305946290852073,0.00195236338876826,2672,"tags=36%, list=16%, signal=30%",414062/3117/3127/3118/3119/3689/3122/3120/3113/3112/3115/1513/942/3109/7097/3683/6352/10673/3123/3108/7040/3111/6348/940/941/7422/23545/51561/2321/6364/4050
hsa00380,Tryptophan metabolism,40,-0.627183700389153,-1.85736492632266,0.000576156868374476,0.00308156628085137,0.00196646841837541,2603,"tags=57%, list=16%, signal=49%",55526/883/224/501/39/130013/1962/4128/2639/56267/1743/64577/219/223/217/1644/125061/38/847/316/11185/3033/1892
hsa05161,Hepatitis B,148,0.485181216532343,1.61212228274438,0.00072612221077311,0.00376942853533688,0.00240542032670968,3749,"tags=41%, list=23%, signal=32%",9134/29110/9641/2002/1869/5925/317/332/890/7046/64135/637/1643/581/7097/6772/7157/841/5111/7040/4318/836/148327/1017/110117499/353376/6773/8503/3718/898/1385/6654/3716/8517/5609/4609/355/1387/1870/7187/3339/4773/596/4893/1388/6775/1386/5594/5970/7297/7098/3654/51135/356/3665/23586/3454/468/5293/9586
hsa04714,Thermogenesis,216,-0.402132784801262,-1.53936159496916,0.00072341524875294,0.00376942853533688,0.00240542032670968,4455,"tags=44%, list=27%, signal=33%",116228/9658/4715/10632/57104/7249/521/4729/51079/4717/4878/4714/9377/25915/126328/5593/515/1351/10476/1349/4708/7350/5346/2181/493753/506/4731/4726/8289/53632/518/115/1537/522/4728/4709/4698/374291/29078/4712/196883/4718/509/2182/84987/2180/4696/4713/1374/4719/4722/79133/4707/6391/152831/28958/7386/3991/498/5606/57492/10891/65260/112/4536/440567/513/4881/4537/4705/7384/4541/4540/4538/51103/4535/4723/5564/23305/4539/100532726/123096/51241/1339/788/27330/6595/6390/5563/2475/1376/6655/63976/1352/1353/6392
hsa05208,Chemical carcinogenesis - reactive oxygen species,209,-0.399510406035604,-1.53279346481728,0.000739247601510652,0.00378194787439507,0.00241340940844057,4454,"tags=39%, list=27%, signal=29%",4714/9377/126328/515/1351/10476/1349/4708/506/2939/2944/4259/10861/4731/4726/2941/5580/1545/518/1537/2938/522/4728/4709/4698/374291/4712/4718/509/4696/4713/115019/4719/873/4722/292/2948/2353/4707/50507/5170/6391/653689/6647/6416/10327/2946/7386/498/2953/65010/4780/4536/291/440567/513/4537/4705/7384/4541/4540/4538/369/4535/4723/4539/2947/5599/100532726/1339/1950/1147/847/6390/119391/5587/6655/6392/2053/5894/5602/2949
hsa04672,Intestinal immune network for IgA production,42,0.652758814506895,1.808450699844,0.000805905146351577,0.00406406452374438,0.00259343911758252,1999,"tags=50%, list=12%, signal=44%",57379/3117/7852/3127/3118/3119/3122/3120/3113/3112/3115/942/3109/3676/10673/3123/3108/7040/3111/940/941
hsa00260,"Glycine, serine and threonine metabolism",41,-0.596459278283491,-1.77058189471038,0.0009230168731785,0.0045890838905917,0.00292847458651147,2668,"tags=63%, list=16%, signal=53%",875/29968/27232/501/8639/64902/29958/4128/2653/26227/113675/189/635/132158/1757/211/55349/6470/1610/1491/2731/9380/23464/275/2628/51268
hsa00020,Citrate cycle (TCA cycle),29,-0.671041284017035,-1.8345252944716,0.00111438654507008,0.00542787160280645,0.00346373795437776,3770,"tags=69%, list=23%, signal=53%",1738/1737/3417/3418/6391/5160/3421/50/5162/55753/1743/8803/5091/8802/48/5106/6390/8801/6392/5105
hsa05222,Small cell lung cancer,92,0.542017389564491,1.69295511347263,0.00112247769689765,0.00542787160280645,0.00346373795437776,2722,"tags=39%, list=16%, signal=33%",9134/7188/7186/1869/5925/6502/317/595/3910/1643/581/1163/7157/3915/1282/2335/1027/3909/836/1017/110117499/8503/79444/1284/3914/898/8517/3911/4609/4149/1870/1030/7187/330/3688/596
hsa03010,Ribosome,168,0.462437574367861,1.56339120176538,0.00115995800600766,0.00553331319082031,0.00353102437106172,3732,"tags=40%, list=22%, signal=32%",6147/6187/200916/6188/11224/6173/6223/6167/6158/6175/6202/10399/6169/6157/6193/6136/6205/6222/6143/25873/6224/6210/6208/6156/4736/6141/6142/6134/6232/6170/63875/6234/6137/6227/100529097/23521/6165/6209/6171/6130/6217/6132/100529239/6168/6203/6181/6229/6155/6191/6122/6139/9349/6160/51187/6204/6128/6135/6201/6176/6150/6233/7311/6207/6230/100526842/6228/2197/6125
hsa04120,Ubiquitin mediated proteolysis,140,0.476673404660192,1.57172494765674,0.00140865482328302,0.00663006870158542,0.00423090711835181,3915,"tags=32%, list=24%, signal=25%",10401/55120/11065/8454/8450/9246/991/65264/672/6502/55585/64682/55236/1643/7329/867/26272/5371/996/10055/27338/7322/79444/4193/10054/7316/26259/330/57154/9040/29945/23295/8554/27339/64750/868/8697/6233/7311/7321/57448/55294/51366/4281/9354
hsa01200,Carbon metabolism,110,-0.467236318079335,-1.63715119833287,0.00146882524435807,0.00682230672708419,0.00435358174920536,2705,"tags=45%, list=16%, signal=38%",5634/29968/5160/2805/3421/39/50/5162/64902/2875/5313/2653/5096/26227/2747/84706/55753/5095/2746/84693/113675/189/9104/1743/8803/132158/414328/51179/4594/5091/8802/26007/48/6470/26275/2731/38/847/6390/8801/55902/275/2027/2203/229/128/6392/4329/51/1892
hsa04620,Toll-like receptor signaling pathway,93,0.524505122601301,1.64129301407949,0.00157366734092053,0.00721434508240191,0.00460375681417626,3427,"tags=43%, list=21%, signal=34%",29110/9641/414062/9560/10333/1513/942/7097/6772/51284/6351/6352/841/3627/7096/110117499/353376/6773/4283/6348/3455/51311/8503/941/6373/3716/958/8517/5609/7187/929/23643/5594/5970/7297/7098/3654/51135/10379/3665
hsa03250,Viral life cycle - HIV-1,63,0.580223767173439,1.73775478286089,0.00171703170386455,0.00774998574852072,0.00494557015113593,3693,"tags=40%, list=22%, signal=31%",7514/7852/55201/9972/636/1234/27350/60489/200316/25939/920/5478/10955/9582/140564/23299/1387/5901/29969/4131/164668/9146/85363/684/904
hsa05170,Human immunodeficiency virus 1 infection,195,0.4470891265989,1.53174115425679,0.00173441607403155,0.00774998574852072,0.00494557015113593,2815,"tags=32%, list=17%, signal=27%",29110/7188/891/8454/3984/8450/7186/983/7852/9133/3134/5880/6890/59345/637/8717/1399/581/6891/1234/7097/6892/3106/3135/841/472/5335/27350/3107/3105/60489/919/200316/25939/836/915/1111/567/115004/916/995/340061/110117499/920/6198/8503/2923/811/8905/2771/9582/8517/5609/140564/355/545/917/7133/4773/596/4893/5062/3133
hsa04514,Cell adhesion molecule (CAM) interaction,152,0.460385343123057,1.53649906000898,0.00186807811190509,0.0082428946687812,0.00526011468352222,2648,"tags=32%, list=16%, signal=27%",1462/3117/3127/3118/6693/3119/3134/5788/3689/3122/3120/3113/3112/3115/80381/29126/3684/6404/942/3109/923/914/3106/3683/3135/3676/925/3123/3107/3105/3108/920/965/3111/9672/5133/120425/3385/940/941/80380/22871/6402/926/6614/958/10666/3695/3688
hsa04081,Hormone signaling,167,-0.4030128862359,-1.50446345886667,0.00224844019241791,0.00979875787559902,0.00625297207508034,2647,"tags=24%, list=16%, signal=20%",4352/3952/658/7067/4883/552/6751/3061/2642/112/2100/5618/117247/3667/185/6752/4881/7434/5020/5443/6567/2690/554/2057/1733/2770/2788/10681/94235/7068/150/4842/10267/2767/2984/9630/152/5745/10411/114131
hsa05167,Kaposi sarcoma-associated herpesvirus infection,174,0.450269713545742,1.528001255036,0.00243626301739433,0.0103614559655446,0.00661205181639045,3719,"tags=41%, list=22%, signal=32%",29110/9641/7186/1869/5925/3134/595/59345/637/8717/581/5294/942/1234/6772/4277/3106/7157/3135/841/5335/146850/23533/3107/3105/4067/9976/836/718/110117499/285/6773/3055/3455/8503/7422/3459/57580/1385/3716/7316/1230/8517/5609/5610/1233/4609/131450/355/1387/1870/7187/6932/4773/4893/3133/3710/5534/5594/5970/7297/7098/2932/10379/3665/6233/7311/2790/3454/808/5293/2791
hsa04062,Chemokine signaling pathway,180,0.442736158950246,1.50864608477141,0.0024264919090358,0.0103614559655446,0.00661205181639045,3283,"tags=34%, list=20%, signal=27%",643/414062/113/7852/9560/5332/5880/59345/1794/1399/2833/5294/1234/6772/6351/157/6352/5335/7409/146850/1524/5330/23533/3627/653361/4067/2870/7454/110117499/409/6773/3702/3055/4283/6348/156/8503/58191/6367/6464/3718/9844/57580/2771/6373/6654/108/1230/8517/10663/6362/1233/6364/4893/109/1236/5594/2829/5970/729230/6376
hsa01210,2-Oxocarboxylic acid metabolism,31,-0.628731727090341,-1.76918604691407,0.00253139455867197,0.0106378842763239,0.00678845157338096,3770,"tags=74%, list=23%, signal=57%",1738/2806/1737/3417/3418/55526/5160/2805/3421/50/5162/64902/2875/84706/55753/162417/189/1743/594/48/1629/100526760/95
hsa04960,Aldosterone-regulated sodium reabsorption,34,-0.617937866950829,-1.77286819874707,0.00258907190304677,0.010752263315006,0.00686144132819825,1986,"tags=44%, list=12%, signal=39%",3667/483/9351/23327/5578/6337/53828/477/6340/3758/482/3291/476/4306/6338
hsa05145,Toxoplasmosis,109,0.491872922771392,1.56789361330339,0.00301079361809014,0.0123582575254165,0.00788628928116635,2722,"tags=39%, list=16%, signal=33%",3117/3127/3118/3119/3122/3120/3113/3910/3112/3115/5294/3109/1234/7097/3460/6772/240/3915/841/146850/3123/23533/3108/7040/3909/3587/836/3111/79444/3914/3459/4261/2771/3716/3310/958/8517/3911/3588/330/3688/23643/596
hsa00430,Taurine and hypotaurine metabolism,15,-0.773294550000347,-1.85774891115482,0.00311466658597241,0.0126328406800792,0.00806151157160265,1833,"tags=53%, list=11%, signal=47%",2326/2686/2328/124975/2329/2687/1036/2330
hsa04613,Neutrophil extracellular trap formation,176,0.437419463999181,1.48322785067786,0.00314926339899992,0.0126328406800792,0.00806151157160265,3411,"tags=27%, list=21%, signal=22%",9555/5332/2212/2214/5880/3689/1536/64581/837/4688/3684/6404/7450/7097/2359/51284/2209/3683/5335/5330/653361/723790/718/8337/110117499/3014/51311/8503/834/27180/8362/92815/3015/85236/2357/8841/2215/440689/4689/5594/8341/5970/9734/8353/1535/8365/8363/728
hsa00785,Lipoic acid metabolism,18,-0.741297047852773,-1.84221996031691,0.0033642855791643,0.0133437394319663,0.00851516397328399,3822,"tags=78%, list=23%, signal=60%",387787/1738/1737/55526/5160/5162/2653/55753/1743/594/2731/11019/275/1629
hsa00330,Arginine and proline metabolism,49,-0.539798702366868,-1.64740871068343,0.00342066395651754,0.0134166041850077,0.00856166183268718,2626,"tags=39%, list=16%, signal=33%",2805/224/501/4128/384/84735/58510/4942/4953/219/223/217/1610/112817/79814/2628/4842/112483/8659
hsa03018,RNA degradation,75,0.514645537899036,1.56422913783087,0.00369796829356405,0.0141889435611751,0.00905452190872662,3426,"tags=37%, list=21%, signal=30%",4848/9125/5073/5393/2026/196513/23404/56915/51691/51690/5214/8761/84186/22894/26986/11044/2023/5394/167227/219988/23658/9337/9652/22803/694/132430/11157/6499
hsa04114,Oocyte meiosis,129,0.476482377277077,1.55230651817893,0.00367227192299595,0.0141889435611751,0.00905452190872662,3094,"tags=27%, list=19%, signal=22%",9134/9088/891/8454/4085/9232/983/113/991/699/64682/9133/5501/5347/6790/9126/996/995/1017/151648/8379/10734/7533/898/26271/7532/108/441272/109/286151/3710/132864/5534/5594/29945
