Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
EXO1,15,REML,-1.51829804405786,0.302598461944951,5.23389654933291e-07,95.1774619130176,1.23753582789849,187.542656724295,1.90153647009938e-32,0,11,3.39138627894444e-112,4.94328516634509e-06,9.21713011741736e-111
TMEM40,14,REML,2.36368600526712,0.47114393272939,5.25095572431396e-07,96.7216342346037,2.94007048273607,308.536430682613,3.92759099174911e-58,10,0,7.62031167241167e-237,4.95392318472114e-06,1.4636991914593e-234
C1QB,14,REML,-1.03791932195793,0.206971520800117,5.3090607420295e-07,87.6114598295071,0.478077589091311,92.4219634986125,4.80145880532059e-14,0,7,7.24441333031823e-57,5.00597867539957e-06,5.42934002112188e-56
CCDC120,15,REML,1.26274253981573,0.25185933651996,5.33983014819093e-07,96.3315051108424,0.877815582673526,274.500605282777,2.39862526233652e-50,10,0,2.99947257921861e-113,5.03157127825844e-06,8.39214136526057e-112
FCER1G,14,REML,-1.39806007434621,0.278853515411292,5.34208942383098e-07,93.7307672051112,0.949037488784187,136.968661288146,8.51024443649655e-23,0,9,2.98169115988743e-119,5.03157127825844e-06,9.54532029555723e-118
EPHX2,15,REML,1.35659427430388,0.270624597082791,5.36361301199617e-07,95.1603515834921,1.01054077739754,251.409113124166,1.46906155100712e-45,9,0,2.70195853218242e-142,5.04906191850631e-06,1.24837786777455e-140
SCAMP5,15,REML,-1.13981041668496,0.227961947029997,5.73294254171429e-07,87.1606214485627,0.60787622031193,100.671472524474,3.52577887550588e-15,0,7,7.46648991727741e-37,5.35544550549759e-06,3.12842267489847e-36
KLHDC8A,14,REML,2.22843921222516,0.446482861209436,6.0037375945322e-07,94.2609529933281,2.52248233453453,226.662893815662,4.3841905264044e-41,9,0,1.79138346281704e-85,5.58703833307175e-06,2.69337733481594e-84
GPR158,10,REML,-4.2117051121601,0.844010097503711,6.03442213354413e-07,95.5583684786703,6.18270624571093,156.356070162165,4.24121070093052e-29,0,9,2.81241788613836e-58,5.60948593653816e-06,2.17647278241445e-57
LNX1,16,REML,1.44850825696045,0.290370108864768,6.08531990386099e-07,97.5032831006195,1.26330121342906,414.509889026855,6.15516376017212e-79,10,0,2.16768858841626e-175,5.64758652315438e-06,1.69208385474776e-173
PDLIM2,15,REML,1.4389744212065,0.288502150515633,6.1088933643473e-07,96.3268425127481,1.16062109716236,396.569566193843,6.69408805941572e-76,9,0,3.55182409870239e-133,5.66331518782631e-06,1.4186549758719e-131
IDO1,14,REML,-1.74045662794034,0.348999938276439,6.13295787657872e-07,87.1482204329475,1.3747374653142,90.4533067558044,1.14457682322132e-13,0,10,2.25659235437707e-61,5.67946451246551e-06,1.87264302417845e-60
TRIM58,10,REML,1.43183249972506,0.28726294420439,6.21554091877253e-07,68.8353859065247,0.473501363867071,22.731793760724,0.00682760899476102,6,0,5.28490632108103e-21,5.74349578413061e-06,1.28715591336202e-20
CDCA3,15,REML,-1.27800827219191,0.256487203233199,6.26911401800194e-07,94.2807262320562,0.875838987936291,163.975893275313,1.12414225548287e-27,0,8,6.27865512633628e-77,5.77738566780287e-06,7.63940280318283e-76
EFNB1,15,REML,-1.02542195117694,0.205817310182365,6.28670691269962e-07,94.0316758248616,0.551316129622708,240.439268774085,2.71540501878819e-43,0,8,3.0085699883638e-113,5.79047708365302e-06,8.40384051488223e-112
COBL,15,REML,1.5272566407012,0.306718990362761,6.38030816535725e-07,94.2699365827915,1.23821589971039,288.756554366606,2.60189297307814e-53,10,0,4.84038418146055e-79,5.86720645975159e-06,6.21218975841352e-78
ST6GALNAC1,15,REML,1.88546808033352,0.378844213477001,6.46121640911767e-07,94.5497145981597,1.90567684796248,205.529542425702,4.06831598947891e-36,10,0,2.73421299320711e-98,5.93203515112065e-06,5.55783247549056e-97
SLC2A14,12,REML,-1.36449595725816,0.274179978308143,6.46963783144378e-07,79.9588997444114,0.647069322634629,46.4942179697428,2.6437652375962e-06,0,8,2.59044199393876e-28,5.93657856835918e-06,8.25416698721028e-28
KCND2,11,REML,-2.31468674521942,0.465244117561895,6.51772615359606e-07,93.4634468524276,2.04682503903168,123.012264376495,1.23704740961543e-21,0,9,4.08231463252683e-71,5.97429107751875e-06,4.33999804994068e-70
DUSP5,15,REML,2.07011458180967,0.416628156452994,6.73913611738716e-07,96.4807985775775,2.43186656445318,290.785661252714,9.83539562509924e-54,11,0,1.82043710452528e-167,6.15743088865492e-06,1.23985547019361e-165
VSIG10L,15,REML,2.66177983772918,0.535719337040239,6.74349433923292e-07,97.6264614332578,4.10318268812973,848.204120963777,5.35153546201434e-172,11,1,1.7472923216761e-286,6.15812156673006e-06,6.22290879980271e-284
ZNF727,15,REML,1.34532190720144,0.270777006596757,6.751604706206e-07,84.2537511420393,0.844562276584498,114.222984283488,8.45380070106647e-18,8,0,1.29887830527801e-40,6.16223611599527e-06,6.10344272367444e-40
