Symbol,n_drugs,n_interactions,drug_names,interaction_types,sources,pooled_log2FC,rem_pvalue,rem_padj,Direction,Gene_Family,is_hub,Priority
MMP1,20,20,LEFLUNOMIDE; THERAPEUTIC GLUCOCORTICOID; COLLAGENASE CLOSTRIDIUM HISTOLYTICUM; MARIMASTAT; REBIMASTAT; HYDROCORTISONE BUTYRATE; DOXYCYCLINE CALCIUM; MEDROXYPROGESTERONE; INTERFERON BETA; DOXYCYCLINE ANHYDROUS; COBALT; VITAMIN E; PENTOSAN POLYSULFATE SODIUM; LAMIVUDINE; SIROLIMUS; LEUPROLIDE ACETATE; TYROSINE KINASE INHIBITOR; RIBAVIRIN; TRIAMCINOLONE; IMMUNOSUPPRESSANT,; inhibitor,NCI; TdgClinicalTrial; ChEMBL,-6.05762423237324,3.27710027857052e-06,2.34010147293914e-05,Down,Protease,TRUE,High
IGF2,18,18,DUSIGITUMAB; BETAMETHASONE; GEFITINIB; GEMCITABINE; SOMATROPIN (RECOMBINANT DNA ORIGIN); GLUTAMINE; GANITUMAB; 3-[(3-(2-CARBOXYETHYL)-4-METHYLPYRROL-2-YL)METHYLENE]-2-INDOLINONE; RECOMBINANT INTERFERON; ETOPOSIDE; CABAZITAXEL; ANASTROZOLE; DOCETAXEL ANHYDROUS; LINSITINIB; THERAPEUTIC ANDROGEN; FLUOXETINE HYDROCHLORIDE; XENTUZUMAB; RECOMBINANT HEPATOCYTE GROWTH FACTOR,inhibitor; ,TTD; ChEMBL; NCI; CIViC,-1.40938850123203,0.00522518472512943,0.0125897861699912,Down,Growth Factor/Cytokine,TRUE,High
IL18,18,19,MYCOPHENOLATE; GSK-1070806; 4-PHENYLENEDIAMINE; THERAPEUTIC CORTICOSTEROID; COLCHICINE; RECOMBINANT INTERFERON; ANHYDROUS TACROLIMUS; PEGINTERFERON ALFA-2B; IBOCTADEKIN; TADEKINIG ALFA; CAMOTESKIMAB; THYROXINE; ANTIVIRAL AGENT; PEGINTERFERON ALFA-2A; INTERFERON ALFA-2B; SYNTHETIC HUMAN PAPILLOMAVIRUS 16 E6 PEPTIDE; RIBAVIRIN; DEXTRAN SULFATE SODIUM,; inhibitor; modulator,NCI; TTD; ChEMBL; PharmGKB; TTD; ChEMBL,2.2882624202796,7.94736443588797e-08,1.04588294866439e-06,Up,Growth Factor/Cytokine,TRUE,High
CXCR2,17,18,"BEVACIZUMAB; DANIRIXIN; AZD-5122; CLOTRIMAZOLE; ALPHA-TOCOPHEROL; NAVARIXIN; LADARIXIN; GENISTEIN; ACETYLCYSTEINE; ELUBRIXIN; VIMNERIXIN; REPARIXIN; CANOCTAKIN; MECHLORETHAMINE; IBUPROFEN, SODIUM SALT; SX-682; CYCLOPHOSPHAMIDE ANHYDROUS",; inhibitor; modulator,PharmGKB; TTD; ChEMBL; TTD; NCI; TTD; TdgClinicalTrial; ChEMBL; TdgClinicalTrial; DTC; ChEMBL,1.94308411293504,0.000874231025531668,0.00271233745580106,Up,Other,TRUE,High
UGT1A7,17,17,MYCOPHENOLATE; RISPERIDONE; ATORVASTATIN CALCIUM TRIHYDRATE; MYCOPHENOLATE MOFETIL; KETAMINE HYDROCHLORIDE; ATAZANAVIR; FEBUXOSTAT; OXCARBAZEPINE; ONDANSETRON HYDROCHLORIDE; ACETAMINOPHEN GLUCURONIDE; PAREGORIC; ALLOPURINOL; AXITINIB; ACETAMINOPHEN; NICOTINE POLACRILEX; CURCUMIN; RITONAVIR,"",PharmGKB; NCI,1.40876005435424,0.000222768068977979,0.000837707905670602,Up,Other,TRUE,High
COL11A1,16,16,"RS-25344; PF-07038124; COLLAGENASE CLOSTRIDIUM HISTOLYTICUM; RO20-1724; NERANDOMILAST; CBS-3595; ROLIPRAM; CDP840; CRISABOROLE; ROFLUMILAST; OCRIPLASMIN; IBUDILAST; 6-HYDROXY-5,7-DIMETHOXYFLAVONE; MK-0359; EXAMPLE 2 [WO2013026797A1]; APREMILAST",inhibitor; cleavage,GuideToPharmacology; ChEMBL,-6.52942931634461,1.09700261839059e-08,2.05853564888992e-07,Down,Other,TRUE,High
CXCL10,16,17,GM-CSF; STAVUDINE; PEGINTERFERON ALFA-2B; IROPLACT; METHYLPREDNISOLONE; ELDELUMAB; ATORVASTATIN CALCIUM TRIHYDRATE; HUMAN CHORIONIC GONADOTROPIN; OXALIPLATIN; NI-0801; ATROPINE; RITONAVIR; PEGINTERFERON ALFA-2A; TESTOSTERONE; ANTIBIOTIC; ZIDOVUDINE,; inhibitor,NCI; PharmGKB; TTD; TdgClinicalTrial; TTD; ChEMBL; ChEMBL,-1.65060590399852,0.000481880723870656,0.00161873668197462,Down,Other,TRUE,High
COL10A1,15,15,"LENRISPODUN; NERANDOMILAST; REVAMILAST; ENSIFENTRINE; 6-HYDROXY-5,7-DIMETHOXYFLAVONE; ROLIPRAM; MK-0873; RS-25344; YM976; CDP840; MK-0359; RO20-1724; IBUDILAST; APREMILAST; PICLAMILAST",inhibitor,GuideToPharmacology,-2.84420202885829,2.53322623246414e-05,0.000131960150928616,Down,Other,TRUE,High
CYP2J2,15,15,XMT-1191; MESORIDAZINE; TERFENADINE; DAUNORUBICIN LIPOSOMAL; NABUMETONE; ASTEMIZOLE; DOXORUBICIN HYDROCHLORIDE; AMIODARONE HYDROCHLORIDE; BELORANIB; ALBENDAZOLE; M8891; ANHYDROUS TACROLIMUS; DICLOFENAC SODIUM; THIORIDAZINE; DANAZOL,inhibitor; ,GuideToPharmacology; PharmGKB,2.49756489806302,2.34231066584026e-08,3.82078252218886e-07,Up,Other,TRUE,High
NEK2,15,15,CHEMBL:CHEMBL1997335; DOVITINIB; ILORASERTIB; HESPERADIN; GW441756X; SP-600125; ADAVOSERTIB; CENISERTIB; GW843682X; DACTOLISIB; TAMATINIB; PAZOPANIB; PALBOCICLIB; NVP-TAE684; CYC-116,; inhibitor,DTC,-1.63690644138115,8.46695593679028e-07,7.43413516894863e-06,Down,Other,TRUE,High
SPP1,15,15,IMMUNOSUPPRESSANT; CALCITONIN; GENTAMICIN; CHONDROITIN SULFATES; TETRADECANOYLPHORBOL ACETATE; ALTEPLASE; ZOLEDRONIC ACID ANHYDROUS; ANHYDROUS TACROLIMUS; SODIUM BUTYRATE; PROTEIN PHOSPHATASE INHIBITOR; TRETINOIN; PAMIDRONATE; ASK-8007; WORTMANNIN; TYROSINE KINASE INHIBITOR,; inhibitor,NCI; PharmGKB; ChEMBL,-4.35838997105127,2.28775631635624e-10,8.29947541684093e-09,Down,Other,TRUE,High
