GEO_ID,Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GSE202853,84824,FCRLA,Fc receptor like A,protein_coding,50.3097237730505,-0.963463529124938,0.959853740701169,-1.00376076924088,0.315493938024109,0.679327192019899
GSE202853,127943,FCRLB,Fc receptor like B,protein_coding,25.619239918782,-0.427497605943631,0.772851591096547,-0.553143204812562,0.580165354004763,0.846544339090452
GSE202853,11266,DUSP12,dual specificity phosphatase 12,protein_coding,235.457298850088,-0.0655833203090099,0.272803715897652,-0.240404791016904,0.810016464408046,0.941904408103668
GSE202853,22926,ATF6,activating transcription factor 6,protein_coding,2349.11776148921,0.571508068911013,0.271878499998454,2.10207158313093,0.0355470057131958,0.264406504754397
GSE202853,25903,OLFML2B,olfactomedin like 2B,protein_coding,76.2699434433394,1.88394010474133,0.28131983849849,6.69679079440905,2.13046274504585e-11,1.01353297817334e-07
GSE202853,9722,NOS1AP,nitric oxide synthase 1 adaptor protein,protein_coding,78.9171138549063,-0.145231096885872,0.5675429248535,-0.255894471635534,0.79803232353497,0.937442717606955
GSE202853,400793,C1orf226,chromosome 1 open reading frame 226,protein_coding,448.414637905093,0.138894094243595,0.563058468895467,0.246677924081418,0.805157492715317,0.940065786479351
GSE202853,117157,SH2D1B,SH2 domain containing 1B,protein_coding,17.8608122225241,0.168620488828261,0.52344624962774,0.322135250655017,0.747350234294185,0.916576112483545
GSE202853,127933,UHMK1,U2AF homology motif kinase 1,protein_coding,2558.99455591731,-0.100457600878333,0.22494311802405,-0.446591128285119,0.655170302365265,0.880855818681106
GSE202853,6675,UAP1,UDP-N-acetylglucosamine pyrophosphorylase 1,protein_coding,3274.30154242855,-0.0854727324126962,0.203086360918441,-0.420868895509049,0.673850819392165,0.886234488038453
GSE202853,4921,DDR2,discoidin domain receptor tyrosine kinase 2,protein_coding,325.385724780362,-0.21934606849384,0.304606573116296,-0.720096307344279,0.471465700939743,0.787559356909694
GSE202853,51478,HSD17B7,hydroxysteroid 17-beta dehydrogenase 7,protein_coding,579.824960527202,0.454113800132744,0.468240371048757,0.969830514860621,0.332130979838215,0.693647863940364
GSE202853,5999,RGS4,regulator of G protein signaling 4,protein_coding,197.259438654776,-1.28268978867412,0.457690699330512,-2.80252535293021,0.00507042309703395,0.094133750926461
GSE202853,8490,RGS5,regulator of G protein signaling 5,protein_coding,1309.07301535544,0.959398460442497,0.351207682728917,2.73171262367577,0.00630060713765947,0.106159276236441
GSE202853,83540,NUF2,NUF2 component of NDC80 kinetochore complex,protein_coding,86.7681664794387,1.38434081211466,0.464351536894092,2.98123447889094,0.00287088883673715,0.0693268019380714
GSE202853,5087,PBX1,PBX homeobox 1,protein_coding,310.451415968427,-0.940566051859811,0.468802627117743,-2.00631565919869,0.0448225803557848,0.297570160645228
GSE202853,6258,RXRG,retinoid X receptor gamma,protein_coding,23.4121655865117,1.20089174655697,0.979432994304634,1.22610914022716,0.220157606700286,0.592790598417066
GSE202853,4259,MGST3,microsomal glutathione S-transferase 3,protein_coding,2324.61997041244,0.290721413672004,0.199583212524365,1.45664262036323,0.145215056353108,0.502613861335198
GSE202853,223,ALDH9A1,aldehyde dehydrogenase 9 family member A1,protein_coding,4486.87700506853,0.010610493625077,0.250825756670733,0.042302249042971,0.966257752415785,0.991937089453796
GSE202853,54499,TMCO1,transmembrane and coiled-coil domains 1,protein_coding,4101.00911210087,0.410563610954665,0.219584390044203,1.86973040693839,0.0615212647749852,0.345471017202891
GSE202853,7371,UCK2,uridine-cytidine kinase 2,protein_coding,379.637431000536,1.11280321013731,0.249965428141959,4.45182847247715,8.51421670795596e-06,0.00131074572774374
GSE202853,149297,FAM78B,family with sequence similarity 78 member B,protein_coding,48.8886930094777,1.26188933321586,0.455919270896848,2.7677911721818,0.00564376058104629,0.0995694182971967
GSE202853,57645,POGK,pogo transposable element derived with KRAB domain,protein_coding,756.964099426086,0.14260737480304,0.281665540875753,0.506300395709203,0.6126457852666,0.862876318741973
