Symbol,Drug,Approved,InteractionType,Sources,Score,PMIDs
ABAT,DPCPX,FALSE,inhibitor,GuideToPharmacology,0.120008732319277,""
ABAT,MSX-2,FALSE,inhibitor,GuideToPharmacology,0.150010915399096,""
ABAT,FR194921,FALSE,inhibitor,GuideToPharmacology,0.600043661596386,""
ABAT,THEOPHYLLINE,TRUE,inhibitor,GuideToPharmacology,0.0222238393183846,""
ABAT,ROLOFYLLINE,FALSE,inhibitor,GuideToPharmacology,0.120008732319277,""
ABAT,DIVALPROEX SODIUM,TRUE,"",TEND; TTD; TdgClinicalTrial,0.900065492394578,""
ABAT,GS9667,FALSE,agonist,GuideToPharmacology,0.120008732319277,""
SAA1,NAPROXEN SODIUM,TRUE,"",NCI,3.07081167993444,1729367
SAA1,ANAKINRA,TRUE,"",NCI,5.80042206209839,1717568
ASPA,DALFAMPRIDINE,TRUE,blocker,GuideToPharmacology,0.36252637888115,""
ASPA,CS+,FALSE,blocker,GuideToPharmacology,2.1751582732869,""
ASPA,BA2+,FALSE,blocker,GuideToPharmacology,1.74012661862952,""
GRPR,"[D-TPI6, LEU13 &PSI;(CH2NH)-LEU14]BOMBESIN-(6-14)",FALSE,"",TTD,26.1018992794428,""
EMX1,PKR INHIBITOR,FALSE,inhibitor,GuideToPharmacology,17.4012661862952,""
EMX1,CDK2 INHIBITOR IV,FALSE,inhibitor,GuideToPharmacology,2.1751582732869,""
EMX1,INDIRUBIN DERIVATIVE E804,FALSE,inhibitor,GuideToPharmacology,17.4012661862952,""
TDO2,THERAPEUTIC HORMONE,FALSE,"",NCI,0.474579986898959,60273
TDO2,HYDROGEN PEROXIDE,TRUE,"",NCI,1.04407597117771,17212352
TDO2,DEXAMETHASONE,TRUE,"",NCI,0.245664934394755,6136271
TDO2,TCDD,FALSE,"",NCI,0.835260776942168,7716779
TDO2,"INSULIN, REGULAR, HUMAN",TRUE,"",NCI,0.393990932519891,2875868
PTGS1,APAZONE,TRUE,inhibitor,ChEMBL,0.212210563247502,""
PTGS1,MECLOFENAMATE,TRUE,"",TEND; TdgClinicalTrial,0.181894768497859,""
PTGS1,DICLOFENAC SODIUM,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL,0.0561733843890447,""
PTGS1,SUPROFEN,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL,0.47747376730688,""
PTGS1,SALSALATE,TRUE,"",TEND; TdgClinicalTrial,0.636631689742507,""
PTGS1,ESFLURBIPROFEN,TRUE,inhibitor,ChEMBL,0.159157922435627,""
PTGS1,KETOROLAC TROMETHAMINE,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL,0.23873688365344,""
PTGS1,ETODOLAC,TRUE,"",TEND; TdgClinicalTrial,0.318315844871253,""
PTGS1,VB-201,FALSE,"",TdgClinicalTrial,0.159157922435627,""
PTGS1,BROMFENAC SODIUM,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,INDOMETHACIN SODIUM,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,SULFASALAZINE,TRUE,inhibitor,TdgClinicalTrial; ChEMBL,0.0530526408118755,""
PTGS1,NAPROXEN SODIUM,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL,0.112346768778089,""
PTGS1,GLAFENINE,TRUE,inhibitor,ChEMBL,0.0909473842489295,""
PTGS1,LOXOPROFEN,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,PIRPROFEN,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,DEXIBUPROFEN,TRUE,inhibitor,ChEMBL,0.159157922435627,""
PTGS1,CLOMETACIN,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,DEXKETOPROFEN,TRUE,inhibitor,ChEMBL,0.159157922435627,""
PTGS1,DICLOFENAC ETALHYALURONATE SODIUM,FALSE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,NEPAFENAC,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL,0.636631689742507,""
PTGS1,FLURBIPROFEN SODIUM,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,E163,FALSE,"",DTC,0.636631689742507,10075763
PTGS1,PHENYLBUTAZONE,TRUE,inhibitor,ChEMBL,0.0454736921244647,""
PTGS1,MEFENAMIC ACID,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL,0.136421076373394,""
PTGS1,DIFLUNISAL,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL,0.381979013845504,""
PTGS1,NABUMETONE,TRUE,"",TEND; TdgClinicalTrial,0.159157922435627,""
PTGS1,BENZYDAMINE HYDROCHLORIDE,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,DERSALAZINE,FALSE,"",TdgClinicalTrial,0.159157922435627,""
PTGS1,ISOXICAM,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,MOFEZOLAC,TRUE,inhibitor,ChEMBL,0.636631689742507,""
PTGS1,TOLMETIN,TRUE,"",TEND; TdgClinicalTrial,0.424421126495004,""
PTGS1,NAPROXEN ETEMESIL,FALSE,inhibitor,TdgClinicalTrial; ChEMBL,0.636631689742507,""
PTGS1,INDOMETHACIN,TRUE,inhibitor,TEND; DTC; ChEMBL,0.095494753461376,20684598; 22818041; 23651359
PTGS1,OLSALAZINE SODIUM,TRUE,inhibitor,ChEMBL,0.159157922435627,""
PTGS1,KETOPROFEN,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL,0.272842152746789,""
PTGS1,SULINDAC,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL,0.0909473842489295,""
PTGS1,CELECOXIB,TRUE,"",PharmGKB,0.0190039310370897,16401468
PTGS1,TOLMETIN SODIUM,TRUE,inhibitor,ChEMBL,0.212210563247502,""
PTGS1,DICLOFENAC EPOLAMINE,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,GINGER ALLERGENIC EXTRACT,TRUE,"",NCI,0.636631689742507,14693173
PTGS1,FENOPROFEN,TRUE,"",TEND; TdgClinicalTrial,0.254652675897003,""
PTGS1,FENOPROFEN CALCIUM,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,IBUPROFEN LYSINE,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,CURCUMIN PYRAZOLE,FALSE,"",DTC,0.318315844871253,24920381
PTGS1,INDOPROFEN,TRUE,inhibitor,ChEMBL,0.0530526408118755,""
PTGS1,CLOPIDOGREL,TRUE,"",PharmGKB,0.0545684305493577,26870959; 22940005
PTGS1,ALCLOFENAC,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,OXYPHENBUTAZONE,TRUE,inhibitor,ChEMBL,0.0489716684417313,""
PTGS1,MECLOFENAMATE SODIUM,TRUE,inhibitor,ChEMBL,0.0909473842489295,""
PTGS1,FENCLOFENAC,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,BISMUTH SUBSALICYLATE,TRUE,inhibitor,ChEMBL,0.159157922435627,""
PTGS1,OXAPROZIN POTASSIUM,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,MAVACOXIB,FALSE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,OXAPROZIN,TRUE,inhibitor,ChEMBL,0.106105281623751,""
PTGS1,URSOLIC ACID,FALSE,"",DTC,0.106105281623751,9784154
PTGS1,HYDROCHLOROTHIAZIDE,TRUE,"",NCI,0.0276796386844568,11703585
PTGS1,TEPOXALIN,FALSE,inhibitor,ChEMBL,0.159157922435627,""
PTGS1,ROFECOXIB,TRUE,"",PharmGKB,0.141473708831668,16401468
PTGS1,DICLOFENAC POTASSIUM,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,TENOXICAM,FALSE,"",TEND; TdgClinicalTrial,0.254652675897003,""
PTGS1,FLURBIPROFEN,TRUE,inhibitor,TEND; ChEMBL,0.159157922435627,""
PTGS1,"IBUPROFEN, SODIUM SALT",TRUE,inhibitor,TEND; TdgClinicalTrial; PharmGKB; DTC; ChEMBL,0.11426722636404,23651359; 25502615
PTGS1,BALSALAZIDE DISODIUM,TRUE,inhibitor,ChEMBL,0.159157922435627,""
PTGS1,IBUFENAC,TRUE,inhibitor,ChEMBL,0.212210563247502,""
PTGS1,BALSALAZIDE,TRUE,"",TdgClinicalTrial,0.159157922435627,""
PTGS1,ANTIVIRAL AGENT,FALSE,"",NCI,0.141473708831668,18049160
PTGS1,ACETAMINOPHEN,TRUE,inhibitor,TEND; TdgClinicalTrial; DTC; ChEMBL,0.0612145855521641,19053765
PTGS1,ALOXIPRIN,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,BROMFENAC,TRUE,"",TEND; TdgClinicalTrial,0.424421126495004,""
PTGS1,DIPYRONE,TRUE,inhibitor,ChEMBL,0.127326337948501,""
PTGS1,NITRIC OXIDE-RELEASING ACETYLSALICYLIC ACID DERIVATIVE,FALSE,"",TdgClinicalTrial,0.212210563247502,""
PTGS1,NAPROXCINOD,FALSE,inhibitor,TdgClinicalTrial; ChEMBL,0.212210563247502,""
PTGS1,SALICYLIC ACID,TRUE,"",TEND; TdgClinicalTrial,0.424421126495004,""
PTGS1,PIROXICAM-BETA-CYCLODEXTRIN,TRUE,inhibitor,TEND; ChEMBL,0.0979433368834625,""
PTGS1,CURCUMIN,TRUE,"",DTC,0.0192918693861366,24920381
PTGS1,ASPIRIN,TRUE,inhibitor,TEND; TdgClinicalTrial; DTC; ChEMBL,0.035765825266433,23651359
PTGS1,LORNOXICAM,TRUE,inhibitor,ChEMBL,0.127326337948501,""
PTGS1,BENZYDAMINE,TRUE,inhibitor,ChEMBL,0.159157922435627,""
PTGS1,ANTIPYRINE,TRUE,inhibitor,ChEMBL,0.636631689742507,""
PTGS1,ACEMETACIN,TRUE,inhibitor,ChEMBL,0.318315844871253,""
PTGS1,MESALAMINE,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL,0.0868134122376145,""
IGFBP3,FLUOROURACIL,TRUE,"",PharmGKB,0.450032746197289,20860465
IGFBP3,CELECOXIB,TRUE,"",PharmGKB,0.77916117252068,22336956
SERPINE1,DIAPLASININ,FALSE,"",TTD,1.53540583996722,""
SERPINE1,LEVOTHYROXINE,TRUE,"",NCI,0.191925729995903,16075920
SERPINE1,GLYCYRRHETINIC ACID,TRUE,"",NCI,0.511801946655741,15070972
SERPINE1,RECOMBINANT INTERLEUKIN,FALSE,"",NCI,0.438687382847778,1368117
SERPINE1,THROMBOLYTIC AGENT,FALSE,"",NCI,3.07081167993444,11041123
SERPINE1,ORLISTAT,TRUE,"",NCI,0.23621628307188,11410822
SERPINE1,THR-18,FALSE,"",TTD,1.53540583996722,""
SERPINE1,AZATHIOPRINE,TRUE,"",NCI,0.0808108336824854,8635147
SERPINE1,NIMODIPINE,TRUE,"",NCI,0.161621667364971,11486117
SERPINE1,NORETHINDRONE ACETATE,TRUE,"",NCI,0.511801946655741,12385861
SERPINE1,RETINOIC ACID AGENT,FALSE,"",NCI,0.0990584412882078,8498603
SERPINE1,ANTIDEPRESSANT AGENT,FALSE,"",PharmGKB,0.0590540707679701,18794724
SERPINE1,METHYLPREDNISOLONE,TRUE,"",PharmGKB,0.170600648885247,36277691
SERPINE1,URIDINE,TRUE,"",NCI,0.383851459991805,10712415
SERPINE1,ORAL CONTRACEPTIVE,FALSE,"",NCI,0.279164698175858,8392873
SERPINE1,ARGIPRESSIN,TRUE,"",NCI,0.11810814153594,7482412
SERPINE1,"ESTROGENS, CONJUGATED (USP)",TRUE,"",NCI,0.341201297770494,8888658
SERPINE1,TIPLASININ,FALSE,"",DTC,3.07081167993444,17276980
SERPINE1,UROKINASE,TRUE,"",TdgClinicalTrial,0.191925729995903,""
SERPINE1,RECOMBINANT MONOCYTE CHEMOATTRACTANT PROTEIN-1,FALSE,"",NCI,0.383851459991805,16452499
SERPINE1,DEFIBROTIDE,TRUE,"",NCI,1.02360389331148,12745658
SERPINE1,HYDROCHLOROTHIAZIDE,TRUE,"",NCI,0.0667567756507488,11836266
SERPINE1,GM-CSF,FALSE,"",NCI,0.191925729995903,8260700
SERPINE1,ARSENIC TRIOXIDE,TRUE,"",NCI,0.11810814153594,14619570
SERPINE1,CETRORELIX,TRUE,"",NCI,1.02360389331148,16391860
SERPINE1,CITALOPRAM,TRUE,"",PharmGKB,0.0877374765695555,18794724
SERPINE1,BROXURIDINE,FALSE,"",NCI,0.25590097332787,2537681
SERPINE1,CAPTOPRIL,TRUE,"",NCI,0.23621628307188,9152782
SERPINE1,ALEPLASININ,FALSE,inhibitor,TTD; ChEMBL,3.07081167993444,""
SERPINE1,TINZAPARIN SODIUM,TRUE,"",NCI,0.438687382847778,17057417
SERPINE1,DEXAMETHASONE,TRUE,"",PharmGKB,0.0361271962345229,18285546
SERPINE1,ALITRETINOIN,TRUE,"",NCI,0.146229127615926,9869165
SERPINE1,EPIRUBICIN,TRUE,"",NCI,0.0853003244426234,16444429
SERPINE1,FLUOXETINE HYDROCHLORIDE,TRUE,"",PharmGKB,0.109671845711944,18794724
THY1,HUMAN THYMOSIN-FRACTION 5,FALSE,"",NCI,17.4012661862952,6141799
THY1,FREUND'S ADJUVANT,FALSE,"",NCI,2.9002110310492,9521021
THY1,LYSOZYME,FALSE,"",NCI,11.6008441241968,6186895
TLR3,POLY ICLC,FALSE,"",TTD,5.22037985588855,""
TLR3,POLY(I:C),FALSE,agonist,GuideToPharmacology,5.22037985588855,""
TLR3,BEVASIRANIB,FALSE,activator,ChEMBL,2.61018992794428,""
TLR3,ASPIRIN,TRUE,"",PharmGKB,0.1173119068739,21461252
TLR3,RINTATOLIMOD,FALSE,agonist,TTD; ChEMBL,10.4407597117771,""
TLR3,IL-4,FALSE,"",NCI,1.49153710168244,16670286
TLR3,IL-13,FALSE,"",NCI,2.61018992794428,16670286
TLR3,MEASLES VACCINE,FALSE,"",PharmGKB,2.61018992794428,18325643
TLR3,BEVASIRANIB SODIUM,FALSE,activator,ChEMBL,5.22037985588855,""
TLR3,HYDROXYCHLOROQUINE,TRUE,"",NCI,0.580042206209839,16142732
ADH1B,NITREFAZOLE,TRUE,inhibitor,ChEMBL,2.48589516947074,""
ADH1B,ACETALDEHYDE,TRUE,"",PharmGKB,6.96050647451807,31002879
ADH1B,FOMEPIZOLE,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL,13.0509496397214,""
LUM,FAS LIGAND,FALSE,"",NCI,8.70063309314759,15051477
FN1,ONFEKAFUSP ALFA,FALSE,"",TTD,4.01567681222196,""
FN1,COMPOUND 28 [PMID: 16460935],FALSE,inhibitor,GuideToPharmacology,4.01567681222196,""
FN1,L19TNFA,FALSE,binder,ChEMBL,4.01567681222196,""
FN1,RADRETUMAB,FALSE,binder,ChEMBL,4.01567681222196,""
FN1,DAROMUN,FALSE,"",CIViC,4.01567681222196,""
FN1,SUTIMLIMAB,FALSE,antibody,GuideToPharmacology,4.01567681222196,""
FN1,MU-BC-1,FALSE,binder,ChEMBL,4.01567681222196,""
FN1,L19IL2,FALSE,binder,CIViC; ChEMBL,8.03135362444393,""
FN1,AS-1409,FALSE,binder,ChEMBL,4.01567681222196,""
FN1,DACARBAZINE,TRUE,"",CIViC,0.267711787481464,""
FN1,OCRIPLASMIN,TRUE,cleavage,TTD; ChEMBL,0.211351411169577,""
FN1,L19SIP 131I,FALSE,other/unknown,ChEMBL,4.01567681222196,""
FN1,AS1409,FALSE,"",TdgClinicalTrial,1.33855893740732,""
CCL20,GSK3050002,FALSE,"",TTD,52.2037985588855,""
PGF,AFLIBERCEPT,TRUE,inhibitor,TTD; ChEMBL,6.96050647451807,""
PGF,TB-403,FALSE,inhibitor,TTD; TdgClinicalTrial; ChEMBL,52.2037985588855,""
PGF,CONBERCEPT,FALSE,inhibitor,ChEMBL,3.48025323725904,""
GREM2,ALLOPURINOL,TRUE,"",PharmGKB,3.48025323725904,30924126
COL12A1,"COMPOUND 29 [MOSLIN ET AL., 2017]",FALSE,inhibitor,GuideToPharmacology,1.1864499672474,""
COL12A1,RO20-1724,FALSE,inhibitor,GuideToPharmacology,0.593224983623699,""
COL12A1,PDE4 INHIBITOR 16,FALSE,inhibitor,GuideToPharmacology,0.790966644831599,""
COL12A1,DIFAMILAST,FALSE,inhibitor,GuideToPharmacology,0.474579986898959,""
COL12A1,MANGOSTIN,FALSE,inhibitor,GuideToPharmacology,2.3728999344948,""
COL12A1,TALAROTERPHENYL A,FALSE,inhibitor,GuideToPharmacology,2.3728999344948,""
COL12A1,BPN14770,FALSE,modulator,GuideToPharmacology,1.1864499672474,""
COL12A1,TODDACOUMALONE,FALSE,inhibitor,GuideToPharmacology,2.3728999344948,""
COL12A1,LEO 29102,FALSE,inhibitor,GuideToPharmacology,2.3728999344948,""
COL12A1,"6-HYDROXY-5,7-DIMETHOXYFLAVONE",FALSE,inhibitor,GuideToPharmacology,0.593224983623699,""
COL12A1,COMPOUND 3M [PMID: 32603117],FALSE,inhibitor,GuideToPharmacology,0.790966644831599,""
COL12A1,APREMILAST,TRUE,inhibitor,GuideToPharmacology,0.23728999344948,""
COL12A1,LEO 239652,FALSE,inhibitor,GuideToPharmacology,2.3728999344948,""
COL12A1,MK-0359,FALSE,inhibitor,GuideToPharmacology,0.593224983623699,""
COL12A1,MANGOSTANIN,FALSE,inhibitor,GuideToPharmacology,2.3728999344948,""
COL12A1,CBS-3595,FALSE,inhibitor,GuideToPharmacology,0.790966644831599,""
COL12A1,MORACIN M,FALSE,inhibitor,GuideToPharmacology,0.790966644831599,""
COL12A1,CDP840,FALSE,inhibitor,GuideToPharmacology,0.593224983623699,""
COL12A1,&ALPHA;-MANGOSTIN DERIVATIVE 4E,FALSE,inhibitor,GuideToPharmacology,2.3728999344948,""
COL12A1,RS-25344,FALSE,inhibitor,GuideToPharmacology,0.593224983623699,""
COL12A1,ROLIPRAM,FALSE,inhibitor,GuideToPharmacology,0.23728999344948,""
COL12A1,NERANDOMILAST,FALSE,inhibitor,GuideToPharmacology,0.790966644831599,""
CEACAM1,ARCITUMOMAB,TRUE,"",TEND; TdgClinicalTrial,8.70063309314759,""
CEACAM1,RECOMBINANT CHEMOKINE,FALSE,"",NCI,2.1751582732869,15937057
CEACAM1,RETINOIC ACID AGENT,FALSE,"",NCI,0.841996750949767,8609714
CEACAM1,TRETINOIN,TRUE,"",NCI,0.286834058015855,15364113
CCL14,RECOMBINANT RANTES,FALSE,"",NCI,8.70063309314759,12381680
CCL14,RECOMBINANT CHEMOKINE,FALSE,"",NCI,4.35031654657379,12381680
PTP4A3,EMODIN,FALSE,"",DTC,2.00783840611098,22137788
PTP4A3,CETUXIMAB,TRUE,"",CIViC,0.705456737282237,""
FCGR3B,CYCLOSPORINE,TRUE,"",NCI,0.036366282520993,17852453
FCGR3B,ANGIOGENESIS INHIBITOR,FALSE,"",NCI,0.2636555482772,15457133
FCGR3B,IL-18,FALSE,"",NCI,1.0546221931088,16313368
FCGR3B,RECOMBINANT INTERLEUKIN-8,FALSE,"",NCI,0.790966644831599,1827816
FCGR3B,BETA-GLUCAN,FALSE,"",NCI,1.5819332896632,12444150
FCGR3B,PUROMYCIN,FALSE,"",NCI,0.351540731036266,8423352
FCGR3B,GELDANAMYCIN,FALSE,"",NCI,0.21092443862176,7662976
FCGR3B,ALDESLEUKIN,TRUE,"",NCI,0.15819332896632,2528593; 1827816
FCGR3B,TETRADECANOYLPHORBOL ACETATE,FALSE,"",NCI,0.068779708246226,1827816
FCGR3B,PREDNISOLONE,TRUE,"",NCI,0.112995234975943,17329922
FCGR3B,CHOLECALCIFEROL,TRUE,"",NCI,0.2636555482772,9811059
FCGR3B,PENICILLIN,FALSE,"",NCI,0.790966644831599,17257217
FCGR3B,EPOETIN ALFA,TRUE,"",NCI,0.0930548993919528,1300984
FCGR3B,FENTANYL CITRATE,TRUE,"",NCI,0.10546221931088,11772808
FCGR3B,FAS LIGAND,FALSE,"",NCI,0.2636555482772,10729215
FCGR3B,INDOMETHACIN,TRUE,"",NCI,0.0790966644831599,17329922
FCGR3B,MAFOSFAMIDE,FALSE,"",NCI,0.790966644831599,1515095
FCGR3B,PICIBANIL,FALSE,"",NCI,0.632773315865279,1371977
FCGR3B,POLY IC,FALSE,"",NCI,0.790966644831599,15315972
FCGR3B,IMMUNOTHERAPEUTIC AGENT,FALSE,"",NCI,0.31638665793264,1832500
FCGR3B,SODIUM CHLORIDE,TRUE,"",NCI,0.112995234975943,17187818
FCGR3B,PROGESTIN,TRUE,"",NCI,0.287624234484218,16635211
FCGR3B,CHONDROITIN SULFATES,TRUE,"",NCI,0.351540731036266,18006074
FCGR3B,CYTARABINE,TRUE,"",NCI,0.03954833224158,17852453
FCGR3B,METHOTREXATE,TRUE,"",NCI,0.0287624234484218,9811059
FCGR3B,DOXORUBICIN HYDROCHLORIDE,TRUE,"",NCI,0.0213774768873405,1830717
FCGR3B,LACTULOSE,TRUE,"",NCI,0.790966644831599,1418064
FCGR3B,LIF,FALSE,"",NCI,0.395483322415799,7686393
FCGR3B,THALIDOMIDE,TRUE,"",NCI,0.0855099075493621,15457133
FCGR3B,DIMETHYL SULFOXIDE,TRUE,"",NCI,0.1977416612079,16896803
FCGR3B,PROTEASE INHIBITOR,FALSE,"",NCI,0.15819332896632,16103765
FCGR3B,HEPARIN,TRUE,"",NCI,0.0988708306039499,18492254
FCGR3B,METHIMAZOLE,TRUE,"",NCI,0.150660313301257,12761360
COL8A1,SCH51866,FALSE,inhibitor,GuideToPharmacology,2.9002110310492,""
COL8A1,CALMODULIN,FALSE,activator,GuideToPharmacology,3.48025323725904,""
COL8A1,LENRISPODUN,FALSE,inhibitor,GuideToPharmacology,8.70063309314759,""
DPT,LABUXTINIB,FALSE,inhibitor,GuideToPharmacology,0.949159973797919,""
DPT,SORAFENIB,TRUE,inhibitor,GuideToPharmacology,0.00825356498954712,""
DPT,KBP-7018,FALSE,inhibitor,GuideToPharmacology,0.31638665793264,""
DPT,RG-1530,FALSE,inhibitor,GuideToPharmacology,0.0100974465297651,""
DPT,KI-20227,FALSE,inhibitor,GuideToPharmacology,0.23728999344948,""
DPT,AC710,FALSE,inhibitor,GuideToPharmacology,0.189831994759584,""
DPT,CRENOLANIB,FALSE,inhibitor,GuideToPharmacology,0.0632773315865279,""
DPT,BPR1R024,FALSE,inhibitor,GuideToPharmacology,0.23728999344948,""
DPT,SEMAXANIB,FALSE,inhibitor,GuideToPharmacology,0.0558329396351717,""
DPT,GTP-14564,FALSE,inhibitor,GuideToPharmacology,0.189831994759584,""
DPT,LINIFANIB,FALSE,inhibitor,GuideToPharmacology,0.011864499672474,""
DPT,ILORASERTIB,FALSE,inhibitor,GuideToPharmacology,0.00818241356722344,""
DPT,COMPOUND 8H [PMID: 22765894],FALSE,inhibitor,GuideToPharmacology,0.0862872703452653,""
DPT,AST-487,FALSE,inhibitor,GuideToPharmacology,0.0231502432633639,""
DPT,BRIQUILIMAB,FALSE,antibody,GuideToPharmacology,0.949159973797919,""
DPT,FLUMBATINIB,FALSE,inhibitor,GuideToPharmacology,0.31638665793264,""
DPT,RIVOCERANIB,FALSE,inhibitor,GuideToPharmacology,0.23728999344948,""
DPT,IBCASERTIB,FALSE,inhibitor,GuideToPharmacology,0.11864499672474,""
DPT,CHMFL-KIT-8140,FALSE,inhibitor,GuideToPharmacology,0.949159973797919,""
DPT,RIPRETINIB,TRUE,inhibitor,GuideToPharmacology,0.189831994759584,""
DPT,SUNITINIB,TRUE,inhibitor,GuideToPharmacology,0.01977416612079,""
DPT,STEM CELL FACTOR,FALSE,agonist,GuideToPharmacology,0.949159973797919,""
DPT,SOTULETINIB,FALSE,inhibitor,GuideToPharmacology,0.31638665793264,""
DPT,TANDUTINIB,FALSE,inhibitor,GuideToPharmacology,0.0677971409855656,""
DPT,QUIZARTINIB,TRUE,inhibitor,GuideToPharmacology,0.0499557880946273,""
DPT,SU-14813,FALSE,inhibitor,GuideToPharmacology,0.189831994759584,""
DPT,PLX5622,FALSE,inhibitor,GuideToPharmacology,0.31638665793264,""
DPT,SITRAVATINIB,FALSE,inhibitor,GuideToPharmacology,0.0593224983623699,""
DPT,ENRUPATINIB,FALSE,inhibitor,GuideToPharmacology,0.474579986898959,""
DPT,"COMPOUND 6LI [CHAN ET AL., 2022]",FALSE,inhibitor,GuideToPharmacology,0.23728999344948,""
DPT,CHMFL-KIT-64,FALSE,inhibitor,GuideToPharmacology,0.15819332896632,""
DPT,OSI-930,FALSE,inhibitor,GuideToPharmacology,0.189831994759584,""
DPT,COMPOUND 19A [PMID: 30503936],FALSE,inhibitor,GuideToPharmacology,0.11864499672474,""
DPT,COMPOUND 8I [PMID: 22765894],FALSE,inhibitor,GuideToPharmacology,0.0790966644831599,""
DPT,M4205,FALSE,inhibitor,GuideToPharmacology,0.23728999344948,""
DPT,PEXIDARTINIB,TRUE,inhibitor,GuideToPharmacology,0.0677971409855656,""
DPT,VIMSELTINIB,FALSE,inhibitor,GuideToPharmacology,0.23728999344948,""
DPT,MASITINIB,TRUE,inhibitor,GuideToPharmacology,0.0558329396351717,""
DPT,DOVITINIB,FALSE,inhibitor,GuideToPharmacology,0.00939762350294969,""
DPT,COMPOUND 7K [PMID: 23521020],FALSE,inhibitor,GuideToPharmacology,0.474579986898959,""
DPT,AVAPRITINIB,TRUE,inhibitor,GuideToPharmacology,0.189831994759584,""
DPT,CEDIRANIB,FALSE,inhibitor,GuideToPharmacology,0.0169492852463914,""
DPT,ELENESTINIB,FALSE,inhibitor,GuideToPharmacology,0.474579986898959,""
DPT,AKN-028,FALSE,inhibitor,GuideToPharmacology,0.474579986898959,""
DPT,BEZUCLASTINIB,FALSE,inhibitor,GuideToPharmacology,0.949159973797919,""
DPT,CP-673451,FALSE,inhibitor,GuideToPharmacology,0.31638665793264,""
DPT,BARZOLVOLIMAB,FALSE,antibody,GuideToPharmacology,0.949159973797919,""
DPT,RISVODETINIB,FALSE,inhibitor,GuideToPharmacology,0.31638665793264,""
DPT,SU-11652,FALSE,inhibitor,GuideToPharmacology,0.23728999344948,""
DPT,PAZOPANIB,TRUE,inhibitor,GuideToPharmacology,0.0166519293648758,""
DPT,LUCITANIB,FALSE,inhibitor,GuideToPharmacology,0.0632773315865279,""
DPT,FAMITINIB,FALSE,inhibitor,GuideToPharmacology,0.31638665793264,""
DPT,HENATINIB,FALSE,inhibitor,GuideToPharmacology,0.31638665793264,""
DPT,EDICOTINIB,FALSE,inhibitor,GuideToPharmacology,0.23728999344948,""
DPT,JNJ-28312141,FALSE,inhibitor,GuideToPharmacology,0.189831994759584,""
OASL,RIBAVIRIN,TRUE,"",PharmGKB,1.37378417260225,21993426
OASL,PEGINTERFERON ALFA-2B,TRUE,"",PharmGKB,1.63136870496517,21993426
RUNX1,JUGLONE,FALSE,"",DTC,0.0745768550841222,""
RUNX1,DEPHOSTATIN,FALSE,"",DTC,0.0596614840672977,""
RUNX1,DISULFIRAM,TRUE,"",DTC,0.0346869093414522,""
RUNX1,SHIKONIN,FALSE,"",DTC,0.149153710168244,""
RUNX1,CHEMBL:CHEMBL260311,FALSE,"",DTC,0.135594281971131,""
RUNX1,CHEMBL:CHEMBL533226,FALSE,"",DTC,0.114733623206342,""
RUNX1,IRIGINOL HEXAACEATATE,FALSE,"",DTC,0.135594281971131,""
RUNX1,"1,10-PHENANTHROLINE",FALSE,"",DTC,0.0710255762705926,""
RUNX1,QUINOLINIC ACID,FALSE,"",DTC,0.248589516947074,""
RUNX1,AURINTRICARBOXYLIC ACID,FALSE,"",DTC,0.0481141000542724,""
RUNX1,WEDELOLACTONE,FALSE,"",DTC,0.135594281971131,""
RUNX1,TAMOXIFEN CITRATE,TRUE,"",DTC,0.0785019527201286,""
