Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
148398,SAMD11,sterile alpha motif domain containing 11,protein_coding,236.841877628118,-0.0804347346615568,0.0591260509772791,-1.36039416352136,0.173705224442652,0.202353919093939
26155,NOC2L,NOC2 like nucleolar associated transcriptional repressor,protein_coding,637.969002703916,-0.340202440071398,0.0411916426726684,-8.25901610127167,1.4687811761884e-16,5.08909727843404e-16
339451,KLHL17,kelch like family member 17,protein_coding,64.7707163138887,0.862148672364056,0.0910793994018804,9.46590203740688,2.91038101045624e-21,1.28399610390626e-20
57801,HES4,hes family bHLH transcription factor 4,protein_coding,193.612149958759,-0.721111002566079,0.11880756609663,-6.06957137712575,1.2825208153521e-09,2.95600701601872e-09
9636,ISG15,ISG15 ubiquitin like modifier,protein_coding,1063.49551450709,-1.0405281572337,0.0951450337887212,-10.9362319376994,7.73482056680567e-28,4.71787662006428e-27
375790,AGRN,agrin,protein_coding,975.981142145918,-0.722580919338828,0.0568970952114383,-12.6997857562606,5.92917989584931e-37,5.36075476313028e-36
54991,C1orf159,chromosome 1 open reading frame 159,protein_coding,83.1422195695355,0.267860170671386,0.0809378495504141,3.30945499737478,0.000934777920076341,0.00140822492956526
8784,TNFRSF18,TNF receptor superfamily member 18,protein_coding,23.1235401987415,-0.856297028488843,0.176574790539995,-4.84948630475588,1.2378161498358e-06,2.35079057619819e-06
7293,TNFRSF4,TNF receptor superfamily member 4,protein_coding,40.2099274360242,-1.27626771359378,0.14239448432538,-8.96290133455894,3.16245515694101e-19,1.26295869099353e-18
51150,SDF4,stromal cell derived factor 4,protein_coding,1815.58748415453,-0.375233593851764,0.0384953785517628,-9.74749717936157,1.8907210232908e-22,8.86844458823263e-22
126792,B3GALT6,"beta-1,3-galactosyltransferase 6",protein_coding,223.28919769036,-0.10980758464791,0.0565438509911467,-1.94198984899531,0.0521383291824815,0.0651217121257215
118424,UBE2J2,ubiquitin conjugating enzyme E2 J2,protein_coding,439.37730319685,0.328549636950651,0.0395782893029304,8.30125916852918,1.03013696759157e-16,3.59587786139618e-16
6339,SCNN1D,sodium channel epithelial 1 subunit delta,protein_coding,90.2926764045716,0.574962857646221,0.0765967739398924,7.50635866332191,6.07947084565387e-14,1.81051991803861e-13
116983,ACAP3,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",protein_coding,320.197768275909,0.531409511944181,0.0490955660098214,10.8239817794926,2.65008212280255e-27,1.57648549296122e-26
126789,PUSL1,pseudouridine synthase like 1,protein_coding,164.229036617716,0.328635482253909,0.0552364358399073,5.94961418594057,2.68775281546598e-09,6.06868946932586e-09
54973,INTS11,integrator complex subunit 11,protein_coding,661.383096949213,0.103993936878831,0.0306172867570586,3.39657585285071,0.000682346426917985,0.00104125175052959
80772,CPTP,ceramide-1-phosphate transfer protein,protein_coding,602.595127577266,-0.240188171265087,0.050899578656014,-4.7188636449883,2.37165714176251e-06,4.40921542306934e-06
83756,TAS1R3,taste 1 receptor member 3,protein_coding,16.9742140869985,1.12468529914844,0.14236881133766,7.89980114732428,2.79348730012631e-15,8.99477292109834e-15
1855,DVL1,dishevelled segment polarity protein 1,protein_coding,512.914973728929,-0.102958988208864,0.0468499646146692,-2.1976321445636,0.0279753306182023,0.0361222990276252
54587,MXRA8,matrix remodeling associated 8,protein_coding,412.077188085154,-0.508448375190872,0.0797629233992629,-6.37449523565946,1.83566522247783e-10,4.46478077564133e-10
54998,AURKAIP1,aurora kinase A interacting protein 1,protein_coding,1616.45831135608,0.0440529432918318,0.0394391244669159,1.11698583290779,0.264000382668224,0.298724214388853
81669,CCNL2,cyclin L2,protein_coding,1985.34346496697,1.22267181041367,0.0553110547598465,22.1053786756075,2.80571508512113e-108,3.15231442196976e-106
55052,MRPL20,mitochondrial ribosomal protein L20,protein_coding,1015.38608023786,0.0475408784911139,0.0438575235634066,1.08398456247495,0.278371643647122,0.313554157892324
441869,ANKRD65,ankyrin repeat domain 65,protein_coding,38.3495351064756,-0.0174268739076067,0.157499161805288,-0.110647407312244,0.911895952665111,0.922459933389262
64856,VWA1,von Willebrand factor A domain containing 1,protein_coding,1552.61022992747,0.235964914657256,0.055929236286391,4.21899046589829,2.45398648969214e-05,4.21709333239336e-05
219293,ATAD3C,ATPase family AAA domain containing 3C,protein_coding,58.9898918023206,0.706699821673422,0.150179627858002,4.70569698269344,2.5300007723054e-06,4.6916926733784e-06
83858,ATAD3B,ATPase family AAA domain containing 3B,protein_coding,285.755509375002,0.511672570041286,0.0507197916642119,10.0882230240375,6.22868256238884e-24,3.14852991073602e-23
55210,ATAD3A,ATPase family AAA domain containing 3A,protein_coding,262.985713361892,0.326153135676417,0.0558920458544788,5.835412368436,5.36576924621721e-09,1.18954629185081e-08
29101,SSU72,"SSU72 homolog, RNA polymerase II CTD phosphatase",protein_coding,1063.59158235478,0.0107961955231007,0.0276109618680489,0.391011206878452,0.695788952125226,0.725941386130529
