Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SDF4,SDF4,stromal cell derived factor 4,protein_coding,15.9706978786661,0.0664952036220036,0.294326763857272,0.225923061669815,0.821261260878558,0.887900320578132
CCNL2,CCNL2,cyclin L2,protein_coding,20.8198088191282,0.248203329697658,0.275430163266175,0.901147959810761,0.367509655957933,0.532186113818865
CDK11B,CDK11B,cyclin dependent kinase 11B,protein_coding,19.203314718971,0.214974306814583,0.260365472887129,0.825663650524721,0.408994917473668,0.574471659702413
CDK11A,CDK11A,cyclin dependent kinase 11A,protein_coding,13.2817411456136,0.505152330226345,0.29685670855064,1.70167058946614,0.0888171366586314,0.196866980418992
RER1,RER1,retention in endoplasmic reticulum sorting receptor 1,protein_coding,16.5685603964318,0.00374850223507473,0.287690185984562,0.0130296493161428,0.98960413813277,0.994189498503225
TPRG1L,TPRG1L,tumor protein p63 regulated 1 like,protein_coding,10.4626672598998,0.467115849299282,0.298026122266564,1.56736545691615,0.11702929331432,0.234877430980274
RPL22,RPL22,ribosomal protein L22,protein_coding,46.8930354464402,0.219192279336905,0.211784544002779,1.03497769570015,0.300679327656335,0.462956873118372
PARK7,PARK7,Parkinsonism associated deglycase,protein_coding,33.4279048671758,0.223840010549967,0.252794477861328,0.885462421662374,0.375907278586276,0.541061472195696
ERRFI1,ERRFI1,ERBB receptor feedback inhibitor 1,protein_coding,215.557795177075,0.839082496758481,0.603619214692962,1.39008579636632,0.164502825846866,0.30296466381836
ENO1,ENO1,enolase 1,protein_coding,53.3473326105525,-0.598998825060674,0.404403394301834,-1.48119138835318,0.138555580353408,0.266711105038643
PGD,PHGDH,phosphoglycerate dehydrogenase,protein_coding,16.0213982056406,-0.820252948616669,0.339022558438821,-2.41946421616864,0.0155433899517093,0.0505743315618372
TARDBP,TARDBP,TAR DNA binding protein,protein_coding,36.594316456831,-0.0650865868162896,0.182080075188189,-0.35746133534391,0.720746466587467,0.81943211886783
MASP2,MASP2,MBL associated serine protease 2,protein_coding,10.3786515561281,1.53573721668937,0.407116788509976,3.77222767528227,0.000161796514807697,0.00125695338050931
DHRS3,DHRS3,dehydrogenase/reductase 3,protein_coding,17.6973772037432,0.54991729416057,0.307860743583723,1.78625338118505,0.0740582414326855,0.169357579287398
EFHD2,EFHD2,EF-hand domain family member D2,protein_coding,13.0056145863399,0.0702031236845336,0.292878107192898,0.239700824200888,0.810562195948884,0.882332650542258
ALDH4A1,ALDH4A1,aldehyde dehydrogenase 4 family member A1,protein_coding,11.1403584557243,-0.117226908562515,0.301895830163701,-0.38830250983907,0.697792180119142,0.805534535132697
CAPZB,CAPZB,capping actin protein of muscle Z-line subunit beta,protein_coding,14.5773642076472,0.0949401220704931,0.282739950181282,0.33578601824617,0.737032234451209,0.828981387277148
CAMK2N1,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1,protein_coding,32.6925972893456,-0.205423109079045,0.363108638120938,-0.565734569527442,0.571574231411025,0.712973086775781
PINK1,PINK1,PTEN induced kinase 1,protein_coding,9.88162532772278,0.698885399397543,0.345271116979227,2.02416409896108,0.0429532701472454,0.112575328902396
DDOST,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit,protein_coding,21.147082790382,-0.922022919256323,0.304604725047854,-3.02694884037492,0.00247035764488627,0.0120733667685528
HP1BP3,HP1BP3,heterochromatin protein 1 binding protein 3,protein_coding,16.6781753919388,0.260212005338206,0.258376479412591,1.00710407514565,0.31388476309066,0.47682494265683
CDC42,CDC42,cell division cycle 42,protein_coding,44.7055405463793,-0.0318355825198711,0.230206468399465,-0.1382914335171,0.890010095523827,0.932748594974409
C1QC,C1QC,complement C1q C chain,protein_coding,29.1213387786052,2.16102784986194,0.684777609423884,3.15580974044997,0.00160053226121249,0.00852069072096379
HNRNPR,HNRNPR,heterogeneous nuclear ribonucleoprotein R,protein_coding,12.3169798382046,-0.402364248525696,0.290785451444786,-1.38371519801463,0.166445678071757,0.305598877752996
TCEA3,TCEA3,transcription elongation factor A3,protein_coding,21.5603922402403,0.136875078070332,0.258548363622975,0.529398353763818,0.596529139938808,0.732911360632009
RPL11,RPL11,ribosomal protein L11,protein_coding,114.441716442589,0.251661873301633,0.222963627180109,1.12871268055907,0.259019058270061,0.419104785599794
LYPLA2,LYPLA2,lysophospholipase 2,protein_coding,11.4278649834981,-0.542895785075296,0.299972956693783,-1.80981576159044,0.0703243628480404,0.162680509595128
PNRC2,PNRC2,proline rich nuclear receptor coactivator 2,protein_coding,28.8548360563097,0.328637229217484,0.218571773920866,1.50356664688309,0.132692984413669,0.257023567954409
SRSF10,SRSF10,serine and arginine rich splicing factor 10,protein_coding,10.7586717781267,0.303588129032512,0.297189352575175,1.02153097478726,0.30700294158014,0.47026462149559
SYF2,SYF2,SYF2 pre-mRNA splicing factor,protein_coding,22.2549651522245,0.351736329567712,0.245133198187211,1.43487839333409,0.151321753747284,0.284175104478168
RSRP1,RSRP1,arginine and serine rich protein 1,protein_coding,10.570076929041,0.687063958791828,0.304366378247363,2.25735826259181,0.0239856974901056,0.0708870985302377
HMGN2,HMGN2,high mobility group nucleosomal binding domain 2,protein_coding,45.3051435101487,-0.409782375111837,0.296572073344676,-1.38172947469531,0.167054780708535,0.306481270761428
NUDC,NUDC,"nuclear distribution C, dynein complex regulator",protein_coding,38.8776301804919,-0.174314942018236,0.293843152977227,-0.593224447301466,0.553030953638015,0.70046671504337
IFI6,IFI6,interferon alpha inducible protein 6,protein_coding,45.9474773712467,0.312235217097501,0.611655441359601,0.510475663231995,0.6097182602904,0.740222039618818
DNAJC8,DNAJC8,DnaJ heat shock protein family (Hsp40) member C8,protein_coding,17.8252809447986,-0.19224190726479,0.259055815102909,-0.742086824757912,0.45803473190341,0.619632918655492
ATPIF1,ATP5IF1,ATP synthase inhibitory factor subunit 1,protein_coding,20.6289593472905,0.243785000727157,0.244485785525758,0.997133637863267,0.318699647345301,0.481990271983857
SRSF4,SRSF4,serine and arginine rich splicing factor 4,protein_coding,14.589999367397,0.498779485060503,0.290294005829096,1.71818733781967,0.0857624503610611,0.19152007875574
PTP4A2,PTP4A2,protein tyrosine phosphatase 4A2,protein_coding,16.0020879930484,0.111825699394288,0.29704436598065,0.376461270440567,0.706574003032976,0.810571908241293
EIF3I,EIF3I,eukaryotic translation initiation factor 3 subunit I,protein_coding,13.5692342926066,-0.0791290134690703,0.294136500968219,-0.269021400637455,0.787913214223968,0.866155379734871
MARCKSL1,MARCKSL1,MARCKS like 1,protein_coding,27.0996392842786,-0.215049698027373,0.483114197826281,-0.445132225455111,0.656224201687408,0.775951770463295
AK2,AK2,adenylate kinase 2,protein_coding,13.8764492082439,0.248208331603245,0.311511730629349,0.796786468046609,0.425575055397671,0.592179992487424
SFPQ,SFPQ,splicing factor proline and glutamine rich,protein_coding,56.7064147357813,0.26293140684818,0.208495990319674,1.26108615539821,0.207277808087344,0.353870846305165
THRAP3,THRAP3,thyroid hormone receptor associated protein 3,protein_coding,22.1434682357829,0.197653040111079,0.223133697631205,0.885805426116141,0.375722385387484,0.541061472195696
AKIRIN1,AKIRIN1,akirin 1,protein_coding,12.1529043230143,0.592312252244766,0.319614030593146,1.85321104691663,0.0638521149190055,0.150036742937762
NDUFS5,NDUFS5,NADH:ubiquinone oxidoreductase subunit S5,protein_coding,90.7839378450842,0.187490070654658,0.225619565488865,0.831000938453238,0.405973099207294,0.57157369634557
PABPC4,PABPC4,poly(A) binding protein cytoplasmic 4,protein_coding,18.284225375583,0.306447363927837,0.261516498110576,1.17180891508521,0.241273782604282,0.397951570892955
CAP1,CAP1,cyclase associated actin cytoskeleton regulatory protein 1,protein_coding,10.9030740994499,0.349158843008049,0.305025679030409,1.14468671660015,0.25233895593481,0.41164733919598
ZMPSTE24,ZMPSTE24,zinc metallopeptidase STE24,protein_coding,10.1700761239674,-0.495521815079151,0.310817965230387,-1.59425088157905,0.110879854293069,0.22602431836664
SMAP2,BRD8,bromodomain containing 8,protein_coding,13.7502703840136,0.573197970990449,0.308289684789826,1.85928365193672,0.0629869429899269,0.149013365732146
PPCS,PPCS,phosphopantothenoylcysteine synthetase,protein_coding,11.0663936705502,0.664541434917383,0.300884332471513,2.20862757943802,0.027200555420103,0.0787297629574584
YBX1,YBX1,Y-box binding protein 1,protein_coding,149.14087806168,0.378819604130574,0.334836393193923,1.13135731906889,0.257904728006025,0.417585048400793
EBNA1BP2,EBNA1BP2,EBNA1 binding protein 2,protein_coding,19.3125918962589,1.02122684293916,0.322489780440656,3.16669520982569,0.00154181824132261,0.0082634528214706
HYI,HYI,hydroxypyruvate isomerase (putative),protein_coding,21.4144247320489,0.69918448036747,0.388966662653632,1.79754345937375,0.0722493852200317,0.16586524678193
RPS8,RPS8,ribosomal protein S8,protein_coding,84.3340235178438,-0.0802730862337549,0.219304861828059,-0.366034229996649,0.714339533505737,0.817514293383485
PRDX1,PRDX1,peroxiredoxin 1,protein_coding,65.6110493340764,-0.107177412320286,0.333468817365209,-0.321401602605941,0.74790606879165,0.835091748159216
AKR1A1,AKR1A1,aldo-keto reductase family 1 member A1,protein_coding,11.4174263097436,0.358840834952751,0.340354383174934,1.05431530396456,0.291738584353124,0.45390826616013
NASP,NASP,nuclear autoantigenic sperm protein,protein_coding,14.7297750587087,0.138640718537316,0.308585797286388,0.449277704147377,0.653231339440149,0.774632540118865
GPBP1L1,GPBP1L1,GC-rich promoter binding protein 1 like 1,protein_coding,18.0409912985543,0.285811171143464,0.254119119359704,1.12471337010617,0.260710514217998,0.420699984039191
UQCRH,UQCRH,ubiquinol-cytochrome c reductase hinge protein,protein_coding,31.0813038661399,-0.35427360751235,0.280382604094233,-1.26353633334999,0.206396497686941,0.353124567419909
CYP4A11,CYP4A11,cytochrome P450 family 4 subfamily A member 11,protein_coding,119.900034835436,2.35461055957925,0.646870864050706,3.64000094985679,0.00027263703515708,0.00200691150879518
CYP4A22,CYP4A22,cytochrome P450 family 4 subfamily A member 22,protein_coding,55.9364994239348,3.4079987141189,0.891179556290225,3.82414373182618,0.000131227348440221,0.00105735549334435
CMPK1,CMPK1,cytidine/uridine monophosphate kinase 1,protein_coding,36.6727800651274,0.375125080296188,0.301700796398184,1.24336788226803,0.213732300018488,0.362296755894878
RNF11,RNF11,ring finger protein 11,protein_coding,10.0078603256801,0.985532352405775,0.323122288179617,3.05002900901078,0.00228819263696387,0.0113694571649142
OSBPL9,OSBPL9,oxysterol binding protein like 9,protein_coding,12.0473347476945,0.803589467609334,0.288085269354549,2.78941533320938,0.00528033007488964,0.0216906031624666
NRDC,NRDC,nardilysin convertase,protein_coding,10.8025773355537,0.622953915247738,0.308161494725129,2.02151769741185,0.04322620223192,0.112918392467831
ECHDC2,ECHDC2,enoyl-CoA hydratase domain containing 2,protein_coding,19.0808777028674,1.7380903514048,0.377093756137888,4.60917297917086,4.04273877445111e-06,5.35662887614772e-05
SCP2,CTDSP2,CTD small phosphatase 2,protein_coding,42.3159939385657,2.0580016215298,0.331790291168193,6.20271803097017,5.54962201172338e-10,3.07810430185122e-08
MAGOH,MAGOH,"mago homolog, exon junction complex subunit",protein_coding,17.3328413138146,0.179477241308218,0.271426192583367,0.661237736859508,0.50845986397364,0.665940019537139
DIO1,DIDO1,death inducer-obliterator 1,protein_coding,12.9356382120135,0.791200148288839,0.483237006777265,1.63729213034697,0.101569444474065,0.214374446965172
TMEM59,TMEM59,transmembrane protein 59,protein_coding,17.8823744808063,0.650840252241814,0.265251997391003,2.453667676939,0.0141407596067995,0.0466469040971186
MRPL37,MRPL37,mitochondrial ribosomal protein L37,protein_coding,10.2845229629113,0.599063518164425,0.354078298631819,1.69189560749485,0.090665879657782,0.199481663269198
DHCR24,DHCR24,24-dehydrocholesterol reductase,protein_coding,95.0952460418713,-0.279671503778363,0.297784876236625,-0.9391729604029,0.347641949403075,0.509917619511891
C8A,C8A,complement C8 alpha chain,protein_coding,115.342448877525,2.72071070885071,0.370053762906812,7.35220387297034,1.94965125728323e-13,2.58328791590027e-11
C8B,C8B,complement C8 beta chain,protein_coding,47.4340664085963,1.38882813039119,0.465453585019352,2.98381659329888,0.00284677356228911,0.0133652656418494
JUN,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit",protein_coding,41.7052101855518,2.14838153780367,0.491825612513018,4.36817742538124,1.25287694543423e-05,0.000142971842816298
ANGPTL3,ANGPTL3,angiopoietin like 3,protein_coding,116.625622973745,1.72711050646312,0.364779905649304,4.73466460108015,2.19417639609535e-06,3.29126459414302e-05
PGM1,PGM1,phosphoglucomutase 1,protein_coding,13.2922637516682,1.109753266998,0.407066481007587,2.72622119180901,0.00640640505883466,0.0252550017608606
JAK1,JAK1,Janus kinase 1,protein_coding,9.22549794273871,1.02489841115392,0.335392190432246,3.05582073879851,0.00224445401918576,0.0111987925434269
SERBP1,SERBP1,SERPINE1 mRNA binding protein 1,protein_coding,30.9451436283491,0.27845399796186,0.248673827143203,1.11975595164467,0.262817774648557,0.422670527671483
GADD45A,GADD45A,growth arrest and DNA damage inducible alpha,protein_coding,66.1381626273156,1.77202055871801,0.452167433499721,3.91894777782376,8.89363797117413e-05,0.000746877695818673
SRSF11,SRSF11,serine and arginine rich splicing factor 11,protein_coding,25.6614766951062,0.957423461899459,0.253123390481576,3.78243772761549,0.000155299952600778,0.00121042610115312
ZRANB2,ZRANB2,zinc finger RANBP2-type containing 2,protein_coding,15.5759116616745,0.435390572397426,0.277065667028231,1.57143458829586,0.116081737088277,0.233435870957455
CRYZ,CRYZ,crystallin zeta,protein_coding,22.7778711073216,1.03499705862251,0.269207931428237,3.8446009117618,0.000120748789012425,0.000986252951351485
ACADM,ACADM,acyl-CoA dehydrogenase medium chain,protein_coding,24.6365778588425,1.40836783838417,0.33652111222058,4.18508018439279,2.85065456429017e-05,0.000291794469349015
FUBP1,FUBP1,far upstream element binding protein 1,protein_coding,9.76081870231741,0.287123120768337,0.324735055421916,0.884176549388204,0.376600915365789,0.54173292107805
DNAJB4,DNAJB4,DnaJ heat shock protein family (Hsp40) member B4,protein_coding,12.2090067102616,1.72526022407825,0.375971087263854,4.58881090201352,4.45778008657072e-06,5.84165137718196e-05
IFI44,IFI44,interferon induced protein 44,protein_coding,12.7009250351642,1.2736480368198,0.428830011288696,2.97005340879083,0.00297747978320346,0.0138366565657397
GNG5,GNG5,G protein subunit gamma 5,protein_coding,18.3724458095647,0.00105440352691614,0.310919623348274,0.003391241490522,0.997294185959137,0.998550223976718
DDAH1,DDAH1,dimethylarginine dimethylaminohydrolase 1,protein_coding,12.7448333153381,-0.171062702945974,0.507713890845445,-0.336927364073337,0.736171656600872,0.828583955164266
