Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
653635,247.088804150691,-0.452208555308969,0.399598451822134,-1.13165742571559,0.257778487093952,0.539868319666144
102466751,18.3989370930795,-1.12117642170643,0.770013957584444,-1.45604688157029,0.145379660083477,0.385691096579438
100996442,41.2499370589919,0.0561709757995736,0.563895178462552,0.0996124420725187,0.920652015613807,0.972437306039039
729737,71.5831328658354,-0.718712615149031,0.556359355382394,-1.29181365999507,0.196421683611578,0.462999912531233
102723897,262.260489424589,-0.314515110682162,0.449066442955074,-0.700375446921621,0.483692865703667,0.743780969651381
102465909,9.94813225553033,-0.900638676975717,0.870321426829288,-1.0348345441257,0.300746187419518,0.585174207219235
112268260,6.33524133657321,-0.706930960970131,1.24765025495413,-0.566609879782474,0.570979261084825,0.799804144273167
100132287,73.9252152115524,-0.763602728536318,0.539729632514311,-1.41478748346483,0.157130815030465,0.404347034799583
113219467,1062.04709730972,-1.72686472285398,0.840331603894124,-2.05498009934606,0.0398809269099,0.156387184870821
100133331,93.4851779516183,-0.884910818927285,0.495362155215436,-1.78639165226991,0.0740358662881572,0.245092499119385
107984841,58.1172257634751,-0.64965204079284,0.675062886283406,-0.962357809906471,0.335869898977778,0.620747340170575
107984847,62.414742595919,-1.05890362814645,0.662421498741592,-1.59853451338469,0.109924070728575,0.319768730095965
107984849,12.8900031605497,-1.3227063521546,0.91091933513467,-1.45205651163289,0.146485892653357,0.387262691114751
100288069,66.8803345959946,-0.578047182203018,0.577660688445741,-1.00066906709251,0.316986826883034,0.601467693693526
105378580,176.860439578564,-0.648551451550743,0.554351902253575,-1.16992734924192,0.242030206717453,0.52219576091483
79854,23.0296288434028,-0.683161750317639,0.616916056778473,-1.10738202193196,0.268128795414252,0.550963060627335
643837,152.179043833488,-0.416730501664458,0.535097216191482,-0.778794000519212,0.436101072407241,0.709184724239707
284600,34.1230691557177,-2.62804585454177,0.819761461043719,-3.20586655927414,0.00134656417561983,0.0103922508945532
100130417,49.8876814588714,-3.59917046091412,0.73157759939517,-4.91973847188559,8.66599261049723e-07,1.82985048709799e-05
107985728,101.16146677069,-2.70995147946714,0.571597051412396,-4.7410172476764,2.12647827209997e-06,4.03501284723519e-05
148398,157.496402067843,-2.3439202255567,0.46406996896483,-5.0507905753633,4.39985248334823e-07,9.79717152400098e-06
26155,631.736022116154,-0.0604763378151992,0.389326139604454,-0.155335929605553,0.876556491644935,0.957313814166899
339451,168.225002205051,-0.225454724596775,0.509177647282851,-0.442782054161018,0.657923384960771,0.850585320989137
84069,162.093535011661,1.53121766996406,0.451670518124683,3.39012091451444,0.0006986180231575,0.00599886948456232
84808,262.182194238742,-0.608355428228603,0.799187913372938,-0.761217002971261,0.446527464159919,0.717188988542099
57801,1236.79045610316,1.40691788561272,0.366754787383253,3.83612684554413,0.000124989869921893,0.00140676421661085
9636,60.7570512982173,1.55817188646053,0.715031277737035,2.17916605185707,0.0293193348611667,0.124299516790256
375790,8344.80482476429,0.286979482969292,0.416521673284393,0.688990516883255,0.490829235282591,0.749100859900688
112267874,14.0178730355702,-1.02106752505637,0.722160684145359,-1.41390627802558,0.157389422388077,0.404828493523039
105378948,23.1699937903718,-0.849908583999279,0.643254092110475,-1.32126416982562,0.186413296519467,0.44940557889997
54991,110.081908220342,-0.036647305816673,0.429072137470998,-0.0854105932691799,0.93193497172748,0.97578672931808
254099,19.7058934016755,-3.88338589135161,1.07488264380298,-3.61284640117738,0.000302854118577273,0.00301216249961893
406984,16.0600875018908,-4.45414781043146,1.15494213795036,-3.85659823472722,0.000114975904610361,0.00130985630862792
406983,9.65714721974258,-4.33960172793174,1.18857933859461,-3.65108292481588,0.000261136900823703,0.00266370513880294
554210,7.33386245597736,-2.04534987454501,1.23901166324683,-1.65079146162771,0.0987811642097554,0.298493043185095
7293,56.9052808971052,2.8648991497406,0.640619005562214,4.47207954316986,7.74626014547658e-06,0.000127660191379826
51150,1512.84255823255,-0.333096630147723,0.397091194214087,-0.838841643937685,0.401558178359924,0.680546749966243
126792,287.815143036289,0.43062233214341,0.387910676769442,1.11010693422948,0.266952949515205,0.549930934162158
388581,49.9941684936441,-0.292697386003627,0.694146371637211,-0.421665225034991,0.673269390468565,0.859588571908225
118424,338.991014657316,0.0487121085288878,0.380258527246326,0.128102606617768,0.898067773263626,0.964730142137872
101928895,82.1009936272946,-0.421198776115158,0.510497995917447,-0.825074298985633,0.409329409993361,0.686548503710822
6339,201.943040082002,-0.23853569250614,0.482472958948593,-0.494402200334621,0.621022160357327,0.82934159559748
116983,1401.78246695572,0.186868046296208,0.411410873599207,0.454212706293839,0.649675738526687,0.845929702733101
109623456,31.5840832274013,0.0146367006943192,0.755323034278754,0.0193780674361342,0.984539506774241,0.994040857308736
126789,132.780753505761,0.283693288721267,0.426579654296129,0.665041770895918,0.506023776555484,0.759985889599502
54973,704.844281022919,-0.0850703568129848,0.356137206392758,-0.23886961341289,0.811206688542584,0.929516243571666
102465435,7.65918191810794,0.359450018764452,0.929151261578762,0.386858452039008,0.698861001284295,0.874761831905993
80772,264.339724978932,-0.793660477415933,0.383103786182159,-2.07165918490443,0.0382972362200602,0.15163810327171
83756,109.332567290455,-0.11057785011402,0.46618992358393,-0.237194852398204,0.812505629575516,0.930076399785737
1855,1027.59488724721,0.0423247181557874,0.408485417623522,0.103613779904368,0.917475851744662,0.971369920835386
54587,1369.55315126697,-0.209839844884554,0.418610091087219,-0.501277559601,0.616175796071836,0.82681399192136
54998,469.234475373563,-0.346009720794647,0.436572820727873,-0.792559005889932,0.428034800785155,0.702104630954723
81669,593.948583019122,-0.337199228998892,0.384335186573859,-0.8773571631701,0.380292672584499,0.661608850660558
148413,612.087280022178,-0.635272540050948,0.487017949971434,-1.30441298947649,0.192092808695691,0.457642537323019
55052,74.534766279534,-0.612862475297559,0.519046295392309,-1.18074722955944,0.237703153119398,0.517072966848868
441869,53.5656624000406,-1.29305682954342,0.686471532149368,-1.88362775291615,0.0596153451357176,0.209616924827133
102724312,9.65324211826993,0.423130268995381,0.956519268761984,0.44236460551708,0.65822538724879,0.850730589218392
107985729,27.8036098732849,0.183241246702684,0.673669632499726,0.272004611552322,0.785618473485607,0.918367921955096
64856,1622.10447961028,0.381385071389523,0.467929235571431,0.815048606492345,0.415044487905422,0.692035120873616
219293,98.6091439599909,-3.22670716386008,0.538606550606234,-5.99084277795772,2.08756379855145e-09,7.9738426184436e-08
83858,945.829828047022,1.37497766225996,0.615465646515865,2.23404453204443,0.0254801430975554,0.112230420277136
55210,332.450535613919,0.15015430572483,0.418512724554872,0.358780741695568,0.719759120695493,0.885364802664604
339453,48.4268887006969,-0.180601479148268,0.607144378209223,-0.29746051455002,0.766114949212082,0.908783240268977
29101,132.656811237569,-0.78519778652212,0.410032744116401,-1.914963616416,0.0554971437697808,0.198587752404831
643988,38.3412325754104,0.124979684546261,0.663073174552229,0.188485508602665,0.85049607438761,0.946119194181948
142678,1617.78355352501,-0.249170622787003,0.515097798875243,-0.483734590462407,0.628574241157507,0.833068126850278
8510,45.4770630890783,0.39007120789311,0.769840282068316,0.506691085123674,0.612371586688074,0.824192680895172
984,442.247237572324,-0.361502023351785,0.393823718472036,-0.917928520796936,0.358656288878632,0.642113314844961
728661,853.222766723768,-0.00304056689868672,0.401951729632932,-0.00756450756279468,0.993964453766402,0.997467088766443
8511,15.9000319633967,-0.0384568635638696,0.853202948760915,-0.0450735239718985,0.964048704777574,0.987120989189349
728642,376.147836988199,-0.414410549183837,0.390177059526581,-1.06210895557688,0.28818622495743,0.571817494684366
9906,382.737356271578,0.156714496503127,0.435425886261122,0.359910840048554,0.718913810336845,0.885034455997699
112268218,34.6169396307899,0.140315058550593,0.56963587664212,0.246324124417373,0.805431336577288,0.927082841309644
