Symbol,Degree,Betweenness,Closeness,Eigenvector,Log2FC
CCL24,28,4.69199166114905e-05,0.228089475614228,0.000475562908239984,-1.69584739246049
COL5A2,28,0.000210399974894053,0.2287185144328,0.000164158862603994,-1.14837089454866
SNAI1,28,0.00253432977095923,0.288363467779323,0.0288524789715519,-1.7978508861211
CR2,28,0.000614822227869755,0.239368866653839,0.000388824777777021,2.01470169124492
PRKCG,28,0.0033331495965626,0.243253813062182,0.000429063615850989,-1.95029615939797
MAOB,28,0.00272219447089369,0.239046887009992,2.13618203613515e-05,1.47117738889867
ABCC2,28,0.00243690726125859,0.225730357466884,1.59682973217304e-05,-1.3940778349079
CD79B,28,0.000201841145972224,0.242353399571401,0.000385462579232664,1.22042881491287
FCGR1A,28,0.0028663701484025,0.272269643247975,0.00103153162407057,-1.19222106171235
SAA1,28,0.00356750851168503,0.264287231782452,0.000981475188066033,-1.34328882150572
SLC9A1,26,0.0104017905809496,0.272150514110698,0.000602441857810763,1.09805912659618
MMP7,26,0.000413106786703658,0.26411889596603,0.00130450211181607,-5.56509610477307
CACNG8,26,0.000812801639283943,0.22821500642084,2.67692801014049e-05,-3.26452737061374
UGDH,26,0.000383838424091747,0.186758744933193,2.31774071702969e-06,1.23627112771277
LIF,26,0.000462399339626562,0.266952789699571,0.00454585972936992,-1.04571218579593
NR1H4,26,0.00599646558090231,0.243634939287113,7.31260048277796e-05,2.47059565312021
GRIN2D,26,0.00157372059635426,0.244208873184138,6.70357010804136e-05,-3.36503123562921
SCN4B,26,0.00307396250987051,0.240618955512573,7.30564014417236e-05,1.36854094460681
GINS2,26,6.75284336498094e-06,0.211062097047845,0.117572812484007,-1.02528491348674
ACKR2,26,0.000599652607295638,0.234805587013968,0.000451833922522416,1.80599132007121
CES2,26,2.34504829587853e-06,0.191178730597818,2.78632069860069e-06,1.40798495979408
GRIA3,26,0.00107500919693115,0.244160942100098,8.65268343914941e-05,1.5694318680996
CHGA,26,0.00309990446158987,0.254709254709255,0.000110153152902243,3.62851738063485
VIP,26,0.000575689480946238,0.231916480238628,2.85985731501237e-05,2.28165160235638
PLAU,26,0.00149080199915583,0.271023965141612,0.00474148380281342,-1.67063641583981
SNAP25,26,0.00292948065753152,0.222619899785254,2.21612014809015e-05,1.79727824909942
CD7,26,0.00124989445895541,0.250705360741636,0.000660900241989218,1.2393519323004
THBS2,26,0.000469586948288547,0.25638911788953,0.000453250899891497,-2.04546887009179
CCL28,26,0.000152191790615922,0.24015444015444,0.00046504263426418,1.51547519865596
UGT2B15,26,0.000181865915568352,0.207195203197868,6.40934561241376e-06,2.08475198924498
UGT2B17,26,0.000712307617414021,0.207195203197868,6.12472421207204e-06,2.56867252001866
GAL,26,0.00171008947063049,0.242164687560833,0.000129653000047414,-1.37268099378038
CLU,26,0.00318748287853928,0.245316505620193,0.00040105338722712,1.41950342159457
LCN2,26,0.00252711364414116,0.263894781501909,0.00102488218480441,-1.47755659395304
