Symbol,Degree,Betweenness,Closeness,Eigenvector,Log2FC
CCL24,28,4.69199166114905e-05,0.228089475614228,0.000475562908239984,-1.69584739246049
COL5A2,28,0.000210399974894053,0.2287185144328,0.000164158862603994,-1.14837089454866
SNAI1,28,0.00253432977095923,0.288363467779323,0.0288524789715519,-1.7978508861211
CR2,28,0.000614822227869755,0.239368866653839,0.000388824777777021,2.01470169124492
PRKCG,28,0.0033331495965626,0.243253813062182,0.000429063615850989,-1.95029615939797
MAOB,28,0.00272219447089369,0.239046887009992,2.13618203613515e-05,1.47117738889867
ABCC2,28,0.00243690726125859,0.225730357466884,1.59682973217304e-05,-1.3940778349079
CD79B,28,0.000201841145972224,0.242353399571401,0.000385462579232664,1.22042881491287
FCGR1A,28,0.0028663701484025,0.272269643247975,0.00103153162407057,-1.19222106171235
SAA1,28,0.00356750851168503,0.264287231782452,0.000981475188066033,-1.34328882150572
SLC9A1,26,0.0104017905809496,0.272150514110698,0.000602441857810763,1.09805912659618
MMP7,26,0.000413106786703658,0.26411889596603,0.00130450211181607,-5.56509610477307
CACNG8,26,0.000812801639283943,0.22821500642084,2.67692801014049e-05,-3.26452737061374
UGDH,26,0.000383838424091747,0.186758744933193,2.31774071702969e-06,1.23627112771277
LIF,26,0.000462399339626562,0.266952789699571,0.00454585972936992,-1.04571218579593
NR1H4,26,0.00599646558090231,0.243634939287113,7.31260048277796e-05,2.47059565312021
GRIN2D,26,0.00157372059635426,0.244208873184138,6.70357010804136e-05,-3.36503123562921
SCN4B,26,0.00307396250987051,0.240618955512573,7.30564014417236e-05,1.36854094460681
GINS2,26,6.75284336498094e-06,0.211062097047845,0.117572812484007,-1.02528491348674
ACKR2,26,0.000599652607295638,0.234805587013968,0.000451833922522416,1.80599132007121
CES2,26,2.34504829587853e-06,0.191178730597818,2.78632069860069e-06,1.40798495979408
GRIA3,26,0.00107500919693115,0.244160942100098,8.65268343914941e-05,1.5694318680996
CHGA,26,0.00309990446158987,0.254709254709255,0.000110153152902243,3.62851738063485
VIP,26,0.000575689480946238,0.231916480238628,2.85985731501237e-05,2.28165160235638
PLAU,26,0.00149080199915583,0.271023965141612,0.00474148380281342,-1.67063641583981
SNAP25,26,0.00292948065753152,0.222619899785254,2.21612014809015e-05,1.79727824909942
CD7,26,0.00124989445895541,0.250705360741636,0.000660900241989218,1.2393519323004
THBS2,26,0.000469586948288547,0.25638911788953,0.000453250899891497,-2.04546887009179
CCL28,26,0.000152191790615922,0.24015444015444,0.00046504263426418,1.51547519865596
UGT2B15,26,0.000181865915568352,0.207195203197868,6.40934561241376e-06,2.08475198924498
UGT2B17,26,0.000712307617414021,0.207195203197868,6.12472421207204e-06,2.56867252001866
GAL,26,0.00171008947063049,0.242164687560833,0.000129653000047414,-1.37268099378038
CLU,26,0.00318748287853928,0.245316505620193,0.00040105338722712,1.41950342159457
LCN2,26,0.00252711364414116,0.263894781501909,0.00102488218480441,-1.47755659395304
TH,24,0.00351251752996902,0.24387375024505,5.07637090107605e-05,-2.91697257498064
GSTM5,24,0.000243195352395072,0.230669386241424,6.41355419025807e-05,2.10430840587925
CDC25B,24,4.01923392609995e-05,0.23547226954382,0.167197325658167,-1.52032826172792
LGR5,24,0.00352378066151584,0.261784511784512,0.000735599730088904,-2.24957927284027
TICRR,24,0.000463837977154059,0.21619742787626,0.121274212589389,-1.22265417469679
DNMT3B,24,0.00203478452027203,0.245607107601185,0.0147471629610048,-1.21880266757084
PRKCB,24,0.0019106148041224,0.233790640856982,5.71104568142932e-05,1.38312147872881
H3C11,24,3.31434436582551e-05,0.224427205484395,0.0347630386821447,-1.11884938262623
KLRB1,24,0.00317603722944793,0.235695339143615,0.000197445975779391,1.23864273241389
COL10A1,24,0.000200237018698668,0.23636709101273,0.000141321456595662,-2.79005479127624
NGFR,24,0.000490367036659779,0.247710075667065,0.000317689733586199,1.23769900110057
H3C7,24,3.31434436582551e-05,0.224427205484395,0.0347630386821447,-1.13095329879545
TRPM4,22,0.00191337245236221,0.205009887936717,9.7402770929977e-06,1.02654585468559
CBX2,22,6.00432224305881e-05,0.22536231884058,0.0551909000684102,-2.54777731338828
RAD54L,22,1.52909242484927e-05,0.213855939487708,0.125304157719727,-1.06204274387163
GINS4,22,3.4013020592018e-06,0.210490693739425,0.0760802610804451,-1.12371897429733
CACNG4,22,0.00057011741923763,0.223139013452915,1.73422109467622e-05,-2.62327150311774
GNG7,22,0.00193972293418679,0.237449895018133,5.62306889417136e-05,1.72057459272807
COL11A1,22,0.000599477674182194,0.219749160925632,0.000125447928239738,-4.13075247790853
TNFRSF13C,22,0.000706462267026227,0.238359839049626,0.000200703635384272,1.39556955955495
BYSL,22,0.00528894690393337,0.1819511481644,0.00860812533562002,-1.16007780499718
COL4A5,22,0.000306746885466734,0.257556935817805,0.000644472105500941,1.14307624325047
RYR1,22,0.00307128120495406,0.207471647765177,1.03656252586882e-05,1.33114595599649
PGR,22,0.00321473948701636,0.274310915104741,0.0116125514574833,1.48511250499053
POU2AF1,22,2.83662794204248e-05,0.235606060606061,0.000233396663670144,1.2969686661014
PTTG2,22,3.71487075699406e-07,0.217406501223349,0.189657586187384,1.01183833595054
IL11,22,2.73791995977058e-05,0.254500818330606,0.000882259302440747,-2.82115613054466
NCR1,22,0.000898862632572903,0.236591860022822,0.000207727702795667,1.16035399681979
CACNA1A,22,0.00328492893945895,0.232306255835668,0.000395690816966096,1.98012277404077
COMP,22,0.00206406113030182,0.247414478918059,0.00013537540652316,-3.891932958938
THY1,22,0.00169185877344066,0.267641996557659,0.000897547341154247,-1.21252814185963
H2BC10,22,7.56177856444713e-05,0.222540250447227,0.0339742417381678,-1.01951380143601
CAMK2B,22,0.00118790087899102,0.233220847394076,3.52248100663831e-05,1.94362203585615
FZD10,22,0.000624130886807854,0.200257566001288,2.1848962615688e-05,-1.36607096578885
NRXN1,20,0.00399694955088398,0.227588730332967,7.6758136823344e-06,3.75888719612683
TNFSF11,20,0.0012886329009249,0.262779890156316,0.00110744372755646,-1.02213780659337
HSD17B2,20,0.00013255271490552,0.196214511041009,2.26470250029669e-06,2.39370747288426
CLDN1,20,0.00238786442313241,0.228760573740346,3.88710197358143e-05,-3.8043759755817
CENPW,20,5.36150165797037e-06,0.209533434394475,0.135226369235714,-1.25701275361235
KRT7,20,0.00219879348061435,0.258359293873313,0.000623924479013603,-2.49753712426778
HAMP,20,0.00342640605832488,0.257184205085797,0.000490731011226452,-3.23480854980907
NEFL,20,0.00306571903240322,0.224751580849142,2.63140963092207e-05,2.68832059112819
GSTM2,20,0.000132034685769537,0.230583873957368,6.35493308063963e-05,1.34092172299948
PKMYT1,20,7.22603290753871e-05,0.214298018949182,0.135086908171733,-1.46719064137969
GGT6,20,0.00262582571593565,0.240015435076211,8.64544972516838e-05,1.26948158661744
PYY,20,0.000432955059707548,0.239230769230769,8.11735464549456e-05,4.64099727362367
OSM,20,2.22164742975142e-05,0.253463732681337,0.000810600042091665,-2.49240758915472
ANK2,20,0.00562535383820053,0.26372694509222,0.000552366593230258,1.9604092159993
TWIST1,20,0.000962894680891024,0.275221238938053,0.00883225859393775,-1.59777765660418
LIPC,20,0.00158866528062378,0.200774693350549,5.31509368470059e-06,2.13619250610912
GNG4,20,0.00299682483743762,0.250100522718134,0.000105045022915923,-1.38703102067649
UGT2A3,20,0.000150918528663544,0.207057256990679,5.93189957457602e-06,2.38352471055143
H2BC17,20,0.000407472380317478,0.225935343261896,0.0242874043118395,-1.36551977798562
PMCH,20,0.00162459074759053,0.241694190790752,0.00146937824922448,-1.07165645360294
FAM83D,20,0,0.226264096034922,0.187122460063101,-1.03993907400096
CHRM1,20,0.00144382414555087,0.231441860465116,3.13413542660466e-05,1.00162479605993
TTR,20,0.00204747275403352,0.225280695400217,4.63897780100898e-05,2.29329408843881
KLRC1,20,0.000487571392484363,0.232306255835668,0.000143140321957118,1.79361838614375
H2AC4,20,0.000146534403547472,0.222301644031451,0.0254481530335755,-1.05218341318199
SELE,20,0.000798080717241327,0.272926722246599,0.00160466032697723,-1.40673084590769
TNNI3,20,0.00622574796815023,0.244113029827316,0.000767668789502052,-3.04635364775567
MMP13,20,0.000347433151260708,0.265755180516984,0.000802800727277203,-2.66354456678313
CEACAM8,20,0.000923061001142792,0.241178751454052,0.000374784731678011,1.02058219198761
SCN3B,20,0.000130328516151851,0.200904392764858,8.68400252870009e-06,1.46082439866988
TG,18,0.00203756864861237,0.226841721371262,2.19110469484772e-05,-3.00946497651014
EFNA5,18,0.00122740440269995,0.241365929375243,0.000255234194963677,1.77134989820092
MUC5AC,18,0.00820763721211829,0.253929373341498,0.000554378966799299,-2.76326812982055
PPAT,18,0.00112766211024588,0.207575504755548,7.45626060372492e-05,-1.1424117947478
RNASEH2A,18,4.13578635969951e-06,0.200064329366356,0.0630533156204136,-1.13411189796664
F2R,18,0.000643956694886875,0.245898398893062,0.000171509470584341,-1.01351834765166
ORC6,18,4.16352240997689e-08,0.215001728309713,0.108474015070194,-1.53488426460479
P2RX1,18,0.00136625913179315,0.204235757675259,5.07944756204027e-06,1.61448260278544
PHGDH,18,0.00174877703789359,0.247266944941364,0.00963400651880906,-1.24307773262948
P2RX4,18,0.00167479068029759,0.204235757675259,5.07690454270043e-06,1.02111606719786
IMPDH1,18,0.00126318707904694,0.199743095696853,0.00128508746753781,-1.10130915558456
WNT2,18,4.81198157164815e-05,0.200677528633651,2.12736155669212e-05,-4.52545598626665
ORM1,18,0.00133572941505391,0.228508449669361,9.08892242092582e-05,-2.81714737211213
FLT3,18,0.000245716836746905,0.250150814397748,0.000419936172900707,1.1105384128932
AXIN2,18,0.0019915937989327,0.248253841548593,0.00759620599201983,-1.53097959164244
COL12A1,18,0.00111268293323958,0.225607544432354,0.000106498823678144,-1.79689445487996
SFRP1,18,0.000612903397948909,0.213966288269694,4.1238602704781e-05,2.88582017570369
TLR3,18,0.000178210623629863,0.256441970727685,0.000903850042093632,1.19562686928798
WNT11,18,2.09737516732526e-05,0.200677528633651,2.15903939590694e-05,-1.41507827998752
TNFAIP6,18,0.000669982735862989,0.274069178233091,0.00142647101059441,-1.4372703946563
BLK,18,1.58647594827324e-05,0.236591860022822,0.00024864052959399,1.78112806763877
SERPINH1,18,4.01728714654219e-05,0.228760573740346,0.000136280605089195,-1.01140972253567
SLC10A1,18,0.000726850759437004,0.202969489313102,2.57287822777485e-06,1.34830907316653
PLIN1,18,0.00311916570951458,0.259761954479014,0.000248206540717459,2.23015628094113
PRKG2,18,0.00142393765264911,0.212214261344251,1.14365748898196e-05,2.54572233420124
BOP1,18,0.00167664941813762,0.166199064796259,0.000410673858085238,-1.09830205410955
CLCA1,18,0.00298992390936064,0.208131169483018,1.31659237081715e-05,2.66192282190545
