"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"IGLV5_37","IGLV5_37","23/241","653/27022",0.0352220520673813,3.94925431935593,7.23715409711023,2.58030130459381e-08,5.70246588315232e-06,5.6223407373781e-06,"NPTX1/ROR2/MX2/SSC5D/ADAMTS6/TGFBI/INHBA/TIMP1/COL16A1/CLEC11A/LRRC15/HOXB5/NNMT/FSCN1/NGF/RUNX1/GLI2/NUAK1/ADAMTSL2/GRIN1/TNNT1/HOXA1/MOV10L1",23
"PSMB5","PSMB5","11/241","311/27022",0.0353697749196141,3.96581766754279,4.99028562940873,0.000119800583714729,0.0132379645004776,0.0130519583310258,"TUBB3/TWIST1/ADM/IER5L/SLC2A3/DKK1/PKM/PMAIP1/COL1A1/FSCN1/CKS2",11
