Symbol,Drug,Approved,InteractionType,Sources,Score,PMIDs
ROS1,PACLITAXEL,TRUE,"",CKB-CORE,0.01977416612079,36952645
ROS1,BATOPROTAFIB,FALSE,"",CKB-CORE,0.725052757762299,37587872
ROS1,ALK INHIBITOR ASP3026,FALSE,inhibitor,CancerCommons,0.36252637888115,""
ROS1,IRUPLINALKIB,FALSE,"",CKB-CORE,0.543789568321724,35087031
ROS1,AST-487,FALSE,"",DTC,0.0265263204059378,""
ROS1,TOZASERTIB,FALSE,"",DTC,0.0148983443375815,""
ROS1,SELUMETINIB,TRUE,"",CKB-CORE,0.0659138870692999,37587872
ROS1,CARBOPLATIN,TRUE,"",CKB-CORE,0.0252925380614755,36952645
ROS1,GEFITINIB,TRUE,"",CKB-CORE,0.0162325244275142,""
ROS1,REPOTRECTINIB,TRUE,inhibitor,TTD; CIViC; PharmGKB; ChEMBL; CKB-CORE,0.621473792367685,37587872; 30285222; 38197815
ROS1,TAFENOQUINE,TRUE,"",TTD,0.543789568321724,""
ROS1,CENISERTIB,FALSE,"",DTC,0.00921677234443601,""
ROS1,ENTRECTINIB,TRUE,inhibitor,TTD; PharmGKB; ChEMBL; FDA; CKB-CORE,0.190803357305868,30285222; 28183697; 35395680; 38898120; 31838015
ROS1,AFATINIB,TRUE,"",CKB-CORE,0.0604210631468583,""
ROS1,ALECTINIB,TRUE,"",CKB-CORE,0.108757913664345,""
ROS1,MLN-8054,FALSE,"",DTC,0.0375027288497741,""
ROS1,SODIUM PYRUVATE,TRUE,"",TTD,1.08757913664345,""
ROS1,PROCYSTEINE,FALSE,"",TTD,1.08757913664345,""
ROS1,UNECRITINIB,FALSE,"",CKB-CORE,1.08757913664345,37385995
ROS1,CYC-116,FALSE,"",DTC,0.0112121560478706,""
ROS1,ALK/C-MET INHIBITOR TQ-B3139,FALSE,"",CKB-CORE,0.725052757762299,35940055
ROS1,CEMIPLIMAB,TRUE,"",PharmGKB,0.155368448091921,""
E2F7,TAMOXIFEN,TRUE,"",PharmGKB,0.535423574962929,23508821
E2F7,EDIFOLIGIDE SODIUM,FALSE,inhibitor,ChEMBL,2.1751582732869,""
E2F7,EDIFOLIGIDE,FALSE,inhibitor,ChEMBL,2.1751582732869,""
GLRA1,ISOFLURANE,TRUE,positive modulator,TEND; TdgClinicalTrial; ChEMBL,0.148587661932312,""
GLRA1,PMBA,FALSE,inhibitor,GuideToPharmacology,0.767702919983611,""
GLRA1,GINKGOLIDE X,FALSE,inhibitor,GuideToPharmacology,0.511801946655741,""
GLRA1,THIOCOLCHICOSIDE,FALSE,"",TTD,0.383851459991805,""
GLRA1,GINKGOLIDE B,FALSE,blocker,GuideToPharmacology,0.383851459991805,""
GLRA1,LIGELIZUMAB,FALSE,antibody,GuideToPharmacology,1.53540583996722,""
GLRA1,PICROTOXININ,FALSE,blocker,GuideToPharmacology,0.25590097332787,""
GLRA1,HALOTHANE,TRUE,positive modulator,ChEMBL,0.0426501622213117,""
GLRA1,"(12E,20Z,18S)-8-HYDROXYVARIABILIN",FALSE,"",DTC,1.53540583996722,20346682
GLRA1,METHOXYFLURANE,TRUE,agonist,ChEMBL,0.0697911745439646,""
GLRA1,CYANOTRIPHENYLBORATE,FALSE,blocker,GuideToPharmacology,0.767702919983611,""
GLRA1,BILOBALIDE,FALSE,inhibitor,GuideToPharmacology,0.511801946655741,""
GLRA1,NIFEDIPINE,TRUE,inhibitor,GuideToPharmacology,0.0274179614279861,""
GLRA1,STRYCHNINE,FALSE,inhibitor,GuideToPharmacology,0.127950486663935,""
GLRA1,ZN2+,FALSE,modulator,GuideToPharmacology,0.0697911745439646,""
GLRA1,TROPISETRON,TRUE,inhibitor,GuideToPharmacology,0.102360389331148,""
GLRA1,YH35324,FALSE,"",GuideToPharmacology,1.53540583996722,""
GLRA1,H+,FALSE,modulator,GuideToPharmacology,0.11810814153594,""
GLRA1,COLCHICINE,TRUE,inhibitor,GuideToPharmacology,0.029527035383985,""
GLRA1,WIN55212-2,FALSE,"",DTC,0.146229127615926,20346682
GLRA1,QUILIZUMAB,FALSE,antibody,GuideToPharmacology,1.53540583996722,""
GLRA1,PICROTOXIN,FALSE,blocker,GuideToPharmacology,0.0667567756507488,""
GLRA1,CU2+,FALSE,modulator,GuideToPharmacology,0.307081167993444,""
GLRA1,PICROTIN,FALSE,blocker,GuideToPharmacology,0.383851459991805,""
GLRA1,HU-210,FALSE,modulator,DTC; GuideToPharmacology,0.658031074271666,20346682
GLRA1,ANANDAMIDE,FALSE,modulator,GuideToPharmacology,0.0959628649979513,""
GLRA1,SEVOFLURANE,TRUE,positive modulator,TEND; TdgClinicalTrial; ChEMBL,0.124492365402748,""
GLRA1,DRONABINOL,TRUE,modulator,GuideToPharmacology,0.0903179905863071,""
GLRA1,PREGNENOLONE SULPHATE,FALSE,inhibitor,GuideToPharmacology,0.307081167993444,""
GLRA1,DESFLURANE,TRUE,positive modulator,TEND; TdgClinicalTrial; ChEMBL,0.153540583996722,""
GLRA1,OMALIZUMAB,TRUE,antibody,GuideToPharmacology,0.383851459991805,""
GLRA1,ONTERNABEZ,FALSE,inhibitor,DTC; GuideToPharmacology,0.921243503980333,20346682
GLRA1,ENFLURANE,TRUE,positive modulator,TEND; TdgClinicalTrial; ChEMBL,0.148587661932312,""
GLRA1,D-SERINE,FALSE,"",TTD,0.767702919983611,""
CST2,BALANOL,FALSE,inhibitor,GuideToPharmacology,4.01567681222196,""
SLC47A2,TETRAMETHYLAMMONIUM,FALSE,"",GuideToPharmacology,0.966737010349732,""
SLC47A2,METFORMIN,TRUE,"",GuideToPharmacology,0.424421126495004,""
SLC47A2,CIMETIDINE,TRUE,inhibitor,GuideToPharmacology,1.24294758473537,""
ARSL,TBPS,FALSE,blocker,GuideToPharmacology,1.37378417260225,""
ARSL,PICROTOXIN,FALSE,blocker,GuideToPharmacology,1.13486518606273,""
GMNN,CALANOLIDE A,FALSE,"",DTC,0.0362526378881149,""
GMNN,HALOPERIDOL DECANOATE,TRUE,"",DTC,0.00143102517979401,""
GMNN,CHEMBL:CHEMBL1569494,FALSE,"",DTC,0.021751582732869,""
GMNN,CHEMBL:CHEMBL578915,FALSE,"",DTC,0.0271894784160862,""
GMNN,CHEMBL:CHEMBL1446254,FALSE,"",DTC,0.0543789568321724,""
GMNN,GEFITINIB,TRUE,"",DTC,0.00162325244275142,""
GMNN,CHEMBL:CHEMBL2094789,FALSE,"",DTC,0.00988708306039499,""
GMNN,ZOMEPIRAC SODIUM,TRUE,"",DTC,0.0362526378881149,""
GMNN,CHEMBL:CHEMBL578929,FALSE,"",DTC,0.0271894784160862,""
GMNN,TERFENADINE,TRUE,"",DTC,0.00604210631468583,""
GMNN,TANSHINONE I,FALSE,"",DTC,0.0108757913664345,""
GMNN,STROPHANTHIDIN,FALSE,"",DTC,0.0181263189440575,""
GMNN,LIOTHYRONINE SODIUM,TRUE,"",DTC,0.0108757913664345,""
GMNN,DIETHYLSTILBESTROL,TRUE,"",DTC,0.003295694353465,""
GMNN,CHEMBL:CHEMBL587801,FALSE,"",DTC,0.108757913664345,""
GMNN,BITHIONOLOXIDE,FALSE,"",DTC,0.0155368448091921,""
GMNN,TEROXIRONE,FALSE,"",DTC,0.021751582732869,""
GMNN,CHEMBL:CHEMBL1415258,FALSE,"",DTC,0.0271894784160862,""
GMNN,SARPOGRELATE,FALSE,"",DTC,0.021751582732869,""
GMNN,RESERPINE,TRUE,"",DTC,0.00418299667939788,""
GMNN,DIGOXIN,TRUE,"",DTC,0.00319876216659838,""
GMNN,GW7647,FALSE,"",DTC,0.0036252637888115,""
GMNN,EBSELEN,FALSE,"",DTC,0.00310736896183842,""
GMNN,METHYLDOPA ANHYDROUS,TRUE,"",DTC,0.00350831979562403,""
GMNN,PROCHLORPERAZINE,TRUE,"",DTC,0.00388421120229803,""
GMNN,IMIQUIMOD,TRUE,"",DTC,0.0271894784160862,""
