Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
KPNA2,7,REML,1.04195857051229,0.222256479244766,2.75765575402905e-06,70.8440081953638,0.229257194166257,22.6915483613166,0.000906649858836652,3,0,1.46839500227105e-18,0.000291146133999133,1.9211098759153e-17
DERL3,7,REML,-1.0271629619133,0.219794556519892,2.96417634454401e-06,51.4105959394672,0.167465172476191,12.1562659700074,0.0585721282378277,0,5,2.65981783997055e-10,0.000306214814710069,9.98702903377188e-10
HOXD8,5,REML,1.03748047093931,0.223095471324847,3.31311359256214e-06,0,0,3.20606609009037,0.523951726382755,1,0,9.38092925202528e-05,0.000337873872718404,0.000152224809741402
GHRL,7,REML,-1.27563675253929,0.274696847818758,3.42061532645591e-06,64.7078230089237,0.314973619688707,14.9455816343716,0.0206842164431387,0,4,1.43069962474932e-17,0.000344421324231564,1.6040169365847e-16
RP1L1,3,REML,2.12658134110772,0.460911414160132,3.95256224503925e-06,34.1720259247258,0.218553564257738,2.988098644952,0.224461894207533,3,0,6.17385122163939e-08,0.000388792998020555,1.59215106313926e-07
SCD,7,REML,1.22319443965292,0.26635035650899,4.3812180283781e-06,56.1039410470594,0.267470991160899,13.5890927134717,0.0345786321372766,3,0,7.72730190627787e-12,0.000425004863496751,3.69391965225284e-11
RNF145,7,REML,1.00194664085761,0.21912830816592,4.82123510322135e-06,80.1608078930421,0.259353207716273,26.4082670707058,0.00018683765399616,4,0,3.98370919314208e-34,0.000462054393115352,4.43194612263618e-32
TFF2,5,REML,2.30607161947211,0.505092782221367,4.97973619258827e-06,13.1746147278972,0.170265542242921,4.31047777639942,0.365614902769061,2,0,1.71887957912674e-05,0.000471563232665993,3.10922742743914e-05
MAP1A,7,REML,1.14106704496592,0.250199125096215,5.09990086626796e-06,71.2651681065601,0.289322811007132,19.7358976060548,0.00308553831014109,4,0,2.38289800419847e-25,0.00047363081676934,8.44310119126804e-24
EGR2,7,REML,1.24080985878963,0.273031118009966,5.50467168466961e-06,51.8399311178973,0.25970922557641,12.0468201458353,0.0609324181687343,4,0,4.67337368547051e-10,0.000506207062609299,1.68019665451187e-09
ANGPTL8,3,REML,-1.07581819291562,0.236887339238516,5.58617158287577e-06,16.8965456583853,0.0322915483935097,2.18230216279948,0.335829703810578,0,1,8.58547801328229e-07,0.000507830878354118,1.87130250326494e-06
ANKRD20A1,3,REML,-1.14388109168988,0.252089334057254,5.68974854851166e-06,13.2897079982893,0.0257361338745673,2.5252648638382,0.282908308542941,0,2,5.33603672865169e-06,0.000514308009422,1.03195434430428e-05
LOC122526780,2,REML,1.31825127415496,0.291495435558737,6.11499921072868e-06,18.6626750353986,0.0336534950384217,1.22944785857564,0.267514443301999,2,0,1.27789152098948e-06,0.000543483365606048,2.71392019856116e-06
TMEM132A,7,REML,1.24794011685698,0.276239736194862,6.25450435465293e-06,69.3885302012217,0.340980638567895,20.6979582943921,0.00207844200263206,3,0,8.08722673333824e-17,0.000549739833028583,8.07149875161092e-16
CAVIN4,4,REML,1.70819769814334,0.379169037463072,6.63390015275377e-06,32.1946516503808,0.186837235876772,4.51590439447161,0.210876031281475,2,0,4.3570804716259e-08,0.000576714303443496,1.14991362347539e-07
KLK7,3,REML,4.54417228659178,1.00895306986597,6.67336279811649e-06,48.9177193841877,1.48687545818066,3.93737321492401,0.139640138143588,2,0,2.46416727458123e-11,0.00057699200410454,1.08774797922622e-10
FGF7,7,REML,1.03930655516796,0.232210347611254,7.61572164152597e-06,26.7523457191274,0.0983559254101102,8.36271735605199,0.212715566892654,3,0,2.12652444185538e-06,0.000645225909708829,4.36414826438046e-06
IGLON5,3,REML,1.98399410723362,0.443305272277173,7.6247703202753e-06,0,0,0.381102342879067,0.826503463274936,2,0,0.000137795210050437,0.000645225909708829,0.000218106058769515
MIOX,5,REML,-1.20427852391289,0.269290459843029,7.7475832466488e-06,11.1316887048505,0.0417497304601769,3.17711361158246,0.528635403423825,0,2,5.45013210618924e-05,0.000652149745348867,9.14525384214372e-05
FNDC10,4,REML,1.10502707694354,0.247895010210567,8.28663490758784e-06,0,0,2.32896919665829,0.506993906173484,2,0,0.000181924198548939,0.00069385302497271,0.000283331578533047
TPRN,7,REML,-1.03543610305927,0.233567411143723,9.2872233334026e-06,72.1451707949046,0.268845329830039,19.7235719392895,0.00310112220055704,0,4,1.06111803075712e-19,0.000769533520891156,1.62790036174686e-18
MARVELD1,7,REML,1.03384541935549,0.233659598579314,9.66304118105412e-06,65.2434838948419,0.233867007552387,16.6087104216225,0.0108341488484151,2,0,2.08877236917772e-14,0.000787274925055589,1.47755800894835e-13
GMNN,7,REML,-1.55585545380916,0.351667828267481,9.67918389184189e-06,84.0388939010192,0.705266009470076,40.4381761667967,3.73549832417621e-07,0,4,7.75419869637052e-41,0.000787274925055589,1.56153857038682e-38
PRSS50,2,REML,-1.72015745600063,0.388844144800233,9.69928250115629e-06,0,0,0.64986893310955,0.420159543275238,0,2,3.33859140619428e-05,0.000787274925055589,5.79211021604633e-05
HOXC4,4,REML,1.72984449869164,0.392031941524916,1.02179511419226e-05,44.1054993628093,0.270399482266236,5.29949288695066,0.151135300279954,3,0,4.74106010795659e-08,0.000820996892509328,1.24510107302103e-07
ARG1,2,REML,-1.74006287932609,0.395050334405623,1.05949332629229e-05,18.5380525399616,0.0578943534658916,1.22756701893305,0.267880717236354,0,2,2.95002134286916e-06,0.000838581061093735,5.92148093926072e-06
CCKBR,3,REML,-3.02691222262333,0.694275137302211,1.30171534692656e-05,41.0673821376238,0.594742579880821,3.42324308489466,0.180572748712899,0,3,8.92208078375018e-08,0.000982705147355302,2.24094384573227e-07
SYT3,2,REML,1.94912556506868,0.448019439452613,1.35803959863413e-05,0,0,0.546648924814147,0.459690183617929,1,0,5.87176822138841e-05,0.000997965289745667,9.81136021784142e-05
ISG15,7,REML,1.65026294744614,0.379669214157337,1.38276077034842e-05,72.012006284009,0.685307497962581,19.9500638179497,0.00282664291388536,5,0,5.99278622926243e-18,0.0010044904609805,7.09897513933999e-17
OLFML2B,7,REML,1.8967386476691,0.436639722500986,1.39946992404862e-05,81.9526534413071,1.06518474674259,31.4971365517887,2.03682883170252e-05,4,0,9.48304193571886e-35,0.00101200759189498,1.11752380855816e-32
PI3,4,REML,2.52199708288704,0.581099009960063,1.42452168576746e-05,0,0,1.02529738618873,0.795131052397863,2,0,0.000339675521480838,0.00101626526900783,0.00050965744329328
ABLIM3,7,REML,1.00438213441296,0.232982242121002,1.62531508436208e-05,55.5898015170686,0.200602213493734,12.9293327929902,0.0441719743479973,4,0,2.42545769552059e-11,0.00113408498583844,1.07185017994548e-10
SEL1L,7,REML,-1.18438433696239,0.274997256656971,1.65562076147444e-05,80.2551097080054,0.406518862473539,29.6497295202128,4.58167021236866e-05,0,4,1.06944126833678e-25,0.0011495588702839,4.03169221278906e-24
PNMT,2,REML,-2.17948626203629,0.506364266882266,1.67600404765506e-05,0,0,0.0597841646309703,0.806837402803714,0,2,6.96541883417576e-05,0.0011495588702839,0.000115142194755717
PLA2G5,3,REML,1.53327172669067,0.357630679725301,1.80854067579531e-05,0,0,0.0288878544699315,0.985659885858061,3,0,0.000229853141453549,0.00121657747534076,0.000352660201310108
AEBP1,7,REML,1.42695393681586,0.332868827052549,1.8123632010545e-05,80.8925927620124,0.604219060292605,26.3935072777101,0.000188027027380989,4,0,5.4950688754669e-26,0.00121657747534076,2.14267281225007e-24
FAM3B,7,REML,-1.90881740638235,0.446638361926352,1.92218903396991e-05,76.5996339618118,1.02190074274183,20.3200017886242,0.00242850636144417,0,5,3.35842683245091e-17,0.00126364071658791,3.55011378587784e-16
LAMP5,7,REML,2.24648302425163,0.527617516220667,2.06460478235044e-05,76.2018698138073,1.3917897580446,23.2023159657938,0.000731473308898825,4,0,6.26295941083012e-26,0.0013461392410825,2.40670099678494e-24
IER5L,7,REML,1.53650373573485,0.363001169514135,2.30821273587981e-05,78.301596558563,0.706816722671067,27.0944589171275,0.000139024380755408,4,0,1.54661098455652e-22,0.00148669459170493,3.72239548461568e-21
RGS16,7,REML,1.59867908655662,0.378029268475294,2.34750808469279e-05,70.2517896178477,0.694177036795586,19.112208116022,0.00397826860721335,3,0,1.71036915490506e-13,0.00150590750481361,1.04253880786914e-12
COQ8A,7,REML,-1.05993685448809,0.25115388634101,2.44011435949905e-05,81.8353046528985,0.3534547113854,33.5880460148751,8.07860258750833e-06,0,4,9.87447903887212e-30,0.00155213233771092,6.13644871208659e-28
EDIL3,7,REML,1.36356160838447,0.325396120420197,2.78381264321569e-05,71.8279065462279,0.517601583287628,19.1982504259406,0.00384159588787144,5,0,9.00352748574382e-17,0.00172998731800462,8.90778101807826e-16
PDCD4,7,REML,-1.16884676199719,0.279175625070765,2.82940553397732e-05,85.3192915929586,0.454912885784851,41.529990893752,2.27656494526568e-07,0,4,2.08519700401353e-31,0.00175147909105234,1.62614701651232e-29
TGFBI,7,REML,1.79363201551535,0.430995783365561,3.16025670892353e-05,87.1184168696749,1.10530624768537,44.75504867683,5.23510800283714e-08,4,0,7.14298423054318e-46,0.00191895129703299,2.02924528792342e-43
PKDREJ,3,REML,-1.28055733294155,0.3104035644524,3.69995295721907e-05,44.102486882648,0.127541931128614,3.55245919496919,0.169275181145648,0,2,8.48952591682918e-08,0.00220458994743064,2.1387152464107e-07
PLPP7,3,REML,1.03977278371476,0.252228792143065,3.75043454108617e-05,0,0,0.592594901847376,0.743566220663485,1,0,0.000449911687214091,0.00221805439086022,0.000663789764619213
MSX2,3,REML,2.67821520739518,0.650273761440547,3.81187015343694e-05,72.3844141715034,0.914781668711597,7.01585980605061,0.0299588680519263,3,0,5.14620769543035e-17,0.00223775063730732,5.30252708721512e-16
HOXB7,4,REML,2.46380142186565,0.598764642277509,3.87502157560865e-05,75.5905460679071,1.0678139501832,11.589236879149,0.0089312739397654,3,0,1.15666439411837e-17,0.00226609760136401,1.30691575611003e-16
PTGER4,7,REML,-1.17134821160809,0.284722591534043,3.88864570477325e-05,75.7261111493288,0.414954877070514,19.6978889549982,0.00313384135273948,0,4,5.2407150854336e-17,0.00226609760136401,5.38247490601441e-16
MARVELD3,7,REML,-1.24740660137637,0.303854229732092,4.03825967822133e-05,82.0196386632409,0.501368028482026,36.1598489571254,2.56627510743585e-06,0,4,7.72843383675361e-22,0.00231930228234018,1.68426923162895e-20
FBXO2,7,REML,-1.34020547181525,0.327494445874429,4.27115857051713e-05,74.6184088446668,0.552023280090917,27.8681885521733,9.94879417824633e-05,0,5,2.8552530785374e-19,0.00240956956377152,4.11078925126258e-18
TIMP2,7,REML,1.04493750474782,0.255499903345199,4.31789025515187e-05,80.069077308693,0.351642329693602,33.0203823497705,1.03915661519283e-05,4,0,5.2987921668204e-24,0.00242732565615587,1.60568542060849e-22
