Symbol,Module,Degree,Log2FC
HRG,7,26,-4.75230257601841
AMBP,7,26,-1.5548394279815
ANGPT2,7,24,2.20595434557309
VIM,7,24,1.76657794820313
PLOD2,7,24,1.52626602822413
BMP7,7,24,-3.75592608419506
LRP1,7,24,1.0577272493095
LPA,7,24,-2.95812374841325
IGFBP3,7,22,2.68408950846964
NOG,7,22,1.09606413420957
COL4A4,7,22,-1.26059123173712
PDGFD,7,22,1.12169797613084
WT1,7,22,-3.04733938435756
GC,7,22,-2.27596746107092
HNF4A,7,22,-2.18743056778061
COL8A1,7,20,1.50135468360326
LAMA4,7,20,1.97296891568863
PLA2G7,7,20,1.63556132260117
APOL1,7,20,1.48157235492596
COL5A3,7,20,1.80995743866053
GDNF,7,20,-2.63031600563232
EFNA3,7,18,1.95447313050218
NPHS2,7,18,-6.47521204901245
APOC1,7,18,3.62056567538093
FST,7,18,-1.10168697865756
SCIN,7,18,-1.55421244864892
PROM1,7,18,-1.34395922491667
IGF2BP2,7,18,-1.43218715941525
SAA1,7,18,2.09579269081715
GPC3,7,16,-3.26612866868206
FABP1,7,16,-5.70599623094617
SOST,7,16,-7.02517423808754
SDC3,7,16,1.05430808379944
COL4A6,7,16,-3.572398796712
KLKB1,7,16,-1.33114627534857
BMPR1B,7,16,-2.65304089302259
NRG1,7,16,-1.06907094928334
F12,7,16,-1.04386382744865
FBLN5,7,14,-2.1361394784453
APOD,7,14,-2.41277809503099
SERPINA5,7,14,-4.48308319608325
SH3GL2,7,14,-2.71569285548231
COLGALT1,7,14,1.14911582355461
TNFAIP6,7,14,4.32921779834736
AZGP1,7,14,-3.17048068167648
APOM,7,14,-1.77165361818435
RBP4,7,14,-1.8047262216988
PTPRZ1,7,14,-1.36261508984022
CUBN,7,14,-2.15737942922789
ADAMTS4,7,14,1.08717495661996
MAG,7,14,-1.3140851860192
SLC30A8,7,14,-3.29494611082087
OGN,7,12,-2.00963998090208
FBLN1,7,12,-1.43557963477978
ESRRB,7,12,-3.97565788413182
BCAN,7,12,1.97938013979438
PROC,7,12,-2.67168407181444
BTC,7,12,-1.19908521151841
F11,7,12,-3.61848727072811
CP,7,12,3.59162651318331
GHR,7,12,-1.34050754684444
MATK,7,12,1.36087422890341
HEY1,7,12,1.27478929020832
PRLR,7,12,-1.79084588515422
KLB,7,12,-1.32871235002767
GDF7,7,10,-1.77926573131824
PRELP,7,10,-1.44552513822613
FKBP10,7,10,2.16847185523546
PAPPA,7,10,-2.4298020538174
INHBB,7,10,3.19840950072395
PARVG,7,10,1.69413596363894
TGFBI,7,10,2.53372841368185
MYOM2,7,10,-1.68582960491353
PTN,7,10,-1.04847406851168
LAMA3,7,10,1.43670981817782
ANXA1,7,10,1.09259186326515
BMP5,7,10,-1.89388843131314
GREM2,7,10,-2.28638395164601
MTTP,7,10,-3.04176006142073
PODXL,7,10,-1.43382159228254
NRG3,7,10,1.2842619830256
AMH,7,10,1.09317940887055
IGF2BP1,7,10,-1.23851638988034
NTRK3,7,8,-1.83664160964923
TGFBR3,7,8,-1.61134980116604
INHBA,7,8,1.32643567179974
DISC1,7,8,1.49642746839399
P4HA1,7,8,1.29474007288241
IGFBP2,7,8,-2.09027551362929
RTN4R,7,8,1.17769834848344
LGALS1,7,8,1.32916547680685
DPT,7,8,-1.84282212880185
SHBG,7,8,-2.30018820332504
EMCN,7,8,-1.64285983216867
NTSR1,7,8,-1.26966733815958
IGF2BP3,7,8,2.22642409027515
SOCS2,7,8,-1.14820293764536
RET,7,8,-1.0329650733467
COL8A2,7,8,1.41258847943327
GPNMB,7,8,1.90332250082802
TSPAN8,7,8,-3.01063074975787
PYCR1,7,8,1.62312071791903
KIRREL2,7,8,-3.13220600593155
GRB7,7,8,-1.09428700375439
CSPG4,7,8,1.42286454700831
FOXA2,7,8,2.22563136348518
OMD,7,8,-1.38650076145148
ITGAD,7,8,2.77265611676828
PLP1,7,8,-1.9137842753689
WNT9B,7,8,-2.48525442750793
MCAM,7,8,1.14711036380578
HAPLN1,7,8,3.58354868706327
WNT10B,7,8,1.03002006276003
NGEF,7,8,-1.11513085816289
SULT1B1,7,8,-1.08543205714685
MFAP4,7,6,-1.69005857659415
PTH1R,7,6,-3.773675978571
SFRP1,7,6,-5.02733102724844
FREM2,7,6,-1.95899322055692
GAS1,7,6,-2.05701997521253
LOXL2,7,6,2.33108602163374
CAV2,7,6,1.60948292239383
MMP16,7,6,1.95662128053325
NPNT,7,6,-1.84084466857397
WLS,7,6,-1.12893816945273
GPC2,7,6,1.08722005463499
PTHLH,7,6,3.05725069568221
JAG2,7,6,1.02985000543083
LAMB4,7,6,-2.5755979560952
COL23A1,7,6,3.07487292202719
COL26A1,7,6,-3.58372382992689
AXL,7,6,1.27447185673269
FREM1,7,6,-3.06988083945085
DLL4,7,6,1.41567231340499
SLA2,7,6,1.03097175429482
IGFALS,7,6,-1.09124415356534
MDK,7,6,1.49127995026897
COL9A2,7,6,-1.64707487930149
NRARP,7,6,1.05837271569543
GDF6,7,6,1.79806190829945
ALOXE3,7,6,2.15763636314073
RELN,7,6,-1.39651649029251
TYRP1,7,6,-4.22662316415589
COL21A1,7,6,1.14830376282838
CRIPTO,7,6,-2.8054323993395
ACVR1C,7,6,-1.04557614341695
CDH3,7,6,-1.98586890067708
OLIG1,7,6,-1.77058418584201
TNMD,7,6,-1.65864031020446
SERPINA6,7,6,-1.295515371262
DLX5,7,4,3.60837407160633
STC2,7,4,2.88652085827061
CHST5,7,4,-1.21437398689726
ANGPTL1,7,4,-2.17517091575123
ABCA12,7,4,3.13653250759679
FMNL1,7,4,1.64424599757793
FPR3,7,4,2.15822605528002
PTPN13,7,4,-1.06349692427463
ACP3,7,4,-3.66999047526328
TBX3,7,4,-1.50801107593778
ESRRG,7,4,-2.57787896381232
SFRP2,7,4,1.46860275193965
ANO1,7,4,1.24939093124023
AMN,7,4,-1.45133934561501
CBLC,7,4,-2.11986587299601
LINGO1,7,4,1.17264681479292
LAX1,7,4,1.55952367000704
ARHGAP8,7,4,-1.4365952709158
GRB14,7,4,-1.60864199197876
PTPRN,7,4,4.31016600893702
PLA2G4F,7,4,-4.01160900481405
SPOCK2,7,4,-1.35198759204595
EPHA3,7,4,1.32904505125016
SCUBE3,7,4,-1.32009234751625
PNPLA1,7,4,-2.78199060188431
ANGPTL2,7,4,1.03979434074125
SERPINA3,7,4,-1.05521974446309
SMOC1,7,4,-1.28692677145664
ZIC2,7,4,3.40435539269121
SVEP1,7,2,-1.12918719598086
MMP11,7,2,2.04196009587355
CTHRC1,7,2,2.73391373787742
ZNF469,7,2,1.48629260501472
S100A11,7,2,1.04491940351809
PEPD,7,2,-1.87878520369892
TMSB10,7,2,1.46086797394529
PLLP,7,2,-1.15679375657316
CDON,7,2,1.63619964495578
BMAL2,7,2,1.41087555987342
COBLL1,7,2,-1.41110147547566
SLC7A11,7,2,2.48787299363772
HPS3,7,2,1.46737687605957
SCUBE1,7,2,-1.98202937019981
SLA,7,2,1.40306363157111
PROX1,7,2,-2.45001690324838
SOSTDC1,7,2,-2.67798037953829
TFCP2L1,7,2,-2.90983556717801
HYAL1,7,2,-1.22979812471085
ADAM12,7,2,1.35391194891117
CHAD,7,2,-2.1681203784387
MAPK4,7,2,-3.50832602856784
HHIP,7,2,-1.30886399305226
AFM,7,2,-4.8671943834456
HEYL,7,2,1.02212213215772
PRR5-ARHGAP8,7,2,-1.29272009040456
LIMS2,7,2,-1.10115708834109
PCSK6,7,2,2.43067627997339
RIN1,7,2,1.27380680301303
CD300LG,7,2,-2.05095750164567
CLEC3B,7,2,-1.23789922337239
SLC4A11,7,2,-2.19757853699062
CAVIN3,7,2,1.09349795071961
ADGRV1,7,2,-2.23320683739515
SPINK1,7,2,-2.34625517988028
NDST3,7,2,-1.58301082574569
ID1,7,2,-1.02456718718929
PAPPA2,7,2,-2.87297022152913
HS6ST2,7,2,-3.97132581299379
SIGLEC6,7,2,1.22443526833474
P4HA3,7,2,1.72647585625593
EDIL3,7,2,1.16229614777172
CCDC141,7,2,1.3735659149051
DAB1,7,2,-1.22720397183828
TGM2,7,2,1.11329846413297
FOLR1,7,2,-1.30226785801169
LINGO2,7,2,-2.0575540879068
HS3ST2,7,2,2.9296120262938
STRA6,7,2,-2.40979195838832
ITLN1,7,2,-3.38584825676326
COX2,8,98,-1.572852117599
COX1,8,88,-1.31263793531981
CYP3A4,8,66,-1.91946392522421
CYP2C9,8,66,-1.09171194723874
AOX1,8,64,-2.83820177224105
CYP2B6,8,58,-5.20146473367243
CYP4A11,8,50,-4.09787514541223
CYP4A22,8,44,-3.4224465124679
CYTB,8,42,-1.9747216236084
MAOA,8,42,-1.12225539623164
GPX8,8,40,1.17122016993744
GPX3,8,38,-2.26207172793873
CYP2C18,8,38,-1.6802502557398
ALDH1A2,8,36,-2.40571969228323
ALOX5,8,36,2.012706245173
CYP2J2,8,36,2.51666677880782
ATP6,8,36,-1.55823817890242
GPX2,8,36,-1.57003916110113
CYP3A7,8,36,-1.27489274943248
UGT2B15,8,36,-2.3913173063255
MT-ND5,8,34,-1.42269799192642
COX3,8,34,-1.57581732261497
UGT2B7,8,34,-2.32752629244349
GPT,8,34,-1.4367232176721
CYP3A7-CYP3A51P,8,34,-1.20594122070643
ALOX15B,8,34,2.41061199863235
GSTA1,8,34,-2.15919556451333
GSTA2,8,34,-2.14884856566213
ADH1B,8,32,-3.42275193918533
ADH1C,8,32,-4.3862848039676
ADH6,8,32,-3.0914395146933
MT-ND1,8,32,-1.66627983867939
MT-ND4,8,32,-1.45219961878277
MT-ND6,8,32,-1.52309291001176
UGT2B17,8,32,-1.95247229841032
EPHX2,8,30,-1.704407706217
GSTM3,8,30,-2.0831645854885
MT-ND4L,8,30,-1.41478021000963
MT-ND3,8,30,-1.73829673421943
MT-ND2,8,30,-1.40144102366421
GSTM5,8,28,-1.79061348510603
ATP8,8,28,-1.42699788284841
GSTO2,8,26,-1.29964191469221
CYP26B1,8,24,-1.6681341537379
COX6A2,8,24,-1.43541589478424
CYP4F2,8,24,-4.51878325235858
ADH1A,8,24,-1.84795120276957
HSD3B2,8,24,-1.5753512504406
UGT1A9,8,24,-1.76642094743126
UGT2B11,8,22,-1.06442491663453
GGT6,8,20,-4.65919670691538
CYP4F3,8,20,-2.87474761040555
PLA2G2A,8,20,-3.35973242898952
UCN,8,18,1.3164862257621
PLA2G12B,8,18,-1.39551555750131
CYP17A1,8,16,-3.50752828407878
CES1,8,16,-1.35598838365524
ADHFE1,8,14,-1.16408152494478
COX4I2,8,14,1.5376596251618
HSD17B2,8,14,-1.09023763183343
HSD11B2,8,12,-3.09564811245853
ABCA4,8,12,-2.64238614627099
MIOX,8,12,-2.73868331907802
PRODH2,8,12,-3.71226592508767
RDH12,8,12,-2.23086512570632
BCHE,8,12,-1.34336760848343
PLA2G2D,8,12,2.36322026425166
SLC25A25,8,10,-1.71191806368383
LPCAT1,8,10,2.12454823229519
NR1I3,8,10,-1.49313582702893
DHRS4,8,10,-1.40769001124086
PLA2R1,8,10,-2.59021768187495
ADI1,8,10,-1.05100707726944
ABCB1,8,10,-1.93010166146512
PTGER3,8,10,-1.74063394325992
SOD3,8,8,-1.53411156818022
DHRS11,8,8,-1.36207182858623
PLD4,8,8,2.45417527948891
PRPH2,8,8,-1.43612169698089
CNGA1,8,8,-2.09250222664349
SCO2,8,8,1.03084775671527
PCARE,8,8,-3.48498132377797
DHRS9,8,8,1.41992191801312
PTGER1,8,6,-4.3438786182754
CDHR1,8,6,2.31095898470416
DIO1,8,6,-4.03904783597044
THSD7A,8,6,-1.0433696684009
NAT2,8,6,-1.39500201306509
NELL1,8,6,-5.06523826415264
UCN3,8,4,-4.04344103324372
FMO5,8,4,-2.03977299470445
CRHBP,8,4,-3.70569350512952
PTGDS,8,4,-2.75242644000138
PITPNM3,8,4,-1.18782445882527
FMO4,8,4,-1.42436328847625
CYGB,8,4,1.03110671861898
FMO1,8,4,-2.14961395675395
ERO1A,8,2,1.40079677911701
TBXAS1,8,2,1.54669579856139
UTS2,8,2,2.78763815011889
LTB4R,8,2,1.17390226193996
DHRS4L2,8,2,-1.30308133107177
NDUFA4L2,8,2,4.66132774084413
RHBDF2,8,2,1.42291930646003
PRDX4,8,2,1.16268867121179
HPGD,8,2,-2.43041098172402
DHDH,8,2,-2.10676219622264
HIGD1B,8,2,1.47927139968466
DOK7,8,2,-1.52966495980317
STRA8,8,2,1.83700733275817
PRIMA1,8,2,1.54604514678478
FAM184A,9,0,-1.4225072365018
CHRDL1,10,0,-3.40701886277279
MRGPRF,11,0,-2.86139410738859
ANOS1,12,0,1.92892137974097
MUC1,13,46,-1.03960416600698
PDZK1,13,28,-1.43769689332743
SLC34A1,13,26,-5.07255654957081
KL,13,26,-2.19605364320395
SLC9A3,13,22,-2.21586160031292
ATP12A,13,22,-5.90057730274125
SLC2A9,13,18,-1.54739146447771
SLC34A3,13,18,-2.78878502290382
SLC4A1,13,18,-4.87167295075196
SLC17A1,13,18,-2.44210954213351
MUC4,13,18,-1.18372876739273
PHEX,13,16,1.37804653670385
ATP6V1B1,13,16,-4.12666652266654
MUC6,13,16,-2.46402453413652
CYP24A1,13,16,-2.15337301090176
MUC16,13,16,1.70933571601075
SLC26A4,13,14,-3.68875257560017
SLC26A3,13,14,-2.21073398494551
MUC3A,13,14,1.92835458745602
MUC13,13,14,-2.75622832709502
MUC15,13,14,-4.22476140684275
MUC20,13,14,-1.19462220621954
SLC47A2,13,12,-3.87923678170719
KCNJ10,13,12,-3.75515888284501
VDR,13,12,-1.64707017950597
XYLB,13,12,-1.17411056079865
CLCN5,13,12,-1.15539133551644
CA2,13,12,-1.33320780821888
SLC22A11,13,12,-2.34834975045213
ATP6V0A4,13,12,-4.05208612877294
ATP1A1,13,10,-1.61340984906042
SLC22A8,13,10,-6.59136752416851
SLC22A6,13,10,-5.26943159291941
SLC22A12,13,10,-4.59463947182959
GALNT3,13,10,-1.08361288517089
SLC28A2,13,10,-2.1769703538301
IYD,13,8,-3.94594501119904
ATP1B2,13,8,-1.22890011628692
ATP1A2,13,8,-1.4576870182351
SLC4A4,13,8,-1.52993672685455
SLC16A9,13,8,-2.58990364334178
SLC22A1,13,8,-1.36537509600924
SIGLEC9,13,8,1.53313154052122
SLC29A4,13,8,1.4242630292119
SLC26A6,13,8,-1.37707444937895
ATP1A3,13,8,2.25108354046547
CA4,13,6,-1.73013190569145
SLC22A13,13,6,-3.60231921966185
ATP6V0D2,13,6,-4.01106367240228
SLC5A12,13,6,-3.54374679873983
FOXI1,13,6,-5.02756520978276
ATP6V1G3,13,6,-3.82385545227433
SLC22A7,13,4,-4.47114873473146
SLC13A2,13,4,-5.75455546482238
NHERF4,13,4,-2.66572388050973
KCNJ15,13,4,-1.72014216854639
CA8,13,4,-2.9088727372181
B4GALNT1,13,4,1.42349002257279
SUGCT,13,4,-1.49099925678129
KCNJ16,13,4,-1.27087715646196
SLC15A1,13,4,-1.36387682852511
PDZK1IP1,13,4,-1.17280248658626
ABCA8,13,2,-1.80097831128972
CHSY3,13,2,1.69031825722088
SLC29A2,13,2,-1.2963787339363
PRSS12,13,2,-1.13908504324688
GCNT4,13,2,-1.33697752385866
FUOM,13,2,-1.30913690747606
HRH2,13,2,1.75245697865056
HEPACAM,13,2,-1.99957549227013
SLC13A1,13,2,-2.8211492703116
TRIM46,13,2,1.1032098670991
RHCG,13,2,-3.9156676643125
NPR3,13,2,-1.32555670638257
ST6GALNAC2,13,2,-1.55850465126057
SLC9A2,13,2,-2.43115147289837
ISM2,13,2,-1.47518786288675
SLC22A14,13,2,-1.81740230543128
TMC1,13,2,-1.9973025216249
SLC17A2,13,2,1.41115597080817
RAC2,14,60,1.79291127748349
WAS,14,46,1.38798724317354
CYBB,14,44,1.90109282816599
HCLS1,14,34,1.29337998283677
LAPTM5,14,28,2.2544822261721
NCF1,14,26,1.52346225504744
NCF4,14,24,1.0761687843581
NCF2,14,22,1.47630817615283
DUOX2,14,22,-1.77124872626664
NCKAP1L,14,20,1.92801397552121
NRP2,14,18,1.53456380703894
AMPH,14,18,-2.42080661924612
WIPF1,14,16,1.067572286784
PLXND1,14,16,1.0616291542928
PLXNB1,14,14,-1.23754789778252
PFN3,14,12,-5.66092689596959
SEMA3B,14,12,-1.71622984442952
MYO6,14,12,-1.00068776652045
DPP6,14,12,-3.61211058601544
ELMO1,14,12,1.27064411944916
PLXNA4,14,12,-1.77428903162633
NOX4,14,12,-1.5980992670989
FSCN1,14,10,1.31209980883141
IQGAP3,14,10,2.36520754131609
UNC5B,14,10,1.10736421888235
LCP1,14,10,1.58425951841281
EVI2B,14,10,1.70316322506104
ARPC1B,14,10,1.08055034217313
PSTPIP1,14,10,1.4345802332591
DNER,14,10,-2.36389558972561
NTN1,14,10,-1.05575960709911
CORO1A,14,8,1.82292764897628
FLRT2,14,8,-1.30966563051393
ESPN,14,8,-1.95488022559015
SASH3,14,8,1.80430784497886
CYFIP2,14,8,-1.34475147802203
CDH13,14,8,1.18772511460067
UNC5D,14,8,-2.19228186515409
KLF15,14,8,-1.70437463560028
PNMA2,14,8,1.56320830824246
PAK6,14,8,-2.24461591556528
SLIT2,14,8,-1.69887416474233
UNC5A,14,8,2.3043368855969
ROBO2,14,8,-1.24992992066174
CDH9,14,8,-3.19294110320293
KCNC1,14,8,1.03727050385522
ZIC4,14,8,1.33843321667766
RAP2B,14,6,1.17806952323538
SH3PXD2B,14,6,1.37562432265459
ARHGDIB,14,6,1.13952633721602
SEMA5A,14,6,-1.19118536978023
FLRT3,14,6,-1.36803401274549
ARHGAP9,14,6,1.50187988033963
EPN3,14,6,-2.18609940171433
MYO3A,14,6,1.87185863186877
DOCK3,14,6,-1.1595077603402
CDH8,14,6,1.98409715421001
NTN4,14,4,-1.35146619187786
PLXNC1,14,4,1.33810709611902
LIMK1,14,4,1.10721208337497
ADAP2,14,4,1.13147407974293
AGAP2,14,4,1.95815849313638
BIN2,14,4,1.54536616110579
FCHO1,14,4,1.93255784586738
DEF6,14,4,1.5199463091592
FLRT1,14,4,-2.48270249264892
RASAL3,14,4,1.62356792633535
SEMA3D,14,4,-1.67211436955889
EVI2A,14,4,1.63570369270811
TBC1D10C,14,4,1.2474077357164
MYO1F,14,4,1.58800378369982
CYTIP,14,4,1.07771760534816
TMCC1,14,4,1.06369583088667
MYO3B,14,4,-2.82137159127665
SLC9A9,14,4,1.2303106187442
IQGAP2,14,4,-1.14371855263985
CDH4,14,4,1.67684904801259
KCNIP1,14,4,-1.79188489188151
SEMA3G,14,2,-1.96323999621562
NCS1,14,2,-1.16329150066927
ARHGAP30,14,2,1.61689579106776
KNDC1,14,2,1.10446883102339
SH3YL1,14,2,-1.01740484950166
SEMA5B,14,2,2.4425864948211
GIPC2,14,2,-1.94626647980677
TENM2,14,2,-1.3982399145818
HPCA,14,2,1.1537157107633
ZNF385B,14,2,-1.0799427417257
SEMA6B,14,2,1.22567896578085
PID1,15,0,-1.12815633977615
C7,16,2,-3.52783747823425
TSPAN33,16,2,-1.14648370254425
MYC,17,112,1.25519582375211
CCND1,17,76,1.80382664383245
FOS,17,56,-1.07099405824821
EZH2,17,54,1.34237609848646
CEBPB,17,34,1.03472997738404
CDKN1C,17,26,-2.34955395065505
EGR1,17,26,-1.13373576983975
NR4A1,17,24,-1.87707900396652
CCND2,17,20,1.10726757574891
ATF3,17,20,-1.31521221856609
MYCN,17,20,-2.4845386926192
PBX1,17,18,-1.00359052696084
E2F2,17,18,2.33421849250114
CDKN2B,17,18,1.65599249296603
NR4A2,17,16,-1.00526742435762
FOSB,17,16,-1.62823859609142
LMX1B,17,14,-4.40321947753457
CDKN2C,17,12,1.06163352352361
TFAP2A,17,12,-1.83445489231554
EGR3,17,12,-1.11109840469871
HOXB5,17,10,-1.44381632419141
NR4A3,17,10,-1.4694065854488
TP73,17,8,1.05910933854814
BBC3,17,8,1.59802502724376
TRIB3,17,8,2.81020999696379
HOXB6,17,8,-1.45810575680814
BCL2A1,17,8,1.60071562017747
HOXB9,17,8,-2.01234692039173
HOXB8,17,8,-1.56950020339386
DNMT3L,17,8,-3.11157203176811
PKNOX2,17,6,-1.92906151511105
MEIS2,17,6,-1.05411299795368
BCL2L10,17,6,-1.71014853895016
NPAS4,17,6,-1.58991329747273
BIK,17,6,-1.02489646369424
CIP2A,17,4,1.06252281482982
BTG2,17,4,-1.12091387489899
PPP1R13L,17,4,1.16172370217866
HOXD4,17,4,-1.09360707217408
CDCA7L,17,4,1.89292439356227
TFAP2B,17,4,-5.28129555702237
FAM222A,17,4,-1.70749756977688
KCTD1,17,4,-1.16566054713038
NFE2L3,17,2,1.15548264630979
SKIDA1,17,2,-1.72630432493649
EPOP,17,2,1.01435068335866
FOXC1,17,2,-1.46373298158044
ASXL3,17,2,-1.07169847405767
DDX25,17,2,-1.68647856552875
SPOCD1,17,2,1.52663877818261
NDRG2,17,2,-1.09503494865087
PITX1,17,2,2.0204684140122
MYEOV,17,2,3.94849107346136
ALLC,17,2,-3.69349565746039
PRND,17,2,2.75897286569347
SCARA5,18,0,-2.64710071387404
KREMEN2,19,0,2.27387299321431
CAND2,20,0,-1.64673527661009
PTPRU,21,0,1.42557589611053
GAPDH,22,96,1.08732807361537
PKM,22,72,1.20616328748628
PPARA,22,58,-1.08660122560851
AGXT2,22,56,-3.09927496140348
PKLR,22,54,-1.80645779964079
ENPP1,22,52,-1.3514827635579
ALDH2,22,50,-1.18290878106157
ACAA1,22,46,-1.63823690004617
SUCLG2,22,46,-1.03488251068489
PLEK,22,46,1.73628187915752
ALDH1B1,22,46,-1.42019316406616
SHMT2,22,44,1.23987658327701
LDHA,22,44,1.33002660777206
EHHADH,22,44,-1.23297191444955
ENPP3,22,44,2.53042437536522
SHMT1,22,42,-1.44286853361278
AGXT,22,42,-4.14535630649471
HK2,22,40,3.50794642716079
IL4I1,22,40,1.31217215061863
GCK,22,40,-1.32041159336294
HK3,22,38,1.36704134073169
PPARGC1A,22,38,-1.43058527739534
ALDOB,22,36,-6.15403120101155
FBP1,22,36,-2.92847922590046
GATM,22,36,-2.67154549450527
ACAT1,22,36,-1.38489203130632
G6PC1,22,36,-4.45967953155329
PFKP,22,36,1.59139943349778
ENO2,22,34,2.75932195183876
ALDOA,22,34,1.06710695977935
ACSS2,22,34,-1.01608558872641
PC,22,34,-1.62904253332197
ALDH6A1,22,32,-2.87094248446289
GLDC,22,32,-2.44794927831547
SUCLG1,22,32,-1.51933291669415
GLYCTK,22,32,-1.32449576090397
ALDOC,22,32,1.46378359535321
PCK1,22,30,-4.4312849002322
SLC2A1,22,28,2.14699804922359
ASS1,22,28,-3.60002839458679
DDC,22,28,-3.556730042113
ALDH4A1,22,26,-2.70455166350481
GCH1,22,26,-1.16189619389923
BHMT,22,26,-2.98239030088757
FTCD,22,26,-3.09336260593736
ABAT,22,24,-2.88929641342864
PCK2,22,24,-2.22716893167415
ECHS1,22,22,-1.48749362944599
AMT,22,22,-1.02637458819623
ENTPD8,22,22,-1.66425528642047
CTH,22,22,-1.55194845972463
DAO,22,22,-4.4304728489857
PHGDH,22,22,-1.30930630953538
ACACB,22,22,-1.06838649749029
SLC2A2,22,22,-1.99231738564756
ENTPD3,22,22,-1.25971997521117
PNP,22,20,-1.37251292933208
PIPOX,22,20,-3.45517729236021
SORD,22,20,-1.91550988748596
ECI2,22,20,-1.11797016844899
PYGL,22,20,1.34234082684869
SARDH,22,20,-1.61502546312759
SDS,22,20,2.94426390113453
PCCA,22,20,-1.15569557686233
NT5C1A,22,20,-2.0504716890341
MTHFD1L,22,18,1.05052155498362
SLC6A3,22,18,5.66033931483964
ACADM,22,18,-1.28197836290427
ACADSB,22,18,-1.75876415686762
HMGCLL1,22,18,-1.4082388274232
PRKN,22,18,-1.19453827204598
ENTPD5,22,18,-1.20245639176277
GMPR,22,18,-1.61301727552679
HMGCS2,22,18,-3.07635543047401
BHMT2,22,18,-1.75521984830077
ASPA,22,18,-1.04729787423233
HADH,22,16,-1.60505534275808
SCD,22,16,2.27154750615728
SLC5A2,22,16,-2.12561799577014
QPRT,22,16,-1.80093471106643
PFKFB1,22,16,-1.55074819492178
ACOT12,22,16,-2.05123556600866
TKFC,22,16,-1.10409586654256
AANAT,22,16,1.12098779757473
ABCA1,22,16,1.07757832664201
GPT2,22,16,-1.24953420075681
KHK,22,16,-1.79064608648436
PSAT1,22,16,-1.91483525387495
AOC1,22,16,-1.56300765535681
LOC112694756,22,14,1.07434520521838
AFMID,22,14,-1.38886029232568
PGM2L1,22,14,1.04451718293248
PFKFB4,22,14,2.00217264096226
HIBCH,22,14,-1.22793767996176
HAO2,22,14,-4.02752879302037
ALDH1L2,22,14,1.27109264186933
ALDH1L1,22,14,-1.66227865447249
GCDH,22,14,-1.03732660702069
NPR1,22,14,-1.11106884694145
CNDP1,22,14,-1.51143427674185
DMGDH,22,14,-1.4241213234575
PFKFB2,22,14,-1.32699579799254
UPB1,22,14,-2.1669458707323
AK4,22,14,-1.38302264129892
MGAM,22,14,-1.38874205195294
BCAT1,22,12,1.35190058197169
PAH,22,12,-4.82326204052822
TYMP,22,12,1.83858097633964
SLC16A3,22,12,2.28002769614249
FERMT3,22,12,1.2910110747338
NAT8L,22,12,-3.38676715409756
GYG2,22,12,-1.625700377455
TDO2,22,12,1.08507901505836
AK7,22,10,-1.0142519251659
PRDM16,22,10,-3.083473070962
INMT,22,10,-1.21755080535595
UPP2,22,10,-3.3589808375375
CRYL1,22,10,-1.2934020706857
LDHD,22,10,-2.27909234074812
ACO1,22,10,-1.08063836559901
GALM,22,10,-1.30160664852713
CA9,22,10,5.36572667358157
PDE1A,22,10,-1.51665376608512
MLXIPL,22,10,-1.86133389220655
OGDHL,22,10,-1.97905661546281
GDPD3,22,10,-1.06814642909171
ADA,22,10,1.39556284035707
SAT2,22,8,-1.43998711775915
ACY1,22,8,-2.49749543827382
HPD,22,8,-5.32237180624725
PDK1,22,8,1.85938857482168
HOGA1,22,8,-1.98847260991091
PANK1,22,8,-1.28697658721835
CAT,22,8,-1.04984720421379
ACOX2,22,8,-2.09202383299348
ASPDH,22,8,-2.65715343532983
CHDH,22,8,-1.64746561743825
RGS19,22,8,1.45549758616522
GDA,22,8,-1.56078315483634
RGN,22,8,-2.26358516201895
NNMT,22,8,2.77590619043151
FAAH,22,8,-1.01211181676472
ABCC8,22,8,-2.15376443116391
BDH1,22,8,-1.67811839070995
DBH,22,8,-1.39575968684499
ACOT1,22,8,-1.01048779512315
UCHL1,22,8,-1.53353747931099
INS-IGF2,22,8,-1.4508682167533
ALPL,22,8,-1.09200201167116
GPR55,22,8,1.73348781083923
MCF2,22,8,-1.0361465334444
RGS1,22,6,2.61381164444911
TST,22,6,-1.5916555171674
FECH,22,6,-1.12495770150361
RGS10,22,6,1.27548540587858
BDH2,22,6,-1.21326871625898
PGM5,22,6,-1.23696083370382
AGMAT,22,6,-3.41806323469863
NPC1L1,22,6,-1.60949148151785
EGLN3,22,6,3.35185383670047
IL1RL1,22,6,-3.03341942056499
IL17RB,22,6,-1.43600402204453
SCD5,22,6,-1.83855828214475
EMB,22,6,1.38603273745875
SELENBP1,22,6,-1.59309656095627
QDPR,22,6,-1.10378284531674
TREH,22,6,-1.29624152577585
ALDH8A1,22,6,-1.71921457301675
PACRG,22,6,-2.05549348798914
RGS6,22,6,-1.71477455784591
RGS18,22,6,1.41543608478668
GLYATL1,22,6,-2.67536286361316
NAGS,22,6,-1.12580089790358
ASB9,22,6,-1.30335979861222
PPP1R3C,22,6,1.37285651716435
ACMSD,22,6,-1.38988886036494
CMBL,22,6,-1.02930547766967
HGD,22,6,-1.03254149799383
CKMT1B,22,6,-1.56351539634077
ACOT4,22,6,-1.00966056076362
ETNPPL,22,6,-1.97539132234142
