Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
81399,OR4F16,olfactory receptor family 4 subfamily F member 16,protein_coding,97.5998817188957,-0.085811607361333,0.360614107671054,-0.23795965142775,0.811912388861843,0.985542198404469
148398,SAMD11,sterile alpha motif domain containing 11,protein_coding,159.591182433551,-0.42826832464357,0.379978156617654,-1.12708669481364,0.259705828201924,0.877139613902942
26155,NOC2L,NOC2 like nucleolar associated transcriptional repressor,protein_coding,636.816962108378,0.0562737802446617,0.391206329845048,0.143846803979248,0.885621442948104,0.990295871820173
339451,KLHL17,kelch like family member 17,protein_coding,106.224605644217,-0.0781314164067454,0.277999749448572,-0.281048513754863,0.778673190160926,0.981696648788958
84069,PLEKHN1,pleckstrin homology domain containing N1,protein_coding,52.560003682501,-0.0413096240547531,0.547829848939865,-0.0754059387868215,0.939891734196312,0.993767338978735
84808,PERM1,"PPARGC1 and ESRR induced regulator, muscle 1",protein_coding,21.7356435720309,0.662214399928915,0.684580218000523,0.967329149333394,0.33337951623073,0.905611701837975
57801,HES4,hes family bHLH transcription factor 4,protein_coding,120.025568619786,-0.0627970889502617,0.423786727757216,-0.148180876929769,0.88220002320093,0.990295871820173
9636,ISG15,ISG15 ubiquitin like modifier,protein_coding,511.709684270245,-0.250368409389271,0.731924126426175,-0.342068802420498,0.732299114856264,0.976216247547793
375790,AGRN,agrin,protein_coding,5079.54776153265,-0.0120875880258601,0.445889324356409,-0.0271089424338813,0.978372842352222,0.998339195229672
54991,C1orf159,chromosome 1 open reading frame 159,protein_coding,101.983775003342,0.320801088979469,0.318474281938481,1.00730610656165,0.313787696153926,0.900280531802679
254173,TTLL10,tubulin tyrosine ligase like 10,protein_coding,28.924206878621,0.432027277054683,0.545415410763205,0.792106839170795,0.428298382616089,0.92421917897713
8784,TNFRSF18,TNF receptor superfamily member 18,protein_coding,31.2820897680212,-0.637274114479437,0.563401181126819,-1.13111959262292,0.258004758897395,0.876394150117706
7293,TNFRSF4,TNF receptor superfamily member 4,protein_coding,41.2393250077655,-0.626541934063441,0.493265956114512,-1.27019091079942,0.204016634500789,0.851728798125152
51150,SDF4,stromal cell derived factor 4,protein_coding,1365.29338159705,-0.166363825775564,0.334946918309193,-0.496687136622622,0.619409694871611,0.962655885314959
126792,B3GALT6,"beta-1,3-galactosyltransferase 6",protein_coding,228.908714625633,-0.0816336495268857,0.272918475856401,-0.299113679536442,0.764853309073675,0.981249584738155
388581,C1QTNF12,C1q and TNF related 12,protein_coding,35.4665850699842,0.774678159859621,0.774377205191093,1.00038864091881,0.317122464961195,0.900280531802679
118424,UBE2J2,ubiquitin conjugating enzyme E2 J2,protein_coding,454.738237511336,-0.318388448559068,0.338313235202156,-0.941105506465976,0.346650793980275,0.909011295869519
6339,SCNN1D,sodium channel epithelial 1 subunit delta,protein_coding,80.1676853053444,0.0865099019789797,0.373305115508216,0.231740467475795,0.816739598326655,0.986565793151463
116983,ACAP3,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",protein_coding,484.85326675253,0.230700404802957,0.364385915983561,0.633121080380519,0.526654577182658,0.945306099443057
126789,PUSL1,pseudouridine synthase like 1,protein_coding,122.358493356442,0.050557312472454,0.417247023230004,0.121168779302674,0.903557352386693,0.991907135958557
54973,INTS11,integrator complex subunit 11,protein_coding,676.439025547315,-0.00785546550640582,0.308607383064113,-0.0254545611592638,0.979692391673319,0.998493559771133
80772,CPTP,ceramide-1-phosphate transfer protein,protein_coding,301.021829819887,-0.168750032161372,0.405895806629766,-0.41574716812804,0.677595022110937,0.970735917000045
83756,TAS1R3,taste 1 receptor member 3,protein_coding,42.3965226533415,0.0862547225027152,0.356528092360297,0.241929666556397,0.808834662241406,0.985134176490259
1855,DVL1,dishevelled segment polarity protein 1,protein_coding,766.050250871696,-0.0806504835201235,0.454284708061497,-0.177532904121452,0.85908982195496,0.989410532187465
54587,MXRA8,matrix remodeling associated 8,protein_coding,554.424082565111,-0.147514020086996,0.461886513515507,-0.31937286707992,0.74944378326946,0.980179010216544
54998,AURKAIP1,aurora kinase A interacting protein 1,protein_coding,566.825326690573,-0.517251606212923,0.409325336276598,-1.26366867714095,0.206348972205628,0.85292754783039
81669,CCNL2,cyclin L2,protein_coding,2122.79112402492,0.390522943877002,0.311051195222994,1.25549411117689,0.209299444503491,0.854011064106706
55052,MRPL20,mitochondrial ribosomal protein L20,protein_coding,473.877210617246,-0.0454943674483471,0.323406102336735,-0.14067256962572,0.888128615842742,0.990927837057028
441869,ANKRD65,ankyrin repeat domain 65,protein_coding,53.5526271977861,0.124915126273356,0.732292717559126,0.170580866473345,0.864553343744954,0.990295871820173
64856,VWA1,von Willebrand factor A domain containing 1,protein_coding,796.880698798605,0.116795078982578,0.574239650703474,0.203390829664057,0.838829566884846,0.988345293353593
219293,ATAD3C,ATPase family AAA domain containing 3C,protein_coding,112.232283642648,0.00960019126025563,0.352106383379087,0.0272650304380304,0.978248348161049,0.998339195229672
83858,ATAD3B,ATPase family AAA domain containing 3B,protein_coding,757.222652360082,-0.693351072752404,0.509387579895566,-1.3611464042656,0.173467427483679,0.838883608458674
55210,ATAD3A,ATPase family AAA domain containing 3A,protein_coding,318.598111154205,0.0887892898945299,0.445872725930073,0.199135952326572,0.842156398489747,0.988392696286288
339453,TMEM240,transmembrane protein 240,protein_coding,11.681474141576,-0.635228459612762,0.607211178865512,-1.04614091723343,0.295495976310177,0.890184164513956
29101,SSU72,"SSU72 homolog, RNA polymerase II CTD phosphatase",protein_coding,766.14789906408,-0.0965599096196187,0.341193387046694,-0.283006392519571,0.77717193672601,0.981526213400009
643988,FNDC10,fibronectin type III domain containing 10,protein_coding,47.2860608450568,-0.862663854250113,0.403157446383691,-2.13976911995097,0.0323734299504375,0.589388497977582
142678,MIB2,MIB E3 ubiquitin protein ligase 2,protein_coding,575.807817033856,0.0409571069689318,0.256447587044862,0.159709465161655,0.873109944494972,0.990295871820173
8510,MMP23B,matrix metallopeptidase 23B,protein_coding,42.3477537277048,-0.49138322208195,0.308574958973324,-1.59242740796874,0.111288701939303,0.787940515755649
984,CDK11B,cyclin dependent kinase 11B,protein_coding,463.266990771738,0.228698053299756,0.213116301343272,1.07311384374763,0.283220040374847,0.884718030490235
728661,SLC35E2B,solute carrier family 35 member E2B,protein_coding,1071.35197616857,-0.155584729619435,0.191061489591124,-0.814317578871546,0.415463041779537,0.922149401097341
728642,CDK11A,cyclin dependent kinase 11A,protein_coding,337.927825709401,0.325981588868542,0.257409612862149,1.26639244449319,0.205372614588809,0.85292754783039
65220,NADK,NAD kinase,protein_coding,761.037168986128,-0.349888573708649,0.282176564345239,-1.23996326385406,0.214988982224541,0.858399791822386
2782,GNB1,G protein subunit beta 1,protein_coding,3977.57110640355,-0.0977590601395084,0.332627630419081,-0.293899397402257,0.768834778585989,0.981249584738155
163688,CALML6,calmodulin like 6,protein_coding,18.5875272677356,0.632481792409718,0.551087250956416,1.14769810281773,0.251093214657717,0.874913934229158
85452,CFAP74,cilia and flagella associated protein 74,protein_coding,45.8398874436439,-0.184904078649488,0.781580201839079,-0.236577229328998,0.812984787138665,0.985690095436836
2563,GABRD,gamma-aminobutyric acid type A receptor subunit delta,protein_coding,20.2715292494267,-0.636578720282341,0.533856169107643,-1.19241615461034,0.233098109067091,0.866713711933192
5590,PRKCZ,protein kinase C zeta,protein_coding,396.469719095223,0.485824799784614,0.273500262199797,1.77632297635499,0.0756796982798698,0.716371561259472
