Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
653635,815.976259643367,0.229634247878765,0.219287740280752,1.0471823348846,0.295015491045172,0.423935118272516
102466751,23.8681839024278,-0.0526631676590442,0.48218827034174,-0.109217023511833,0.913030358269632,0.94350833254732
100996442,54.2693497902402,-0.21804388188648,0.376909571808132,-0.578504496026639,0.562923562824887,0.679426489987294
729737,1327.89784530738,0.19400936459355,0.378014082712701,0.513233166344762,0.607788228366717,0.716816501189308
102723897,901.424645828817,0.208227047175721,0.172374177259821,1.20799443678771,0.227049402239654,0.348870671041807
112268260,42.3038589343402,1.44375964093232,0.515246762912342,2.80207416107134,0.00507752000646715,0.0157290465911996
100132287,795.013441216061,-0.428877270544507,0.24457922957104,-1.75353103898766,0.0795108964837879,0.154116276785044
113219467,3066.78806342703,0.437075824862073,0.270663711743055,1.61482979024908,0.106347559964159,0.193414953173236
100133331,687.248149658352,-0.29159423363682,0.244115216753822,-1.19449429459729,0.232284671178642,0.354673552193762
107984841,95.7777809786236,0.122312191247412,0.446593818387782,0.273877931604525,0.784178431415085,0.854477165833446
107984847,182.467607102528,0.151128651067934,0.464991602655282,0.325013721118685,0.745170687029733,0.825031201246984
107984849,53.194646879595,0.1543628963633,0.461479687234203,0.334495538229315,0.738005657182284,0.819717487594499
100288069,68.9000967541441,-0.19414723601693,0.367224624876277,-0.528687955178226,0.597021934070098,0.70796608408853
105378580,21.501572658137,-0.427074560465482,0.516954742114844,-0.826135299036691,0.408727345737404,0.538649774959629
400728,10.4905066299575,0.734426887463846,0.713630393433322,1.02914182778913,0.303413033281954,0.433240344972911
79854,48.1226259210122,0.209440406175789,0.503802482591178,0.415719281688701,0.677615430215727,0.77336668608845
643837,382.178107000257,0.34068024242011,0.340492968451006,1.00055000833044,0.317044409232855,0.447717167523561
284600,40.5533398517512,-0.717866902482442,1.12280226350627,-0.639352917085058,0.522593370952821,0.644665969888261
100130417,29.2146210526038,0.403741143239139,0.89794497332957,0.449627934039289,0.65297874265119,0.753526137175292
107985728,23.1934218263498,1.22273947092669,0.707955090160875,1.72714270710143,0.0841420372808373,0.160841261528215
148398,383.128550323005,-0.381117781426675,0.245730327135457,-1.5509594842015,0.120911393720431,0.214001716139352
26155,2285.98478702907,-0.276874777911043,0.26059299652562,-1.06247973507539,0.288017952985275,0.416190890825801
339451,283.462523752931,0.00622053532220214,0.408255392676873,0.0152368723935646,0.987843205155607,0.992168951674999
84069,817.578444451366,3.64580804137893,0.380734116202195,9.5757324763688,1.01137830208369e-21,6.78194672732797e-20
84808,189.928628582103,3.23779538568718,0.430670773509165,7.51802904874452,5.56081491723865e-14,1.44825146180058e-12
57801,372.043293246413,0.0808685503326585,0.327955766324204,0.246583712306845,0.805230411073629,0.869481278559579
9636,1254.74196421204,0.532147702151831,1.25996114044417,0.422352471889913,0.672767763653073,0.769695068671797
375790,3990.61851754365,-1.29274668960228,0.245579236764323,-5.26407161547987,1.40899522613983e-07,1.36464297717881e-06
100288175,64.583018466109,2.85561471361765,0.431053082081111,6.62474027521352,3.47859260415473e-11,6.14815351333267e-10
112267874,86.56925920467,3.72706300400635,0.649444954466006,5.7388435746196,9.53252143934766e-09,1.15281253883639e-07
105378948,221.585117734467,3.66028922566316,0.452502902159353,8.08898508318109,6.01639384036083e-16,2.01719091817015e-14
401934,296.6588506551,5.00923330983219,0.349983384415142,14.3127746427252,1.82100430476448e-46,6.56341980131542e-44
54991,381.720761197784,-0.159289676807013,0.235190149687691,-0.677280392136039,0.498228069178276,0.623177648836182
554210,24.1477623660289,0.245470933713546,0.803446990767872,0.305522251665843,0.759968425236357,0.836014971384926
254173,50.7364109555424,-3.19649385068187,0.739076362106525,-4.32498455446631,1.52542550002897e-05,9.56780245263667e-05
8784,382.199602737034,-2.99556478019554,0.353390016735647,-8.4766536640348,2.3176356286882e-17,9.35583150588852e-16
7293,101.331650076776,-0.679366548255198,0.266635935524662,-2.54791818259006,0.0108367883438116,0.0297712992965146
51150,3211.63714436955,-0.663176657334697,0.206847450247277,-3.20611473113108,0.00134540333764048,0.00502323732277754
126792,508.814383567004,-1.07782721344461,0.357761794212982,-3.01269512530163,0.00258938910551395,0.0087574111437154
388581,107.601267417101,-4.18635749999445,0.581775399219864,-7.19583108121824,6.20814485856241e-13,1.37698017390356e-11
118424,1375.92913474803,-0.133618045829994,0.230801453664107,-0.578930694364053,0.562635938145538,0.679241807256985
101928895,30.3371084759503,0.094878122544245,0.635233014839217,0.149359558347671,0.881269921485013,0.922064801993339
6339,133.657816068619,-0.12761340462756,0.428232585078771,-0.298000220146923,0.765702995600221,0.839805969852462
116983,1387.10353232789,0.453886604060399,0.268158497111146,1.69260571248008,0.0905305430096767,0.170470051320768
126789,380.890950901246,0.64075473940638,0.293654613866285,2.18200126662456,0.0291094392480858,0.0676223190698888
54973,1735.84921816784,-0.0315775185316662,0.205619018119153,-0.153572946804792,0.877946469175433,0.920018251068841
80772,978.157641931737,1.0677362759456,0.269469442601224,3.96236495551628,7.4210984598595e-05,0.000394488942095876
83756,57.3676576862666,1.02562611669265,0.462095520731889,2.21951105491828,0.0264519759715249,0.0625696335414577
1855,1928.06437131188,0.397049010197009,0.281691884397836,1.40951526184635,0.158682863858053,0.264196562246221
54587,1121.32192488667,-0.423432381818429,0.275031501224939,-1.53957775721159,0.123663310713289,0.217845829651906
54998,1577.12159012946,0.0186963177057526,0.186627554267225,0.100179835604458,0.920201554327849,0.948539307111654
81669,4714.96536870012,0.170340231407343,0.26926407445962,0.63261403047991,0.526985722528935,0.648301324039984
148413,494.784007522673,-0.175438082163378,0.263659908420917,-0.665395369413927,0.505797645909683,0.63010032985994
55052,1460.56150584582,0.16908582735102,0.221739449637079,0.762542829558578,0.445736091092646,0.57435758826698
107984868,30.099968261172,-0.719091125351934,0.491510218330868,-1.46302375522103,0.14346087890368,0.244458791033505
441869,491.634514579909,0.0350913311028858,0.324303993745512,0.108205053837304,0.913833036114299,0.943999488250729
105378585,67.2264436393458,-0.574096781156928,0.462032209853625,-1.24254709717923,0.214034774921748,0.333648277496182
102724312,40.7352343278921,1.05026763081715,0.388372269399756,2.70428069553055,0.00684524378104496,0.0202854794415815
107985729,23.8991236818952,0.907532884990737,0.470308206053567,1.92965564561587,0.0536495191128519,0.112306771808111
64856,2138.1895630653,-0.0227138367796345,0.219056297952745,-0.103689494398989,0.917415763968283,0.946344344045374
