ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,200,-0.524966148004642,-2.16794586346151,3.11731054844247e-08,1.05364587533649e-06,8.42916700269192e-07,3953,"tags=61%, list=26%, signal=46%",9238/10274/4001/23165/29028/57405/84844/898/7083/10606/7037/55646/6749/29089/4171/5810/9221/5931/9133/3014/1019/7112/5591/7157/24137/1031/9918/332/7374/57122/11004/29127/9833/4361/1062/1854/9319/55635/11113/9212/147841/6628/55143/9232/10797/5558/203068/79077/25842/79075/10535/3015/11200/3159/4176/6790/1434/3925/3978/3838/4830/10527/10212/1033/991/9787/4288/1111/701/993/27338/5511/5889/253714/51155/6118/2547/9837/4605/10460/7884/4673/6941/983/55723/4172/4175/6241/4683/5901/9126/10051/10635/146909/7153/23594/5036/3609/55148/4436/4173/81624/7398/7913/5424/5983/4085/675/64858/3070/3148/580/5111/5885/79019/7514/10733/4174/1029/81611/1633/5982
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,200,-0.522094162401285,-2.15608546192442,4.21458350134596e-08,1.05364587533649e-06,8.42916700269192e-07,4182,"tags=72%, list=28%, signal=53%",1537/8662/1933/7324/3178/11260/3735/6950/10146/10492/5714/3181/10528/1017/9188/1965/7416/26121/8894/6141/65005/28973/8761/6059/51020/5984/6188/220988/5704/7411/10728/2091/4171/7965/54107/9221/1019/6599/3326/6632/57819/6732/1665/1854/5245/5706/6633/10907/6194/8886/7298/10576/10291/5688/10155/1982/23450/5682/1478/5250/22948/5707/3015/4176/890/10987/5690/3838/2079/8318/9184/4830/26354/7332/3837/9045/9136/10399/10575/991/3615/5478/4953/2739/6629/6637/2058/10921/5230/5687/10213/2547/5496/4869/3068/51491/4673/3183/6204/6418/10054/5093/3608/4175/5901/11137/5691/9377/6741/6175/5036/23016/6742/6240/10971/7203/6187/10574/3192/26986/821/56910/6723/4173/8669/8664/7398/7913/11335/3066/6128/22916/10856/4085/5685/51690/5111/328/23196/7514/1176/4174/10236/52
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,195,0.488370888781726,2.00015093373626,5.54456140496657e-07,9.24093567494428e-06,7.39274853995542e-06,3695,"tags=54%, list=25%, signal=41%",5372/8460/2953/2160/1401/9054/57406/2168/2646/28959/9060/6472/4502/4128/1528/316/1036/27232/1891/2114/2110/629/1593/3700/3697/5627/1571/3554/7274/6580/2538/22949/223/4522/866/5340/3398/217/5805/8309/760/115817/1543/1652/51181/5091/3487/8714/51733/283537/3083/8876/126/3479/366/116842/2184/64087/2203/5166/27329/3931/1066/8529/51/7498/57447/51128/2099/1725/6999/10400/1592/3172/1562/3290/23710/2948/383/839/1573/6539/2328/84913/1544/6898/2028/10857/7448/2643/847/7132/3273/5730/8942/26999/1244/10611/645/131/978/435/51380/65018/9663
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,196,-0.461849881312733,-1.90151066736612,1.76202492026117e-05,0.000220253115032647,0.000176202492026117,4784,"tags=67%, list=32%, signal=46%",4928/8899/8819/51776/2146/4088/7150/10146/23649/10492/26271/3930/10419/994/9994/11104/9156/1841/7371/5933/4331/899/3980/55872/3161/10274/4001/51203/10592/10024/4171/6558/4751/9221/9133/3014/1019/7112/6599/8438/24137/1031/332/11065/1736/6632/9055/11004/6491/29127/1062/7468/9212/10293/990/4691/22974/9232/5558/51659/3015/3832/3159/6790/10403/3925/6713/890/3838/8318/9184/9585/3091/10212/1033/3837/1063/9493/262/991/699/4288/4953/1111/993/3619/1869/546/27338/51155/6118/25/10951/4605/10460/56992/10721/983/10036/3151/4172/4175/10051/8317/7153/23594/4082/5371/57082/3609/10926/3192/1870/22823/10762/5976/4085/996/675/580/1810/5885/9462/7514/10733/3799/85236/4174/1871/6541/4926
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,153,0.458746911328542,1.81704240112976,7.08232416350289e-05,0.000708232416350289,0.000566585933080231,3631,"tags=49%, list=24%, signal=38%",5465/5910/8639/4913/51703/1384/2168/37/4128/5092/3033/2180/1891/51179/284541/2110/8608/84263/1892/30/3158/1579/210/3295/3032/10449/34/6296/50814/223/3421/5805/1962/760/364/1543/9380/8876/126/7390/9588/84693/3028/23417/8801/10455/51/35/9246/6999/1371/2819/6392/23710/658/11185/26275/3155/10965/33/1666/50486/2639/549/3248/2954/912/3157/594/131/51166/39/51478/1376/10961
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,106,0.486535631563422,1.82691917356007,0.000383014016335623,0.00319178346946353,0.00255342677557082,2773,"tags=48%, list=18%, signal=40%",654/6579/83752/51703/64241/9971/27232/2180/367/6718/5827/8856/9963/1593/8630/2053/1582/9409/3295/64577/80270/223/866/19/5190/5947/6647/8424/6256/51268/366/189/8800/4306/7276/10350/335/10351/23417/54363/196743/9962/2638/11001/10858/5264/373156/8435/1581/10998/27284
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,198,-0.419200324311002,-1.7263038310301,0.000522947893539949,0.00373534209671392,0.00298827367737113,3575,"tags=46%, list=24%, signal=35%",4751/51199/10565/9133/24137/127829/54443/332/2017/22994/10048/9055/151987/11004/29127/1062/201176/9564/7204/5921/9735/6249/22974/1778/393/3832/6790/3996/10403/4690/9585/58526/10163/1063/9493/10928/699/9787/84376/3619/10128/9344/22920/57580/25/56992/1894/2934/983/10300/57787/80119/6709/9126/10051/64857/7153/4082/382/23580/55785/81/9181/54509/996/832/675/4627/4296/1453/7277/998/23607/55201/9462/163786/4281/10006/9732/9874/55704/3799/396/11135/9266/4763/55722/10801/6093/4926/50650
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,149,-0.396242832043175,-1.58671470746121,0.00449664082608105,0.0281040051630066,0.0224832041304052,4003,"tags=41%, list=27%, signal=30%",6827/5984/2237/7372/30834/10946/1069/5898/404672/6749/6884/7157/2967/1854/5985/5888/51292/7298/11047/25874/2965/3978/4830/6878/3615/10189/6118/11130/5429/2958/286075/51497/8237/6880/7936/30833/552900/7251/1603/10134/5440/5424/5983/25920/6386/22916/51082/6809/10623/5111/3704/4059/51164/10959/50484/1687/51251/5435/5982/4090/9978
