Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
RBM17,15,REML,-0.210296818291837,0.0383491494841289,4.1642339730325e-08,29.1589164318063,0.00544945806240418,20.2690921650805,0.121883274293507,0,0,8.03203325664189e-10,6.11577145781706e-07,1.21672670378638e-09
PLLP,15,REML,1.09800783920368,0.200319580693274,4.222580501878e-08,87.530787822716,0.502152841451781,115.020738265928,5.91042579428221e-18,8,0,4.02372841987824e-77,6.19613851327076e-07,4.93440726957091e-76
DSN1,15,REML,-0.775480720016656,0.141488207742579,4.23201404599937e-08,89.157145128443,0.240436166777199,95.6208419204251,3.25705943007444e-14,0,5,1.26400345826207e-59,6.20465524154024e-07,1.0092545127973e-58
DYRK1A,15,REML,0.233746058745956,0.042648691222936,4.23569011233197e-08,50.5488745385846,0.0110973525590812,32.2711464916496,0.0036652054017018,0,0,5.68169861340189e-16,6.20472343361739e-07,1.14188382078657e-15
ERCC2,16,REML,-0.260338115988211,0.0475078272425798,4.25567637281123e-08,29.7437005072181,0.00959463680281909,24.6538111245856,0.054790269188076,0,0,1.87654451589768e-09,6.2286633213363e-07,2.7946274500628e-09
BRCA2,16,REML,-0.908597186236207,0.165828647256105,4.27415398299593e-08,89.569362478266,0.363065500414252,89.1434365999782,1.43259739012579e-12,0,7,3.67961776261791e-65,6.24508144583021e-07,3.35125549557556e-64
IPO4,15,REML,-0.447513805553231,0.0816760562984851,4.27420022908532e-08,57.3625175765225,0.0499686537823125,30.9124902762912,0.00570198132812557,0,1,1.31712312421023e-16,6.24508144583021e-07,2.72099333031709e-16
SKIC3,15,REML,0.419839491872352,0.0766295510085417,4.28172444753262e-08,79.9950385684297,0.059840225328068,73.9195242295035,3.73274943435186e-10,0,0,1.5492865481681e-31,6.2507326584603e-07,5.50053033041198e-31
DAAM1,15,REML,0.802353949684586,0.146452745818368,4.28738412076945e-08,91.070592875119,0.272796088809205,197.674562328361,1.6391144067208e-34,5,0,5.06153166098065e-69,6.25365456864793e-07,5.09281246288782e-68
RNF222,13,REML,3.16178203615528,0.577137977785339,4.29233832039239e-08,95.5373898082262,4.02225633306174,313.381625606448,7.24556420496771e-60,10,0,4.61815624700444e-182,6.25554335780971e-07,4.00748127119497e-180
EARS2,15,REML,-0.48597258132004,0.0887115925176097,4.29873175827951e-08,78.4320303765272,0.079396420357836,55.3769437954771,7.45792763634151e-07,0,2,1.14221183183172e-29,6.25952465143e-07,3.8077440064671e-29
LOC101927189,14,REML,1.06240612855459,0.193967168105646,4.31993525909453e-08,74.0476304955223,0.34423113583706,45.0885041763273,2.02278544812592e-05,7,0,1.1248438131153e-29,6.28504623440179e-07,3.75350477946634e-29
AURKB,16,REML,-1.43361714152902,0.261777248486823,4.33876567242019e-08,94.0596124694405,0.981087748812471,173.911153422054,4.00211950963557e-29,0,10,7.93058272079025e-104,6.30707475935571e-07,1.80764415482546e-102
DHRS1,15,REML,1.43203594686485,0.261502893399556,4.34614697292507e-08,95.7802501741621,0.943817512653944,313.978083288928,1.42961861418601e-58,9,0,7.37636388121518e-135,6.30945746753833e-07,3.02395540885788e-133
