Symbol,Degree,Betweenness,Closeness,Eigenvector,Log2FC
FOXM1,112,0.00394625855505382,0.240362334105751,0.691730937306998,-1.60833753099651
PRC1,112,0.000110340619293487,0.224606299212598,0.748710842002243,-1.13902748907647
MKI67,112,0.000177139237362617,0.228017585931255,0.718385103177966,-1.19504235550693
NEK2,110,4.21806776346878e-05,0.224209078404402,0.741228362644453,-1.63690644138115
MCM10,108,0.000645229038460187,0.21988822509154,0.490785853848655,-1.51277181103272
KIF14,106,8.04159550677266e-05,0.212992346462572,0.648437658078608,-1.60434439004981
CDC6,104,0.00116266017038083,0.228519927899059,0.504621505673876,-1.674013902695
COL1A1,104,0.0045164690994607,0.255200178930888,0.000528426421940112,-3.26942126894065
CXCL8,102,0.0119105613194357,0.274410774410774,0.000442658669146342,-3.23147363022578
RAD51,100,0.00284116915040118,0.218791946308725,0.479070948590208,-1.07846171448291
MMP9,100,0.0185030080085166,0.285036222832875,0.000825742436149222,-2.6928454526701
SPAG5,94,0.000104302465744575,0.225138121546961,0.652451098306265,-1.38605719701703
TRIP13,92,0.000160871121277394,0.22643381623338,0.624070772232901,-1.62488149163643
NCAPH,92,7.19945355531605e-05,0.224916223142125,0.619710038656436,-1.43404610559867
KIFC1,92,9.15902010003814e-05,0.224385447394297,0.612230187241472,-1.10424400581671
BRCA1,88,0.00855168838266349,0.240159966322879,0.339109312528407,-1.0282664899105
CDKN3,88,0.000391828353436437,0.223725490196078,0.604816941062817,-1.37121418690025
ANLN,88,0.000208788596015822,0.224916223142125,0.576189446947507,-1.06818751291938
CXCL10,88,0.0132287654214808,0.255714926042134,0.000169004871451586,-1.65060590399852
CDT1,86,0.000305928189106024,0.212992346462572,0.386628737788947,-1.18757382030338
KIF18A,86,5.31238199647849e-05,0.207379134860051,0.562012883321643,-1.59968744700512
DEPDC1,86,6.79238534709843e-05,0.221941256564871,0.575987371000286,-1.09157513570468
CXCR4,82,0.00926918241624492,0.270571496324401,0.000372317253725142,-1.00748898295206
CDCA2,80,1.8414543863957e-05,0.206815298169295,0.523657440857745,-1.3617950225473
COL1A2,80,0.00205250798669861,0.253724705359128,0.000476173845853014,-2.71947388199348
EGF,80,0.0346152634897095,0.281311637080868,0.000830109715057535,-1.1612148560084
TK1,78,0.0075113107153756,0.227789978039529,0.446004855938501,-1.26406448179932
SKA1,78,2.28996680763588e-05,0.206740351512955,0.519973339240691,-1.33612397284479
CDC25C,78,0.000512539522957642,0.226748807631161,0.479904192141884,-1.06484426238247
OIP5,78,0.00109855894496711,0.208516081871345,0.476999184702526,-1.02229129887611
IL1A,76,0.00757096921306375,0.270828388321861,0.000401640637367987,1.38804647688918
ECT2,74,1.38002231159097e-05,0.220696324951644,0.534422795683495,-1.68194972719138
RFC4,74,0.000191519345302166,0.215323645970938,0.374771732944228,-1.37368702492345
SPC25,72,6.31351555868987e-06,0.207078039927405,0.498131509818409,-1.26201612005842
TLR2,72,0.00709575455558251,0.265905383360522,0.000356985873965254,-1.05429070610477
MMP2,72,0.00399336848251709,0.265472312703583,0.000737972422309926,-2.18057960310918
RAD51AP1,70,0.000151677421182202,0.217540514775977,0.415522440739499,-1.59698299080399
CENPM,70,9.00441874484011e-05,0.210516605166052,0.454370473906051,-1.12899263985398
KNL1,68,3.13943461676891e-05,0.203895639742673,0.444381147795192,-1.02014232951056
MCM2,66,0.000531011206034627,0.207908163265306,0.228520968951091,-1.69776849465704
DTL,66,0.000574063116389152,0.208516081871345,0.351633874343849,-1.51708464191454
COL3A1,66,0.00222391499000402,0.251210920299428,0.000447050828676203,-2.90711789743622
MCM7,64,0.000201171301568767,0.212555886736215,0.276074017029074,-1.04747278654922
COL4A1,64,0.00125243253562886,0.252825171726125,0.000446516353834169,-2.0532047766124
APOE,62,0.0255626026489522,0.268913504595805,0.000665508779159351,-1.9909330624849
CXCL9,62,0.00193734571145894,0.240008413967186,8.54504824001051e-05,-1.42561596268296
COL5A1,60,0.00123362066187444,0.243803418803419,0.000416289691924394,-2.27752061521334
CKAP2L,60,2.01419646347577e-06,0.205585585585586,0.421540740395627,-1.13051255493652
BGN,58,0.00211711687164576,0.253724705359128,0.000443298416536774,-2.57626820382837
TACC3,58,0.000534480038826116,0.222590714007023,0.403080708416082,-1.03581939534011
COL6A1,58,0.000834126428406308,0.247505422993492,0.000421586950210563,-1.13930351378178
FEN1,56,0.0010924680341181,0.225583234480032,0.19876109916261,-1.10779104419704
COL4A2,56,0.00086751628494226,0.246862829943747,0.000396721914737994,-1.72678522991976
CENPI,54,2.72913721812644e-05,0.202484472049689,0.341294771654835,-1.27627715116618
TROAP,54,3.03481750464115e-06,0.204114490161002,0.368446942592392,-1.50765554491371
ASF1B,54,0.000708810254447876,0.223593964334705,0.33064340963984,-1.14122807229854
WDHD1,54,0.000258854194916229,0.205808080808081,0.158403198093218,-1.19968531433351
SHCBP1,54,2.9937510331787e-06,0.201732673267327,0.367815631109536,-1.0461679509346
COL5A2,54,0.000633610166614353,0.241379310344828,0.000389072819634932,-2.31849445371993
CXCL1,54,0.00144413101140506,0.252881205673759,8.95838796109956e-05,-2.26425990762047
CXCR2,54,0.000972295494905907,0.241277225629097,5.96883550159419e-05,1.94308411293504
COL6A2,54,0.000363293701804753,0.244220890410959,0.000416842610337415,-1.02592249549623
UBE2T,52,7.65252849308089e-05,0.214151651651652,0.309283171849442,-1.51883369917288
KIF18B,52,9.76544670110906e-07,0.202484472049689,0.362263229758195,-1.54512780586791
CD80,52,0.00331333277939364,0.245165449076064,8.55601630546616e-05,-1.78874924393124
SPP1,50,0.00298476510896346,0.265225476522548,0.00043661102069769,-4.35838997105127
COL6A3,50,0.00044352019576852,0.245007515567962,0.000408824432905762,-2.11807254793228
KNTC1,50,1.64143549606638e-05,0.209588537839824,0.356348958991675,-1.01073953006308
CYP2E1,50,0.00390109879467096,0.218456825579169,3.55384202874974e-06,2.14866656047313
CCR1,50,0.000994019936014309,0.229901269393512,3.18849805612335e-05,-1.23857992000395
PTGS2,50,0.0124679717909368,0.253555555555556,0.00011982782010406,-1.09400659544322
ITGA5,50,0.00254677112660303,0.257445848375451,0.000402030480422538,-1.07758756460539
THBS1,50,0.00140388787536909,0.256231753873793,0.000438885299047397,-1.12229345825204
THBS2,48,0.000640354209279458,0.250548967940272,0.000413403114038327,-1.96879778624105
CCL3,48,0.000579836944758079,0.235549132947977,4.84700544318246e-05,-1.9642932448403
LUM,48,0.0024006745219649,0.243543223052295,0.000402752403514556,-2.43134439549041
CCL4,48,0.000313174424683279,0.23569510431729,7.15726713420735e-05,-1.07489137693081
ITGA6,48,0.0103874944575635,0.254233511586453,0.000358400572363282,-1.05473871361354
FBN1,48,0.000875661995675843,0.24595818064238,0.000424386668708804,-1.32717513232931
MYBL2,46,6.59102443207684e-05,0.224032986451993,0.297316604971441,-2.13807009183852
CKS2,46,6.35603237636514e-05,0.218666155615178,0.309014283415988,-1.26643567149808
CDC25A,46,0.000705614463740418,0.224562094075969,0.213378743551154,-1.02977012740433
CXCL11,46,0.000792103134759312,0.236476683937824,5.06115193246571e-05,-2.01452369227813
MND1,46,0.00035817446125468,0.211218067382451,0.268666034915142,-1.08137915640557
CYP3A4,46,0.00564936772597467,0.21762349799733,6.773308805136e-06,1.54718049036372
E2F1,44,0.00613993474363932,0.230644835253689,0.165573575306737,-1.28897838180681
GTSE1,44,1.85401673275758e-06,0.203350561397255,0.309700978618787,-1.40960218140585
DEPDC1B,44,2.96895650195109e-06,0.205956678700361,0.276688172875098,-1.44609140793484
MAPK3,44,0.0108632405718118,0.265657741559953,0.00127997070232745,1.23018041161963
ITGAX,44,0.00712530830575299,0.260264598540146,0.000337131114337146,-1.23327282428586
ERCC6L,44,0.000549404254870048,0.203968537718985,0.281193025919413,-1.0073044295979
TIMP1,44,0.00162838550587243,0.261158159761959,0.000407125836342368,-1.27875779358816
COL12A1,44,0.000638881303262924,0.221124031007752,0.000122057340441714,-2.19337026060414
CCR8,44,0.00137853056842464,0.230365435089845,3.05640644588084e-05,-1.43294597234473
MMP3,42,0.00152375796157454,0.258847549909256,0.000389065099452001,-5.98150971368017
KPNA2,42,0.00056727798430773,0.211924219910847,0.25663243079806,-1.25422889912571
CLSPN,42,0.000111683309368996,0.209357798165138,0.150316958079312,-1.67323867661505
MMP1,42,0.00231682938938113,0.264242704955998,0.000397627212034525,-6.05762423237324
POSTN,42,0.0024750527418894,0.246649373108517,0.00037860934517344,-3.19195818988765
ITGA11,42,0.00102282345320391,0.249344405594406,0.000370289078303679,-1.63582488078322
VCAM1,42,0.00458505305372911,0.270892687559354,0.000536322127612602,-1.22081285355184
CXCL13,42,0.000285193336653289,0.239053006494867,5.38920148010182e-05,-1.44960823322037
CCNF,40,9.38998622407413e-06,0.220995545225644,0.263407843095035,-1.12103519698714
LOX,40,0.00278449543148976,0.249072254966165,0.000579554755741652,-1.39009194140915
IL18,40,0.00144228383142944,0.235841256717652,5.11434973480015e-05,2.2882624202796
LGALS3,40,0.00807382023721676,0.267275708596861,0.000354835875226126,1.37052098997318
IVL,40,0.00588255855478599,0.194776374189143,8.32287291363536e-06,2.33134229937707
IGF2,40,0.00726265983191964,0.248313384113167,0.000353091253386748,-1.40938850123203
PLOD1,38,0.000542593283577929,0.2117275932455,9.5136849478154e-05,-1.14405367338583
UHRF1,38,0.000484119043872782,0.208097756702535,0.193909825243504,-1.44113187826853
CTLA4,38,0.00320434985004085,0.242714316102957,0.000608599333012252,-1.11154447035049
COL11A1,38,8.76130806409689e-05,0.206777818050018,9.87948395997583e-05,-6.52942931634461
GINS2,38,1.8569398643358e-05,0.194212765957447,0.127412957364417,-1.21855394270465
ORC1,38,7.75198640022103e-05,0.211022748289255,0.13232273401312,-1.4379242991396
CYP2C9,38,0.00309841671789961,0.218039365564686,3.44442332643737e-06,1.87354844844856
CCL27,38,3.76624238130584e-05,0.228932584269663,3.72951213896085e-05,1.02892620837322
SERPINH1,36,0.000891149773620794,0.241175227224688,0.000351270364649371,-1.7377534424528
TIMELESS,36,0.00097970894973814,0.196351746687317,0.06864674185671,-1.17500617064042
CD40LG,36,0.00164708443176706,0.230505050505051,5.02558697085306e-05,1.56908549364915
ACAN,36,0.00111334161825653,0.24611734253667,0.000614159751556116,-2.51671020860327
SERPINE1,36,0.00190886070967545,0.257503949447077,0.000365928774070184,-2.41196070467639
MET,36,0.00392219465818974,0.262298850574713,0.000575527604243677,-1.1235255060559
SPARC,36,0.00535525444028244,0.248313384113167,0.000362072978219285,-1.7419843653103
FCGR3A,34,0.00497218550029541,0.243387372013652,7.10258660499326e-05,-2.70355015716234
GINS1,34,7.42861912488791e-05,0.204333810888252,0.133986983536244,-1.25158235368971
SPRR3,34,0.00517857342695861,0.190994308670907,7.00752395309182e-06,4.49526063223132
MCM8,34,0.000549536164345442,0.193849813115868,0.0834225102688193,-1.06109970085176
TGM1,34,0.00554266160691068,0.175188085367726,1.71963281087311e-06,2.31223911398598
ESCO2,34,0.00175806668648189,0.207040464525494,0.155300279438567,-1.0827728916796
GP6,34,0.00638016752054923,0.251321585903084,0.000339892574827767,1.24703462469571
ERBB4,34,0.00853315089080905,0.240159966322879,5.39505879065359e-05,2.34605653105631
CYP4A11,34,0.00248220504578351,0.216508538899431,3.42621119136295e-06,2.56852619557266
CDH2,34,0.00879668988007222,0.261038663921299,0.000612561868391214,-1.18044134482701
FLG,32,0.00152299765430984,0.184329563812601,1.96305904962061e-06,3.86674458943055
CYP2C19,32,0.00100091222120006,0.217706544552566,3.42597528381966e-06,1.9874988268255
XCR1,32,0.000343569520878694,0.222417153996101,2.12892920660948e-05,1.11586457741601
LAMB1,32,6.26121386081853e-05,0.217872827954936,8.92046854640415e-05,-1.02063638791411
GSTT2,32,0.00171581549704729,0.207681106661813,1.93493120166918e-06,1.04236878081026
MMP7,32,0.000730452146461533,0.245323586325521,0.000360371334073805,-2.71802815172855
SPRR1B,32,0.00207142578882313,0.190962343096234,7.40128376478898e-06,1.71176529978174
CCL8,32,6.16478389651359e-05,0.227789978039529,3.27097316900751e-05,-1.0481702274263
FCER1G,30,0.0028427874844146,0.236182984889257,2.87627648147663e-05,-1.39806007434621
MUC1,30,0.00690042977153414,0.23935389133627,4.1757855531286e-05,1.92141473342466
SPRR1A,30,0.000496347451512794,0.16424355837052,6.65209917440995e-07,2.33098630887842
PLAU,30,0.000616310553744465,0.254630662798482,0.000370482635845845,-1.8215748117486
ALOX15,30,0.00104365533844157,0.228519927899059,1.52098427638149e-05,-1.13077185699746
TNFRSF9,30,0.010321857413108,0.227200318598168,0.000320567012490426,-1.24101618983936
NID1,30,0.000168031860145079,0.24056504322159,0.00034680650442251,-1.31905583671558
ALDH1A3,30,0.00260805585223359,0.192346594740391,3.44881681603865e-07,1.04228748771415
CENPW,28,2.6087359400485e-05,0.198331305405875,0.158992289162874,-1.12242913572463
PKMYT1,28,0.00166410684797624,0.20978120978121,0.13701587464906,-1.34721273496178
IL2RA,28,0.0029590161438609,0.23589001447178,4.14196749208049e-05,-1.59918207042312
EPCAM,28,0.00676077388382187,0.240362334105751,2.83420662412213e-05,-2.12762984308514
CKS1B,28,0.000264142437014275,0.207492271322059,0.1573530983871,-1.10923790841726
MAOB,28,0.00478940782483176,0.208059810357403,8.34772922590657e-07,1.21777682618819
COL10A1,28,7.42326590398176e-05,0.209434654919236,7.27481240460331e-05,-2.84420202885829
DSG1,28,0.00452714811857989,0.191635875041989,2.23934314684034e-05,1.90271863540257
UGT1A7,28,0.000958884236754895,0.204151010914296,6.0815525304305e-06,1.40876005435424
CCL26,28,3.43745790437532e-05,0.225895862205504,2.51741708832469e-05,-1.07122793963997
CD163,28,0.00119809307766634,0.228245649129826,2.36638014314647e-05,-1.32024354170226
ALDH1A2,28,0.00191820915654124,0.192314174953649,3.44773548889223e-07,1.03465179978928
WNT3A,28,0.00604580540528237,0.228657314629259,2.26163927511084e-05,-1.13806511670834
CDSN,28,0.000671673356881497,0.174571603427173,1.59278922684936e-06,-1.54887191783707
CDC25B,26,9.48985533490516e-05,0.209665564130834,0.153982704526223,-1.43614714021437
TLR3,26,0.00275802312660213,0.238453500522466,0.000164002044328692,1.18523176666953
P3H1,26,0.00108030229471871,0.204884180283713,6.45052636838015e-05,-1.3211405333305
CHTF18,26,0.000101256200757857,0.202161587526577,0.0700449274612841,-1.15816605695957
OCLN,26,0.00867576821025338,0.247398091934085,0.00027747222529168,1.42019799352727
GINS4,26,2.00940385072878e-06,0.191796940662296,0.0613025912312163,-1.3429935417088
CYP3A5,26,0.000877879742248024,0.20700290275762,3.49783304712787e-06,1.83623240320563
PPL,26,0.00561889141038364,0.198780487804878,2.2571907842448e-05,2.58481055730046
CYP2J2,26,0.00194586701830329,0.221553398058252,4.58998955879482e-06,2.49756489806302
SPRR2B,26,0.000343573665777855,0.164149043303122,5.46008667479928e-07,3.18358222491099
EPHX2,26,0.00617615487156188,0.195577648268769,3.00936162563616e-07,1.35659427430388
ALDH9A1,26,0.00192898853257544,0.192476383265857,1.03993370966192e-07,1.28400012209778
CXCL6,26,4.07570418181713e-06,0.22724556861183,3.28986392873454e-05,-2.86041075473307
FCGR3B,26,0.00138206416198385,0.235160758450124,5.19050302659613e-05,-2.30467607922552
VCAN,26,0.0003018247343966,0.246223564954683,0.000355774189850925,-2.68237453869673
PDGFRB,26,0.00107076791537035,0.251820790112558,0.00031199460497759,-1.45032194626838
ARHGAP11A,26,0,0.201518897915931,0.198354237286043,-1.02497044219377
ALDH3A1,26,0.000545824769621565,0.194676676335096,1.71876897763486e-07,1.32430404458247
GZMB,26,0.00431564647636463,0.238453500522466,0.00152999322032753,-1.08522431337313
ISG15,26,0.00149772990475539,0.22001542614732,0.000435200817375758,-1.23402189384592
H3C15,26,0.000827523939212954,0.198469299008523,0.0165524587503374,-1.03570124301558
LPL,26,0.0121030832127434,0.217333333333333,1.3653774366154e-05,-1.53690061757258
CCRL2,26,0.00186037293411984,0.225538644000791,1.92189795882321e-05,-1.18966403535189
OASL,26,0.00185989293497439,0.221898094126799,0.000558684829766682,-1.10026528613279
