Symbol,n_drugs,n_interactions,drug_names,interaction_types,sources,pooled_log2FC,rem_pvalue,rem_padj,Direction,Gene_Family,is_hub,Priority
GRIA4,21,22,BECAMPANEL; MIBAMPATOR; TOPIRAMATE; TALAMPANEL; COMPOUND 42 [PMID: 26938474]; TEZAMPANEL; DASOLAMPANEL; CX1739; PERAMPANEL; MK-8777; CX-717; FARAMPATOR; OSAVAMPATOR; COMPOUND 27 [PMID: 26938474]; IRAMPANEL; RECOMBINANT FIBROBLAST GROWTH FACTOR 2; ZONAMPANEL; OXIDOPAMINE; SELURAMPANEL; BAY-069; PESAMPATOR,inhibitor; positive modulator; ,ChEMBL; TdgClinicalTrial; GuideToPharmacology; TdgClinicalTrial; ChEMBL; TTD; TdgClinicalTrial; ChEMBL; NCI,1.97618704886391,1.02047577211049e-19,3.56572708905764e-18,Up,Other,TRUE,High
MELK,20,20,LINIFANIB; DOVITINIB; SB220025; OTSSP167; RG-1530; MLN-8054; AST-487; BMS-387032; ILORASERTIB; SNS-314; NVP-TAE684; CENISERTIB; CC-401; SP-600125; PF-562271; JNJ-7706621; GW843682X; TOZASERTIB; PP2; MELK-TI,; inhibitor,DTC; TTD; GuideToPharmacology; GuideToPharmacology,-1.38635881630342,9.24512733621363e-14,1.15567655745591e-12,Down,Other,TRUE,High
MMP1,20,20,LEFLUNOMIDE; THERAPEUTIC GLUCOCORTICOID; COLLAGENASE CLOSTRIDIUM HISTOLYTICUM; MARIMASTAT; REBIMASTAT; HYDROCORTISONE BUTYRATE; DOXYCYCLINE CALCIUM; MEDROXYPROGESTERONE; INTERFERON BETA; DOXYCYCLINE ANHYDROUS; COBALT; VITAMIN E; PENTOSAN POLYSULFATE SODIUM; LAMIVUDINE; SIROLIMUS; LEUPROLIDE ACETATE; TYROSINE KINASE INHIBITOR; RIBAVIRIN; TRIAMCINOLONE; IMMUNOSUPPRESSANT,; inhibitor,NCI; TdgClinicalTrial; ChEMBL,-3.90297763630939,2.36848671052907e-18,6.35766143010063e-17,Down,Protease,TRUE,High
UGT1A4,20,20,NICOTINE POLACRILEX; ANHYDROUS TACROLIMUS; N-DESMETHYLCLOZAPINE; KETAMINE HYDROCHLORIDE; ONDANSETRON HYDROCHLORIDE; PHENOBARBITAL; ACETAMINOPHEN; DEHYDRATED ALCOHOL; CLOZAPINE; ACETAMINOPHEN GLUCURONIDE; ALLOPURINOL; TCDD; ATORVASTATIN CALCIUM TRIHYDRATE; SN-38; IMIPRAMINE HYDROCHLORIDE; TAMOXIFEN; ANTINEOPLASTIC AGENT; FEBUXOSTAT; PAREGORIC; MIDAZOLAM HYDROCHLORIDE,"",NCI; PharmGKB; NCI; PharmGKB,2.05466964792163,1.53795455635615e-13,1.84976685624646e-12,Up,Other,TRUE,High
CD44,19,19,ODEVIXIBAT; ELOBIXIBAT; [3H]TAUROCHOLIC ACID; DOCETAXEL ANHYDROUS; BIVATUZUMAB MERTANSINE; GAMMA-INTERFERON; GP-120 ANTIGEN; MARALIXIBAT; SC-435; MOMETASONE; RECOMBINANT TUMOR NECROSIS FACTOR FAMILY PROTEIN; 264W94; PF-03475952; HYALURONIC ACID; ACETAMINOPHEN; MPA; BIVATUZUMAB; GENTAMICIN; CISPLATIN,inhibitor; ; binder,GuideToPharmacology; CIViC; ChEMBL; NCI; TdgClinicalTrial; PharmGKB,-1.05802144837809,1.04874773362748e-17,2.52650029796468e-16,Down,Other,TRUE,High
LIF,19,19,ESTRADIOL VALERATE; DAIDZEIN; CISPLATIN; ANTISENSE OLIGONUCLEOTIDES; CLOMIPHENE CITRATE; IL-13; AZACITIDINE; HUMAN CHORIONIC GONADOTROPIN; TRETINOIN; THROMBIN; BUPIVACAINE; THERAPEUTIC HORMONE; MIFEPRISTONE; CAPSAICIN; SIMVASTATIN; DEXAMETHASONE; PACLITAXEL; DECITABINE; RECOMBINANT INTERLEUKIN-1,"",NCI,-1.04571218579593,8.34212664570584e-17,1.73621180111462e-15,Down,Other,TRUE,High
UGT1A10,19,19,DICLOFENAC SODIUM; ETOPOSIDE; SN-38; ATORVASTATIN CALCIUM TRIHYDRATE; ALLOPURINOL; MYCOPHENOLATE; OXCARBAZEPINE; FEBUXOSTAT; ACETAMINOPHEN; PHENOBARBITAL; KETAMINE HYDROCHLORIDE; AXITINIB; RISPERIDONE; TROGLITAZONE; PAREGORIC; ONDANSETRON HYDROCHLORIDE; ANTINEOPLASTIC AGENT; IRINOTECAN HYDROCHLORIDE; ACETAMINOPHEN GLUCURONIDE,"",NCI; PharmGKB,2.28018271673174,7.56087970052913e-15,1.12877111035616e-13,Up,Other,TRUE,High
AGT,18,18,ENALAPRIL MALEATE; ANGIOGENESIS INHIBITOR; IMIDAPRIL; ADENOVIRUS VECTOR; BENAZEPRIL; CHLORTHALIDONE; CYCLOSPORINE; HYDROCORTISONE BUTYRATE; MESTRANOL; CYT006-ANGQB; QUINAPRIL; HYDROCHLOROTHIAZIDE; GSK-2586881; LISINOPRIL ANHYDROUS; ADRIAMYCIN; AMLODIPINE BESYLATE; CILAZAPRIL; ASPIRIN,; cleavage,NCI; PharmGKB; TdgClinicalTrial; NCI; PharmGKB; ChEMBL; TEND,-1.57394270714362,3.13758931995202e-16,5.97764226138451e-15,Down,Other,TRUE,High
CD22,18,18,BL22; INOTUZUMAB OZOGAMICIN; EPRATUZUMAB; OSPA LIPOPROTEIN; IMMURAIT-LL2; MOXETUMOMAB PASUDOTOX; MONO-DGA-RFB4; PINATUZUMAB VEDOTIN; AUTO3; YTTRIUM Y 90 EPRATUZUMAB; IMMUNOTOXIN; DEGLYCOSYLATED RICIN A CHAIN-CONJUGATED ANTI-CD19/ANTI-CD22 IMMUNOTOXINS; ANTI-CD22 CAR-EXPRESSING T LYMPHOCYTES; ANTI-CD22 CAR T CELLS PREPARATION; YTTRIUM Y 90 EPRATUZUMAB TETRAXETAN; EPRATUZUMAB 90Y; BECTUMOMAB; INOTUZUMAB,binder; inhibitor; ; other/unknown,ChEMBL; TTD; TdgClinicalTrial; ChEMBL; TTD; NCI; TdgClinicalTrial; ChEMBL; TEND; TTD; TdgClinicalTrial; TTD; ChEMBL; TTD; NCI,1.42669407048364,3.37136592591068e-06,1.18645443361819e-05,Up,Other,TRUE,High
CXCR2,17,18,"BEVACIZUMAB; DANIRIXIN; AZD-5122; CLOTRIMAZOLE; ALPHA-TOCOPHEROL; NAVARIXIN; LADARIXIN; GENISTEIN; ACETYLCYSTEINE; ELUBRIXIN; VIMNERIXIN; REPARIXIN; CANOCTAKIN; MECHLORETHAMINE; IBUPROFEN, SODIUM SALT; SX-682; CYCLOPHOSPHAMIDE ANHYDROUS",; inhibitor; modulator,PharmGKB; TTD; ChEMBL; TTD; NCI; TTD; TdgClinicalTrial; ChEMBL; TdgClinicalTrial; DTC; ChEMBL,-1.67265122663811,3.2151649080987e-05,9.47255472560499e-05,Down,Other,TRUE,High
