Symbol,Degree,Betweenness,Closeness,Eigenvector,Log2FC
CDH13,4,1.17539199322974e-05,1,1.54915476894506e-17,1.25115305373434
PRB4,4,0,0.75,2.19638334572278e-17,-1.83270526194833
CD80,4,0.000846282235125414,0.301652892561983,0.0126128172668856,1.45476675973538
MIOX,4,2.35078398645948e-05,0.75,2.61929855944876e-17,-1.20427852391289
PI3,4,1.17539199322974e-05,1,2.93289537548275e-17,2.52199708288704
PTGER4,4,0,0.666666666666667,2.5971779416267e-17,-1.17134821160809
FOXC2,4,0,0.293172690763052,0.0100622568839381,1.65808714757914
ADM2,4,2.35078398645948e-05,0.75,2.6451078540071e-17,-1.45838663727076
COL8A2,4,0,0.327354260089686,0.107366904518887,1.63956131857149
C5,4,0.000211570558781354,0.253333333333333,2.50695203485905e-17,-1.00604726023055
OSM,4,0.000846282235125414,0.301652892561983,0.0166478097969962,1.78568100497288
ECM1,4,0,0.390374331550802,0.11842082656399,1.69580456159229
DKK1,4,0,1,2.45891809888203e-17,3.89743965761101
ENTPD8,4,0,0.555555555555556,2.09462746350534e-17,-1.47835204865935
AK4,4,0,0.555555555555556,2.46948689629901e-17,1.06687780944421
CHST1,4,0,0.325892857142857,0.0616393316173549,1.22606320382612
PRB3,4,0,0.75,2.2408804794146e-17,-1.41912019594758
C5AR1,4,0.000399633277698112,0.322033898305085,2.41827399920916e-17,1.1666301297094
IGFBP5,4,0,0.386243386243386,0.0901700765294758,1.45564782300552
CD300LF,4,0,0.306451612903226,1.6675731508697e-17,1.33243625871957
FGA,4,0,0.401098901098901,0.0991321357287287,2.54934529020382
SULF1,4,0.000846282235125414,0.328828828828829,0.0690352742107124,2.02246027704407
GNA15,4,2.35078398645948e-05,0.75,3.01291864789354e-17,1.37646277678812
SULT1C3,4,0,0.325892857142857,0.0616393316173549,-1.35485408963653
CKS2,4,1.17539199322974e-05,1,3.40573827476229e-17,1.34485804213727
SFRP2,4,0,1,2.76411500948864e-17,1.37680755086088
HK2,4,4.70156797291897e-05,0.625,2.03372788909788e-17,1.35365697299275
KIRREL2,4,0.000846282235125414,0.260714285714286,0.00361568179742861,-2.1200919252453
HSD17B3,4,1.17539199322974e-05,1,1.77706266737814e-17,-1.22360987307053
DKK3,4,0,1,2.00286616845152e-17,1.01566151841234
EFNA5,4,0.000846282235125414,0.388297872340426,0.0773834208136381,1.41576388033585
LILRA2,4,0,0.316666666666667,3.25099537301458e-17,1.47416771604941
EDNRA,4,2.35078398645948e-05,0.75,3.18695636646102e-17,1.22044764957937
DPP10,4,1.17539199322974e-05,1,2.26825636933809e-17,-2.0284871475468
CST2,2,0,1,1.18398480910316e-17,3.41791883729141
ROS1,2,0,1,9.69677735869655e-18,3.21355229377645
GRPR,2,0,0.5,1.54109762126856e-17,-2.84341698351489
ARSL,2,0,1,8.06675295535267e-18,-1.10922396738014
AZGP1,2,0,0.317391304347826,0.0222066338489844,-1.59466008559443
CDKN2A,2,0,0.666666666666667,1.27022147595504e-17,1.75988656335668
SYCP2,2,0,1,1.23588601732892e-17,-1.28436447968791
IMPA2,2,0,0.5,9.39199927309584e-18,-1.32904200439289
PRB2,2,0,0.6,1.28303120170229e-17,-1.99332376214222
HSD17B8,2,0,0.666666666666667,1.70301268994449e-17,-1.03145116419385
ADM,2,0,0.5,1.48449370128368e-17,1.48066434892113
KPNA2,2,0,0.666666666666667,1.29116896766617e-17,1.04195857051229
DERL3,2,0,1,1.21076438375901e-17,-1.0271629619133
MAP1A,2,0,0.296875,2.14371827922407e-19,1.14106704496592
EGR2,2,0,1,3.92386368588815e-18,1.24080985878963
IGLON5,2,0,0.666666666666667,1.5262914226431e-17,1.98399410723362
MARVELD1,2,0,1,1.00985203897427e-17,1.03384541935549
GMNN,2,0,0.666666666666667,1.91077069759355e-17,-1.55585545380916
SEL1L,2,0,1,1.37260936653672e-17,-1.18438433696239
PLA2G5,2,0,0.5,1.66801004997552e-17,1.53327172669067
MSX2,2,0,0.228125,0.000778320909354683,2.67821520739518
APLN,2,0,0.5,1.22695208076238e-17,2.45347575657318
ABAT,2,0,1,1.07394559290132e-17,-1.69156874647611
ALOX5AP,2,0,0.5,1.00283324183632e-17,1.25085537797972
PRELP,2,0,0.324444444444444,0.0568976950971579,1.30397276241675
CHAD,2,0,0.305439330543933,0.0324238925852005,-1.69922378056996
ZNF469,2,0,0.323008849557522,0.0641098699704399,1.21036200393201
CCN4,2,0,0.313304721030043,0.0503537757701004,1.8575680014259
RRAD,2,0,1,1.12464539360082e-17,1.55453680626386
PDZK1,2,0,0.207386363636364,0.00027813813690467,-1.63237518917867
SLC2A3,2,0,0.416666666666667,8.77033345495245e-18,1.19211557535219
CKAP2L,2,0,1,6.11240703319239e-18,2.16254708778367
CFAP100,2,0,1,6.21262596676971e-18,-1.58597021965742
MMP11,2,0,0.28515625,0.00952958521630975,2.59321546336884
AGRP,2,0,0.5,1.01490830093241e-17,-1.28252223843732
C6,2,0,0.204301075268817,1.34900296668113e-17,-1.15202212426494
ADAMTS7,2,0,0.28968253968254,0.0124323846105281,1.29403917370352
IL31RA,2,0,0.232484076433121,0.00128064112383247,1.92782253594971
TREM1,2,0,0.253333333333333,1.40806340390028e-18,2.00500513965664
AMY2B,2,0,0.317391304347826,0.0222066338489844,-2.86776561821109
DPYSL3,2,0,1,1.19235851358714e-17,1.21532262457651
MFGE8,2,0,0.299180327868852,0.0125381805065108,1.00667207548658
RAPSN,2,0,1,5.57228661273739e-18,-1.61228935661901
ACSS1,2,0,1,1.72420301173899e-17,-1.06031782000384
CDH11,2,0,0.666666666666667,9.58453914867682e-18,1.81145652410037
ANOS1,2,0,1,1.48753359585077e-17,1.60443484536115
MT1X,2,0,1,1.18586126475676e-17,-1.08696880215668
KCND2,2,0,0.666666666666667,1.72996858459661e-17,1.73093487632896
KCNJ2,2,0,0.5,1.62198741023922e-17,1.21307418755376
CSTA,2,0,0.666666666666667,1.15500650068842e-17,2.10048637832568
GPT,2,0,0.317391304347826,0.0222066338489844,-1.63602758265096
KIF14,2,0,1,1.12738752062257e-17,1.69567974780273
PDLIM4,2,0,1,1.17958493603971e-17,1.11088692149395
EPHA8,2,0,0.280769230769231,0.00595275848326058,-1.59323626360337
RUNX1,2,0,1,1.31570150260545e-17,1.22685324476626
TAS2R50,2,0,1,1.59446400185276e-17,1.08911875240897
SCEL,2,0,0.248299319727891,0.00531057311606485,3.71124107625813
CST4,2,0,1,6.65697641284549e-18,3.6830956646188
LGALS3BP,2,0,0.384210526315789,0.0769255018797444,1.09509469322562
TEX11,2,0,1,1.26862269828968e-17,-2.14025376126455
SLPI,2,0,0.666666666666667,8.73719933883785e-18,2.0114266924576
KDM8,2,0,0.5,8.30324670139209e-18,-1.11911267509238
KLF15,2,0,1,1.11866572717839e-17,-1.44496573366604
SLC30A2,2,0,1,1.57225788963723e-17,-2.90885125684116
CBFA2T3,2,0,1,9.81788097973854e-18,-1.11859905361391
MT1H,2,0,1,1.45871307822916e-17,-3.44469265640345
LIPN,2,0,1,1.41599780373276e-17,1.77690591093365
HOXA10,2,0,0.571428571428571,1.26995335513474e-17,1.64579136562178
CTNND2,2,0,1,4.80718330735687e-18,-1.32681082010465
INSL3,2,0,0.666666666666667,1.68362711253666e-17,1.23453684440586
ICOS,2,0,0.232484076433121,0.000970247298372695,1.7314772331181
ADAMTS12,2,0,0.28968253968254,0.0124323846105281,1.64362334857411
USP17L2,2,0,0.290836653386454,0.0092839359745834,-1.47065937259305
SLC39A5,2,0,1,1.1165578190223e-17,-3.15391449567284
HCAR3,2,0,0.444444444444444,2.1267988412332e-17,1.72064097392021
MIA,2,0,0.384210526315789,0.0769255018797444,2.52213049549163
NRP2,2,0,0.290836653386454,0.0104444497789326,1.23100726572978
IZUMO1,0,0,,8.62955431028226e-20,-3.62846304481233
PKHD1L1,0,0,,8.62955431028226e-20,-1.99374026237077
SLC6A14,0,0,,8.62955431028226e-20,3.26069331271893
SPINK1,0,0,,8.62955431028226e-20,-1.91180632994834
TUBB3,0,0,,8.62955431028226e-20,1.8598298313784
ANKRD62,0,0,,8.62955431028226e-20,-3.51035918755984
SLC47A2,0,0,,8.62955431028226e-20,-2.1477496926936
OR6T1,0,0,,8.62955431028226e-20,-4.73427953589972
ERICH3,0,0,,8.62955431028226e-20,3.91158942645871
MCOLN3,0,0,,8.62955431028226e-20,-1.3764784929463
CHST9,0,0,,8.62955431028226e-20,-1.20321286019534
ELFN2,0,0,,8.62955431028226e-20,3.3815054239742
LYPD3,0,0,,8.62955431028226e-20,2.25446034561676
GLRA1,0,0,,8.62955431028226e-20,-1.71005311198968
CLEC12A,0,0,,8.62955431028226e-20,1.49942883276707
MYPN,0,0,,8.62955431028226e-20,-2.88046675258636
NPTX1,0,0,,8.62955431028226e-20,1.64487905275314
FAM216B,0,0,,8.62955431028226e-20,2.82186208203157
COL24A1,0,0,,8.62955431028226e-20,1.19970952615933
PMFBP1,0,0,,8.62955431028226e-20,-1.33401539302266
STXBP6,0,0,,8.62955431028226e-20,-1.03352811598895
E2F7,0,0,,8.62955431028226e-20,1.7040745830198
CD160,0,0,,8.62955431028226e-20,-1.44123471966349
ROR2,0,0,,8.62955431028226e-20,1.25640439137261
CEACAM16,0,0,,8.62955431028226e-20,-1.546982128082
KRTAP5-1,0,0,,8.62955431028226e-20,-1.37271003528912
DLEU7,0,0,,8.62955431028226e-20,1.140703598421
MYCL,0,0,,8.62955431028226e-20,-1.74278003152385
C1QTNF6,0,0,,8.62955431028226e-20,1.27177104199795
BSPRY,0,0,,8.62955431028226e-20,-1.05535123796699
TBX18,0,0,,8.62955431028226e-20,1.4279670195557
SSC5D,0,0,,8.62955431028226e-20,1.26532666527268
S100A13,0,0,,8.62955431028226e-20,-1.21063756992011
SLC25A45,0,0,,8.62955431028226e-20,-1.51238967731433
ADAMTS6,0,0,,8.62955431028226e-20,1.56939012070779
ST6GALNAC5,0,0,,8.62955431028226e-20,1.37692644054838
GCKR,0,0,,8.62955431028226e-20,1.27771569427598
C16orf96,0,0,,8.62955431028226e-20,-1.58036300509594
HOXD8,0,0,,8.62955431028226e-20,1.03748047093931
RP1L1,0,0,,8.62955431028226e-20,2.12658134110772
SCD,0,0,,8.62955431028226e-20,1.22319443965292
RNF145,0,0,,8.62955431028226e-20,1.00194664085761
TFF2,0,0,,8.62955431028226e-20,2.30607161947211
ANGPTL8,0,0,,8.62955431028226e-20,-1.07581819291562
ANKRD20A1,0,0,,8.62955431028226e-20,-1.14388109168988
TMEM132A,0,0,,8.62955431028226e-20,1.24794011685698
CAVIN4,0,0,,8.62955431028226e-20,1.70819769814334
KLK7,0,0,,8.62955431028226e-20,4.54417228659178
FNDC10,0,0,,8.62955431028226e-20,1.10502707694354
TPRN,0,0,,8.62955431028226e-20,-1.03543610305927
PRSS50,0,0,,8.62955431028226e-20,-1.72015745600063
ARG1,0,0,,8.62955431028226e-20,-1.74006287932609
CCKBR,0,0,,8.62955431028226e-20,-3.02691222262333
SYT3,0,0,,8.62955431028226e-20,1.94912556506868
OLFML2B,0,0,,8.62955431028226e-20,1.8967386476691
ABLIM3,0,0,,8.62955431028226e-20,1.00438213441296
PNMT,0,0,,8.62955431028226e-20,-2.17948626203629
AEBP1,0,0,,8.62955431028226e-20,1.42695393681586
FAM3B,0,0,,8.62955431028226e-20,-1.90881740638235
LAMP5,0,0,,8.62955431028226e-20,2.24648302425163
IER5L,0,0,,8.62955431028226e-20,1.53650373573485
RGS16,0,0,,8.62955431028226e-20,1.59867908655662
COQ8A,0,0,,8.62955431028226e-20,-1.05993685448809
EDIL3,0,0,,8.62955431028226e-20,1.36356160838447
PDCD4,0,0,,8.62955431028226e-20,-1.16884676199719
PKDREJ,0,0,,8.62955431028226e-20,-1.28055733294155
PLPP7,0,0,,8.62955431028226e-20,1.03977278371476
MARVELD3,0,0,,8.62955431028226e-20,-1.24740660137637
FBXO2,0,0,,8.62955431028226e-20,-1.34020547181525
SPATA32,0,0,,8.62955431028226e-20,-1.62213656030311
NPY4R,0,0,,8.62955431028226e-20,-1.29777170567187
SIGLEC15,0,0,,8.62955431028226e-20,-1.19926239729825
BRME1,0,0,,8.62955431028226e-20,-1.03137209373367
SLC24A3,0,0,,8.62955431028226e-20,1.19169514485894
DNASE1,0,0,,8.62955431028226e-20,-1.32034474461557
SULF2,0,0,,8.62955431028226e-20,1.25526384052545
BICDL2,0,0,,8.62955431028226e-20,-1.42377890097129
DGKI,0,0,,8.62955431028226e-20,1.39282531284741
NPY4R2,0,0,,8.62955431028226e-20,-1.06687920395644
CTH,0,0,,8.62955431028226e-20,-1.67715657793213
RNF133,0,0,,8.62955431028226e-20,-1.0505300313604
PAIP2B,0,0,,8.62955431028226e-20,-1.71428231257169
BHLHA15,0,0,,8.62955431028226e-20,-2.44677978396932
NLRP12,0,0,,8.62955431028226e-20,1.11461573163614
ADAMTS18,0,0,,8.62955431028226e-20,1.47219444426199
CILP2,0,0,,8.62955431028226e-20,2.79155590015544
INHBA,0,0,,8.62955431028226e-20,2.53140610471315
HILPDA,0,0,,8.62955431028226e-20,1.75096293407687
CRISPLD1,0,0,,8.62955431028226e-20,1.23985484637948
RGS13,0,0,,8.62955431028226e-20,1.16886325489009
TMC3,0,0,,8.62955431028226e-20,-1.51926811825213
KCNA2,0,0,,8.62955431028226e-20,-1.11905513385944
PKIA,0,0,,8.62955431028226e-20,1.48940216571883
LRRC74A,0,0,,8.62955431028226e-20,-2.10171125275837
UNC5B,0,0,,8.62955431028226e-20,1.22281322225954
CDA,0,0,,8.62955431028226e-20,2.64303715026614
COL19A1,0,0,,8.62955431028226e-20,-1.45284148371153
CLEC11A,0,0,,8.62955431028226e-20,1.02296181258204
TMED6,0,0,,8.62955431028226e-20,-1.55289266890246
KCNK10,0,0,,8.62955431028226e-20,-2.4432108097486
MUC15,0,0,,8.62955431028226e-20,-2.03960391719542
PHACTR3,0,0,,8.62955431028226e-20,2.22671748623405
LRRC15,0,0,,8.62955431028226e-20,3.81853776869495
GLT8D2,0,0,,8.62955431028226e-20,1.00321459310546
IL17REL,0,0,,8.62955431028226e-20,-1.47540527164731
SFTA2,0,0,,8.62955431028226e-20,3.26021754532814
FNDC1,0,0,,8.62955431028226e-20,2.02864126842097
LSAMP,0,0,,8.62955431028226e-20,1.28825826612894
ZBTB16,0,0,,8.62955431028226e-20,-1.03246038575739
KCNJ16,0,0,,8.62955431028226e-20,-1.06819167459634
CHST11,0,0,,8.62955431028226e-20,1.12363791972009
KRT14,0,0,,8.62955431028226e-20,3.464914667626
HPSE,0,0,,8.62955431028226e-20,1.08357540972201
MCEMP1,0,0,,8.62955431028226e-20,2.76858960144124
TBX15,0,0,,8.62955431028226e-20,3.1011077240316
USP17L7,0,0,,8.62955431028226e-20,-1.47515168606412
ANTXR1,0,0,,8.62955431028226e-20,1.36692342113197
KIF26B,0,0,,8.62955431028226e-20,1.63955510157942
PCDHB7,0,0,,8.62955431028226e-20,1.2085548658441
MEIS3,0,0,,8.62955431028226e-20,1.18178600871098
ACSM1,0,0,,8.62955431028226e-20,-1.06952052357878
SLC25A15,0,0,,8.62955431028226e-20,-1.90381137017947
GPC6,0,0,,8.62955431028226e-20,1.2050825952075
POGLUT2,0,0,,8.62955431028226e-20,1.19718897248998
EPB41L4B,0,0,,8.62955431028226e-20,-1.53331424400056
CCDC110,0,0,,8.62955431028226e-20,-1.30802635778179
ISLR,0,0,,8.62955431028226e-20,1.51646096045319
TMEM125,0,0,,8.62955431028226e-20,-1.0754936931929
SMPDL3B,0,0,,8.62955431028226e-20,-1.04341943923686
PMAIP1,0,0,,8.62955431028226e-20,1.20945705677962
RGS4,0,0,,8.62955431028226e-20,1.16790113097665
KHDRBS2,0,0,,8.62955431028226e-20,-2.15422170411951
F11,0,0,,8.62955431028226e-20,-2.35735010432426
SLC16A12,0,0,,8.62955431028226e-20,-1.80625619749325
SNTG2,0,0,,8.62955431028226e-20,-1.22004669355604
GEM,0,0,,8.62955431028226e-20,1.0569193581958
CPT1C,0,0,,8.62955431028226e-20,1.47634806397566
TENM4,0,0,,8.62955431028226e-20,1.33260148274209
HTRA1,0,0,,8.62955431028226e-20,1.20696506268216
NNMT,0,0,,8.62955431028226e-20,1.34058306980552
ODAM,0,0,,8.62955431028226e-20,1.99639447945832
GPR176,0,0,,8.62955431028226e-20,1.00637944693062
RGS1,0,0,,8.62955431028226e-20,1.15546833830902
FXYD5,0,0,,8.62955431028226e-20,1.35030198743347
DPEP1,0,0,,8.62955431028226e-20,-1.88716514185784
PTF1A,0,0,,8.62955431028226e-20,-3.69235548330075
ST6GAL2,0,0,,8.62955431028226e-20,1.66366825218464
C21orf62,0,0,,8.62955431028226e-20,-1.12862859478407
S1PR5,0,0,,8.62955431028226e-20,1.15161420116138
CH25H,0,0,,8.62955431028226e-20,1.10809986654052
PDK4,0,0,,8.62955431028226e-20,-1.27288312323526
FSCN1,0,0,,8.62955431028226e-20,1.19718954702492
ARL4C,0,0,,8.62955431028226e-20,1.33351200087731
HMCN1,0,0,,8.62955431028226e-20,1.07404405485756
FAM180B,0,0,,8.62955431028226e-20,2.4042886363131
LHFPL3,0,0,,8.62955431028226e-20,-1.25097254879046
SLC43A1,0,0,,8.62955431028226e-20,-1.30050379117691
MLLT11,0,0,,8.62955431028226e-20,1.10821722512308
TTYH3,0,0,,8.62955431028226e-20,1.05343515262111
ARMC3,0,0,,8.62955431028226e-20,-2.04838993795385
GPHA2,0,0,,8.62955431028226e-20,-3.7930131769264
CRACR2B,0,0,,8.62955431028226e-20,-1.36707584332267
WNK2,0,0,,8.62955431028226e-20,-1.55184968449226
TSHR,0,0,,8.62955431028226e-20,-1.40171091813285
GALNT13,0,0,,8.62955431028226e-20,1.26225031521156
LHFPL5,0,0,,8.62955431028226e-20,-3.47102043065645
AKAP7,0,0,,8.62955431028226e-20,-1.20221673667172
SLC29A2,0,0,,8.62955431028226e-20,-1.10749020474492
MARCO,0,0,,8.62955431028226e-20,2.90168154064699
DDIT4L,0,0,,8.62955431028226e-20,1.45062705935888
CHAC1,0,0,,8.62955431028226e-20,-1.38022722773309
CLDN11,0,0,,8.62955431028226e-20,1.02653310080058
CTXN1,0,0,,8.62955431028226e-20,1.39294528448539
LRRC32,0,0,,8.62955431028226e-20,1.18403420343267
ZFHX4,0,0,,8.62955431028226e-20,1.1895646177478
PDLIM7,0,0,,8.62955431028226e-20,1.3531598753593
GCAT,0,0,,8.62955431028226e-20,-1.41939827221933
NCAM2,0,0,,8.62955431028226e-20,1.01988220290709
RTKN2,0,0,,8.62955431028226e-20,1.33682950735257
DOK5,0,0,,8.62955431028226e-20,1.09281964283556
PCDH7,0,0,,8.62955431028226e-20,1.6018754142322
PRR15L,0,0,,8.62955431028226e-20,-1.18208621083763
ELFN1,0,0,,8.62955431028226e-20,1.1667905857842
PSAT1,0,0,,8.62955431028226e-20,-1.19864034573455
NTM,0,0,,8.62955431028226e-20,1.67234914881231
H1-1,0,0,,8.62955431028226e-20,1.06005253017626
LZTS1,0,0,,8.62955431028226e-20,1.18730708156119
CDNF,0,0,,8.62955431028226e-20,-1.28730469917256
OSBPL10,0,0,,8.62955431028226e-20,1.03185707350257
LRRC4C,0,0,,8.62955431028226e-20,1.26675147476955
PLPP4,0,0,,8.62955431028226e-20,2.67326307844881
MOXD1,0,0,,8.62955431028226e-20,1.0747294956285
SERPINB5,0,0,,8.62955431028226e-20,3.48569660724372
ETV1,0,0,,8.62955431028226e-20,1.39972762501769
KRTAP5-2,0,0,,8.62955431028226e-20,-1.63919600043979
CPNE7,0,0,,8.62955431028226e-20,1.30605896732004
STRIP2,0,0,,8.62955431028226e-20,1.30465975515118
GLI2,0,0,,8.62955431028226e-20,1.25031261153773
ANXA9,0,0,,8.62955431028226e-20,-1.19065006045516
GPR85,0,0,,8.62955431028226e-20,1.36989736917087
UNC5D,0,0,,8.62955431028226e-20,-5.44320282669479
TCEA3,0,0,,8.62955431028226e-20,-1.41837648529482
TFF1,0,0,,8.62955431028226e-20,2.09451092660375
SEMA7A,0,0,,8.62955431028226e-20,1.65397069892979
IGSF5,0,0,,8.62955431028226e-20,-1.11931395296333
OXER1,0,0,,8.62955431028226e-20,-1.06027084172532
SYNDIG1,0,0,,8.62955431028226e-20,1.26327154413758
CLDN24,0,0,,8.62955431028226e-20,-2.14159435795312
RORC,0,0,,8.62955431028226e-20,-1.05052438902959
EMILIN1,0,0,,8.62955431028226e-20,1.07065234175151
NUAK1,0,0,,8.62955431028226e-20,1.080137103385
RCN3,0,0,,8.62955431028226e-20,1.05369031245111
IL22RA1,0,0,,8.62955431028226e-20,-2.26387736359795
ST3GAL4,0,0,,8.62955431028226e-20,1.13406599301189
SLC17A4,0,0,,8.62955431028226e-20,-2.96534960304795
ADAMTSL2,0,0,,8.62955431028226e-20,1.07488453381328
ESM1,0,0,,8.62955431028226e-20,1.93529336556974
PBLD,0,0,,8.62955431028226e-20,-1.30626374140757
TMEM200A,0,0,,8.62955431028226e-20,1.15764276286343
SERPINI2,0,0,,8.62955431028226e-20,-3.62074206811745
CALB2,0,0,,8.62955431028226e-20,2.08531629383659
PRR16,0,0,,8.62955431028226e-20,1.090712140857
GRIN1,0,0,,8.62955431028226e-20,1.41393159921896
SPOCD1,0,0,,8.62955431028226e-20,2.33865585476432
TNNT1,0,0,,8.62955431028226e-20,6.21324755789972
RAB31,0,0,,8.62955431028226e-20,1.20343964595473
TMEM47,0,0,,8.62955431028226e-20,1.03473042154837
HOXA1,0,0,,8.62955431028226e-20,1.48233652180927
PHYHIPL,0,0,,8.62955431028226e-20,-1.31184573152739
PCP2,0,0,,8.62955431028226e-20,-1.08604029008032
TPST2,0,0,,8.62955431028226e-20,-1.40168516663766
CES3,0,0,,8.62955431028226e-20,-1.48404050101829
MOV10L1,0,0,,8.62955431028226e-20,1.47274492045903
HOMER2,0,0,,8.62955431028226e-20,-1.4017351725879
SLC4A4,0,0,,8.62955431028226e-20,-1.94365604561481
