Gene_Symbol,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,rank
EPM2AIP1,3,0.263453880374911,-0.0506746224982793,0.577582383248101,0.100220360341106,5.68447457661302,0.459446609800368,2.70203327091777,0.100220360341106,FALSE,3801
H4C6,2,0.830781412262434,-0.15996966398426,1.82153248850913,0.100279055184678,13.3007195672452,0.0207179075636288,2.70109972557313,0.100279055184678,FALSE,3802
NPHP4,5,0.574392148206783,-0.110607855541297,1.25939215195486,0.100282417402149,25.5059034219326,0.000275115680990117,2.70104626735926,0.10028241740215,FALSE,3803
DDI1,-2,-1.51682101077179,-3.32613831242707,0.292496290883492,0.100359352973323,19.8121900746505,0.000185653936604323,2.69982355036453,0.100359352973323,FALSE,3804
GBA2,-3,-0.364094487380578,-0.798429853910461,0.0702408791493044,0.100383373883428,8.47915450636469,0.205057497587141,2.69944200204441,0.100383373883429,FALSE,3805
TIMELESS,5,0.309106642635636,-0.0596628745530067,0.677876159824278,0.10041123043825,5.12816476607758,0.527483394624477,2.69899965319739,0.10041123043825,FALSE,3806
PRR19,4,0.515414829922337,-0.0995966474881364,1.13042630733281,0.100473581221112,1.2602126403056,0.738601948426199,2.69801003808575,0.100473581221112,FALSE,3807
PLLP,-1,-0.868653606241204,-1.90585589754031,0.168548685057908,0.100701221816239,28.8835248259088,6.40034730989632e-05,2.69440267501379,0.100701221816239,FALSE,3808
SAMD8,3,0.280514351543479,-0.0544392893959009,0.615467992482859,0.100711239030125,5.22609793226997,0.515158656966893,2.69424413947353,0.100711239030124,FALSE,3809
DOCK3,1,0.717726213872526,-0.139542105251828,1.57499453299688,0.100811891741193,17.9203116222299,0.00643445676566912,2.69265213410912,0.100811891741193,FALSE,3810
ZNF335,-5,-0.258459716926714,-0.56717756527092,0.0502581314174914,0.100820448618035,4.50990095262615,0.608018885876976,2.69251687168013,0.100820448618035,FALSE,3811
RPL17-C18orf32,-5,-0.363761165703675,-0.798273112038356,0.0707507806310053,0.10083340336727,1.03469036717846,0.904490962828896,2.69231211396108,0.10083340336727,FALSE,3812
ZNF28,3,0.303923641222956,-0.05912014387765,0.666967426323562,0.100840569401765,4.24002224986025,0.644230755763767,2.69219886276038,0.100840569401765,FALSE,3813
CAMK4,1,0.452769042719708,-0.0881144382558592,0.993652523695276,0.100866044531547,8.24146379393505,0.220941468955197,2.69179632787692,0.100866044531548,FALSE,3814
BMP2K,3,0.283069975098244,-0.0551034145447787,0.621243364741267,0.100880663416972,1.36458820285706,0.96797708987587,2.691565383682,0.100880663416972,FALSE,3815
GASK1A,1,0.40747676728061,-0.0794033193313895,0.89435685389261,0.100938374114537,7.40831663883853,0.284730062275046,2.69065404668453,0.100938374114537,FALSE,3816
CYB5R4,3,0.288809620065784,-0.0563268812791218,0.63394612141069,0.100985534212077,4.03717715211836,0.671645179974517,2.6899097419037,0.100985534212076,FALSE,3817
CD93,1,0.397914157641532,-0.0776613383977157,0.87348965368078,0.101025452779116,8.58787648987209,0.198116318992883,2.68928002345596,0.101025452779116,FALSE,3818
UBE2F-SCLY,-5,-0.340847604222833,-0.748308619001369,0.0666134105557043,0.101100644847296,0.891368559050484,0.925795861849185,2.68809460105087,0.101100644847296,FALSE,3819
AKR1C1,-1,-0.880183347301404,-1.9324634593612,0.172096764758389,0.101126096237803,25.3396175854872,0.000295382503296584,2.68769357156286,0.101126096237803,FALSE,3820
MBOAT4,-2,-0.464128589723997,-1.01903008699954,0.0907729075515503,0.101141307236813,6.39033431660398,0.27006818749521,2.68745394933879,0.101141307236814,FALSE,3821
CCDC91,-1,-0.276531074151331,-0.607198623225681,0.0541364749230199,0.10119636066264,4.53187944928038,0.605090513786159,2.68658700972553,0.10119636066264,FALSE,3822
CDC42SE1,3,0.33480296107649,-0.0655629835068282,0.735168905659807,0.101212238862839,7.55120749549341,0.272859887612788,2.68633706764497,0.101212238862839,FALSE,3823
HLA-DQB1,5,0.64363109682713,-0.126186927238507,1.41344912089277,0.101277656047405,10.6958487238586,0.0982438702347273,2.68530777386437,0.101277656047405,FALSE,3824
PHACTR4,-1,-0.268568958260654,-0.589847676505124,0.052709759983816,0.101336700092283,6.88823530887478,0.33130700349763,2.68437938078004,0.101336700092283,FALSE,3825
DZANK1,5,0.58005837237014,-0.113914948295162,1.27403169303544,0.101372039309757,16.8880237953875,0.00970370400470136,2.68382399901179,0.101372039309757,FALSE,3826
APLP2,5,0.381282338000758,-0.0748840055526199,0.837448681554137,0.101376346987583,9.17432697738036,0.164008805844798,2.68375631516176,0.101376346987583,FALSE,3827
SRXN1,4,0.429768108474365,-0.0844960737440506,0.94403229069278,0.101435776740377,6.56727497542739,0.254861843551445,2.68282285335811,0.101435776740377,FALSE,3828
SLC22A15,1,0.475719220754233,-0.093531555259506,1.04496999676797,0.101436437741863,10.8081307404766,0.0944904988170245,2.68281247438463,0.101436437741864,FALSE,3829
PTGES,3,1.18577076538366,-0.233353569770154,2.60489510053747,0.101488986525655,35.1993569616721,3.94267695769612e-06,2.68198759559556,0.101488986525655,FALSE,3830
ZCCHC9,3,0.290340066896797,-0.0572105223646945,0.637890656158289,0.101560893987944,0.796674280739243,0.992162543567955,2.68085959239371,0.101560893987944,FALSE,3831
OSBPL3,5,0.673655607797904,-0.132937527372901,1.48024874296871,0.101644001166272,25.6795504767457,0.000255414786210601,2.67955698792615,0.101644001166272,FALSE,3832
HARS2,7,0.274451701231321,-0.0541877641874241,0.603091166650065,0.101673300592121,3.89908913269915,0.690330283217607,2.67909803248796,0.10167330059212,FALSE,3833
ATXN2,5,0.257461766537966,-0.0508666485359008,0.565790181611833,0.101710342163291,4.74119819487135,0.577408716019353,2.67851800857814,0.101710342163292,FALSE,3834
IPCEF1,-2,-0.403287129794092,-0.886354560780972,0.0797803011927875,0.101783306423867,4.12340070540232,0.531789661840306,2.67737615629954,0.101783306423866,FALSE,3835
PCDHGA8,1,0.726991363304541,-0.144084514106299,1.59806724071538,0.101888429670638,20.5663550538675,0.00219433825695049,2.67573260558938,0.101888429670638,FALSE,3836
RGL4,-3,-0.482607646878614,-1.06093295039446,0.0957176566372315,0.101928856481936,13.5079268189036,0.0356428453425413,2.67510104571938,0.101928856481935,FALSE,3837
FSCN1,3,0.832581915932376,-0.165157020294555,1.83032085215931,0.101938283452544,27.5803017879343,0.000112696287926923,2.67495381411905,0.101938283452544,FALSE,3838
TOE1,-3,-0.3768266439304,-0.828411439484928,0.0747581516241274,0.101944405772198,8.44461670148694,0.207304661924265,2.67485820294353,0.101944405772198,FALSE,3839
GPNMB,1,0.833091858020627,-0.16543026304681,1.83161397908806,0.101997334776999,31.2321031133529,2.28892100290089e-05,2.67403188181658,0.101997334776999,FALSE,3840
ESRRB,-1,-1.1631968389763,-2.55749746658239,0.23110378862979,0.102027641955552,0,1,2.67355894097172,0.102027641955552,FALSE,3841
LY6E,3,0.882707549559584,-0.175691851017237,1.94110695013641,0.10212988624248,26.7128279755896,0.000163887978291522,2.67196456065796,0.102129886242481,FALSE,3842
SFXN4,-1,-0.308910527590251,-0.679305909737495,0.0614848545569934,0.102129973192617,6.22913775845582,0.398017707539978,2.67196320551509,0.102129973192618,FALSE,3843
ACLY,3,0.298292946029678,-0.0594489202426092,0.656034812301965,0.10220414639617,7.59610518870686,0.269211361867132,2.67080765427004,0.102204146396171,FALSE,3844
FAS,1,0.653663521383136,-0.130305924406403,1.43763296717268,0.102218444531513,23.0625491090917,0.000775797625896439,2.67058500773951,0.102218444531512,FALSE,3845
ABHD12,-3,-0.281201076302664,-0.618488247424402,0.0560860948190743,0.102248427003378,3.28917845862712,0.77177390606144,2.67011823973359,0.102248427003378,FALSE,3846
GGT6,-5,-1.30916803486422,-2.87962317277578,0.261287103047343,0.102285794201796,47.5770454241475,1.43533525535656e-08,2.66953671560549,0.102285794201797,FALSE,3847
ISL2,1,1.40036192503642,-0.279642720120801,3.08036657019364,0.102317438136288,0,1,2.66904444101482,0.102317438136288,FALSE,3848
PHF14,5,0.241884800607693,-0.0483248564802361,0.532094457695621,0.102343590547058,1.75699446649785,0.940636936738588,2.66863772198213,0.102343590547058,FALSE,3849
PTN,-3,-0.47585469228641,-1.04684193851381,0.0951325539409897,0.102382139723626,7.98860308880498,0.238939462462545,2.66803841724256,0.102382139723626,FALSE,3850
H2AC25,2,0.908369123432525,-0.181880189481087,1.99861843634614,0.102470223837426,16.7852742187005,0.00492555841328363,2.66666994356146,0.102470223837426,FALSE,3851
COL14A1,3,0.490799670658039,-0.098300619269686,1.07989996058576,0.102487239771174,9.35507211643635,0.154571689194333,2.66640573254053,0.102487239771174,FALSE,3852
TMEM115,-3,-0.2797059978694,-0.615508280692488,0.0560962849536877,0.102563884236381,5.15442508012522,0.524165167038644,2.66521624773988,0.102563884236381,FALSE,3853
CTSB,1,0.62494866845169,-0.125375004190764,1.37527234109414,0.102581636491747,22.1245241242861,0.00114953664784709,2.66494088007919,0.102581636491747,FALSE,3854
CFAP54,3,0.999274700643227,-0.201057638167598,2.19960703945405,0.102749698043038,28.4643894905052,7.68066999339995e-05,2.66233654002034,0.102749698043039,FALSE,3855
BTBD10,3,0.276806630977913,-0.0557546621440169,0.609367924099842,0.102811947292829,3.44935705600347,0.750694875886541,2.66137308674535,0.102811947292829,FALSE,3856
TRIP12,3,0.25365997579544,-0.0511956884278442,0.558515640018723,0.102928511986592,8.23678898083755,0.221263800679189,2.65957068999119,0.102928511986592,FALSE,3857
H2AC8,4,0.931523301631045,-0.188436868645892,2.05148347190798,0.10306054461592,21.7020736471954,0.000596461342922888,2.65753181427559,0.103060544615919,FALSE,3858
LOC102724560,-3,-1.41668874172243,-3.12014533931499,0.286767855870139,0.103098437795773,25.617148240814,3.7796864515451e-05,2.65694718769368,0.103098437795772,FALSE,3859
MSR1,1,0.73432048580953,-0.148674042036719,1.61731501365578,0.103110921970615,20.3906961225886,0.00235891937585222,2.65675462985049,0.103110921970615,FALSE,3860
MNDA,3,0.663341534134617,-0.134372937953649,1.46105600622288,0.103140999032459,15.8549630213476,0.0145539763883653,2.65629082136596,0.103140999032459,FALSE,3861
HSPB2-C11orf52,-3,-0.393850654909004,-0.867485394699355,0.0797840848813474,0.103142345412298,3.20890026287834,0.523494601787782,2.65627006274661,0.103142345412298,FALSE,3862
SIGLEC8,2,0.788547592372154,-0.15996708042625,1.73706226517056,0.103225006901857,4.12361469765076,0.248421641070433,2.65499614735782,0.103225006901857,FALSE,3863
GRINA,1,0.568176396771555,-0.115370326002737,1.25172311954585,0.10327967996664,17.3315767269852,0.00813887289350661,2.65415418139893,0.103279679966641,FALSE,3864
RPS19BP1,-5,-0.292770989495934,-0.645005204653015,0.059463225661147,0.103294353909822,2.68065207869928,0.847727252602367,2.65392828550809,0.103294353909821,FALSE,3865
