Gene_Symbol,signcon,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,rank
MLPH,7,1.58352125772585,1.05714485199093,2.10989766346078,3.71865071218337e-09,4.91553287078279,0.554691522139268,34.7657136908209,3.71865071218339e-09,FALSE,72
PNPLA3,4,2.07212157091921,1.26893276882535,2.87531037301307,4.27133814026914e-07,1.07924486230152,0.782086670668231,25.567681972091,4.27133814026915e-07,FALSE,73
BMP4,7,1.57318582708894,1.03371372390096,2.11265793027692,1.09340484170941e-08,6.22608149823727,0.398346865875009,32.6676767137441,1.09340484170941e-08,FALSE,76
SPOCK3,3,2.50472676726256,1.44066828861288,3.56878524591223,3.95692750060714e-06,1.85134884103255,0.396264080310127,21.2856003006125,3.95692750060715e-06,FALSE,78
CCR4,6,1.81527514411967,1.13090156284532,2.49964872539402,2.00654047085478e-07,5.75727150113593,0.330558465195554,27.02680024187,2.00654047085479e-07,FALSE,82
MYRIP,-7,-1.52946340107641,-2.0584785031031,-1.00044829904973,1.45697062099586e-08,7.4115879087779,0.284453892253983,32.1098457890484,1.45697062099586e-08,FALSE,83
DHRS9,6,2.74120829360142,1.51274368400937,3.96967290319348,1.22279568800808e-05,12.9147497692134,0.024190887615857,19.1273567086097,1.22279568800808e-05,FALSE,85
CTSV,3,2.15982017692925,1.24769735102481,3.07194300283369,3.46712913321522e-06,1.98801962251614,0.370089721848379,21.5389596100781,3.46712913321523e-06,FALSE,86
RP1L1,3,2.16549183300964,1.24789135035608,3.0830923156632,3.73843271650755e-06,2.03998866289592,0.360596984230056,21.3944938144329,3.73843271650756e-06,FALSE,87
ALKAL2,-7,-1.92617447866845,-2.71455547224302,-1.13779348509389,1.67958016060163e-06,12.9277959172197,0.0441969903158256,22.9305852485665,1.67958016060164e-06,FALSE,88
SLC6A6,7,1.62335009459829,1.00380265831717,2.24289753087941,2.8134208566875e-07,12.0346885287512,0.0611994049623529,26.3737226628063,2.8134208566875e-07,FALSE,89
TNFSF11,5,2.02289743084613,1.17674748251136,2.8690473791809,2.79002605982789e-06,5.10405941139847,0.276786032394796,21.9557988432554,2.79002605982789e-06,FALSE,90
RGN,-7,-1.78873128581811,-2.51396395707926,-1.06349861455695,1.33747822395132e-06,11.1420113799896,0.0840853165620223,23.3685447008523,1.33747822395133e-06,FALSE,91
EFNA5,7,1.66819860934656,0.997685569734472,2.33871164895865,1.08105238017724e-06,9.00630139982732,0.173223994660218,23.7781047268979,1.08105238017725e-06,FALSE,93
CPNE7,7,1.51995363982932,0.928325546207326,2.11158173345131,4.76977054017154e-07,7.05826603441524,0.315492407840974,25.354747426942,4.76977054017154e-07,FALSE,95
EPHA4,7,1.34098552029038,0.849655590707809,1.83231544987295,8.82830310194659e-08,4.25899784871623,0.641672269257906,28.6152746457251,8.82830310194657e-08,FALSE,97
SUCNR1,4,1.88836015611613,1.08229087810105,2.69442943413121,4.39938735347593e-06,1.37817828882557,0.710657738669632,21.0824510502057,4.39938735347593e-06,FALSE,98
SGIP1,7,1.59733164260658,0.948844454462797,2.24581883075035,1.38107304501074e-06,9.70509127583473,0.137633308636454,23.3068494725433,1.38107304501074e-06,FALSE,103
MBOAT2,7,1.37628882891997,0.836792864029091,1.91578479381085,5.73321262838289e-07,8.1490017845444,0.22738908655823,24.9999390645221,5.7332126283829e-07,FALSE,104
AHNAK2,7,1.77446341178852,1.00344493085532,2.54548189272172,6.45937755999924e-06,13.6010398600065,0.034424541580043,20.3470149360455,6.45937755999924e-06,FALSE,105
MELK,7,1.32104028818601,0.806709660879097,1.83537091549292,4.80101084385144e-07,3.79243150860351,0.704741888305972,25.3421545109402,4.80101084385144e-07,FALSE,109
CXCL5,6,2.98505431941799,1.49969436192878,4.47041427690719,8.18756463385999e-05,17.9367125635752,0.00302677609033402,15.5144803967824,8.18756463385999e-05,FALSE,114
SPTSSB,4,1.78680722206373,0.989943477570215,2.58367096655725,1.10861325131443e-05,0.753468271346716,0.860561287419389,19.3144988772011,1.10861325131443e-05,FALSE,115
NDC80,6,1.4576180597308,0.849326237109006,2.06590988235258,2.64579843698299e-06,6.65536597371676,0.247558389319011,22.0576736383155,2.64579843698299e-06,FALSE,117
PPP2R2C,4,1.97713540704483,1.06790664168178,2.88636417240788,2.02624202678702e-05,8.99077330129195,0.109432746341563,18.1644676794864,2.02624202678702e-05,FALSE,118
TMED6,-5,-1.6349821629454,-2.34998247451113,-0.919981851379673,7.40074773123366e-06,10.1334116979182,0.119145030957939,20.0867538683011,7.4007477312337e-06,FALSE,119
TRPM5,-6,-1.60187913565725,-2.29790808763906,-0.905850183675428,6.4593209499917e-06,6.49464623420133,0.261016254139941,20.3470317060648,6.45932094999169e-06,FALSE,120
RGS2,-5,-1.34708660183838,-1.89563783751353,-0.798535366163221,1.48594307535664e-06,7.78986147151749,0.253906427790954,23.1660943056249,1.48594307535663e-06,FALSE,121
KLB,-7,-1.69420314208282,-2.44692838060009,-0.941477903565554,1.02701219005044e-05,9.83897384201514,0.131599028835197,19.460508844509,1.02701219005044e-05,FALSE,122
SLPI,5,2.20719578536227,1.15274601618256,3.26164555454199,4.08468497062744e-05,17.4841215605249,0.00765940337123409,16.8316273069775,4.08468497062745e-05,FALSE,124
IL20RB,6,2.02576577347026,1.06695842358506,2.98457312335546,3.45784391582156e-05,10.4263413091704,0.0640179548383373,17.1479390568821,3.45784391582156e-05,FALSE,125
DPT,-7,-1.36412687658357,-1.94477640149345,-0.783477351673689,4.1332525243405e-06,4.63378912874722,0.591563659805881,21.2020357901356,4.13325252434049e-06,FALSE,126
HECW1,6,2.06881410581267,1.07735010052722,3.06027811109812,4.31911212480739e-05,11.2622807411666,0.046420696360436,16.7257351525841,4.31911212480741e-05,FALSE,127
CENPE,6,1.34631268712433,0.7717575592519,1.92086781499676,4.37675468904882e-06,5.76354167434738,0.329911483984826,21.0923344355376,4.37675468904882e-06,FALSE,128
SLC6A1,6,1.33226786634685,0.759220606349764,1.90531512634394,5.19667587125666e-06,5.52627147521693,0.355073717625029,20.7633969850786,5.19667587125666e-06,FALSE,129
LRP8,5,1.33974114195741,0.758722729072839,1.92075955484197,6.20202870444552e-06,7.81543121286953,0.251939595243443,20.42481723973,6.20202870444553e-06,FALSE,132
WNT10A,4,3.25831099553137,1.55884289131137,4.95777909975137,0.000171449682928534,12.2825978795128,0.00647521193572107,14.1206670773252,0.000171449682928534,FALSE,133
OSBPL10,5,1.19672355814739,0.696888561710182,1.69655855458461,2.69729879290677e-06,8.64963180987385,0.194262353767882,22.0206706808791,2.69729879290678e-06,FALSE,137
TFAP2A,5,2.14942309706843,1.08958621541889,3.20925997871796,7.03959286792619e-05,8.02843946663612,0.0905419580744022,15.8001768334794,7.03959286792619e-05,FALSE,139
GP1BA,-4,-1.38796867640099,-2.00192010095717,-0.774017251844812,9.3832627276146e-06,1.43104922440914,0.698273031374093,19.6330371983439,9.3832627276146e-06,FALSE,140
TTC9,7,1.16411505599678,0.678427961390429,1.64980215060313,2.6307749064568e-06,6.27386737201362,0.393220960919249,22.0686042570047,2.6307749064568e-06,FALSE,143
CFD,-7,-1.19243721944272,-1.69522379598447,-0.689650642900968,3.34581390546604e-06,5.94981916822383,0.428834823286411,21.6072690505467,3.34581390546603e-06,FALSE,144
SAMD9,7,1.15017365905772,0.670734181775396,1.62961313634005,2.57692565825334e-06,6.60129480912411,0.359296465393639,22.1083043321675,2.57692565825333e-06,FALSE,145
ARHGDIG,-6,-2.40131743480811,-3.62213328312902,-1.18050158648719,0.000115632565789093,17.3372015381571,0.0039027531472941,14.862607645577,0.000115632565789093,FALSE,146
SLC39A14,-5,-1.04695789905558,-1.4711493237914,-0.622766474319758,1.31523300137104e-06,6.75366582658231,0.34423007451645,23.4008077309722,1.31523300137104e-06,FALSE,148
ADH1A,-4,-1.91106829588444,-2.84748385566188,-0.97465273610701,6.335311963006e-05,5.75924058910982,0.123929639629201,15.9996821326198,6.33531196300599e-05,FALSE,149
FHAD1,7,1.13004424452952,0.645750865043863,1.61433762401517,4.79973650338996e-06,4.25084174823996,0.642771784147321,20.9155848644543,4.79973650338995e-06,FALSE,152
E2F7,3,1.61483914402794,0.840466983486563,2.38921130456931,4.36579935384465e-05,1.09640687716078,0.577987267799812,16.7053375716254,4.36579935384465e-05,FALSE,154
ADCY5,-7,-1.04355354637792,-1.48465029815679,-0.602456794599042,3.53650771454257e-06,0.603760687780459,0.996337487805273,21.5009643615494,3.53650771454258e-06,FALSE,155
CKAP2L,3,2.19117977000432,1.07019600017607,3.31216353983257,0.000127556600422277,4.50508756244787,0.105131452714298,14.6775494402247,0.000127556600422277,FALSE,156
STYK1,6,2.20023583963508,1.07114176963942,3.32932990963074,0.000133814573052164,15.8442430014045,0.00730312680232671,14.5872826557287,0.000133814573052164,FALSE,158
CIT,7,1.1882247108184,0.658728846748166,1.71772057488862,1.09105917382248e-05,7.9421480857006,0.242372407772548,19.3449761019026,1.09105917382248e-05,FALSE,159
PCDH7,5,1.7187205478986,0.874053586244843,2.56338750955235,6.65999158887718e-05,16.0022696057419,0.0137417910401256,15.9050744130058,6.65999158887718e-05,FALSE,160
THSD7B,6,2.12447215691773,1.03526874308742,3.21367557074804,0.000131904453428218,15.4087055063008,0.00875156213224462,14.6143761652051,0.000131904453428218,FALSE,162
STRIP2,7,1.45381684590359,0.761496976198578,2.14613671560861,3.85890641448056e-05,10.7667049721862,0.0958598981362729,16.9395544646036,3.85890641448055e-05,FALSE,163
ITGA3,7,1.14000960134676,0.633900658362248,1.64611854433128,1.01096032394533e-05,6.78766506161462,0.340931088193593,19.4905985943395,1.01096032394533e-05,FALSE,164
SLC16A10,-5,-1.28470869035664,-1.88001520541216,-0.689402175301114,2.33977307157896e-05,7.79396381198134,0.253590048867529,17.8905723582536,2.33977307157896e-05,FALSE,165
MRO,-6,-1.675421276564,-2.51230492459855,-0.838537628529446,8.71625409936585e-05,8.45078055826554,0.133079964067051,15.3962186569503,8.71625409936586e-05,FALSE,168
DRP2,6,2.08463357042918,1.00420514054561,3.16506200031276,0.000155789667651855,12.7050943129372,0.0263047894729324,14.3009085537303,0.000155789667651855,FALSE,169
P2RX1,-5,-1.98850499685226,-3.01239667612227,-0.964613317582252,0.000140972608522823,22.9646896678216,0.000808391618607286,14.4891039415067,0.000140972608522823,FALSE,170
C2orf88,-7,-1.40217307332765,-2.07944908668394,-0.724897059971358,4.95502771359711e-05,12.2319187176174,0.0569905143420678,16.4652389699143,4.9550277135971e-05,FALSE,171
IFITM10,7,1.08904007835343,0.59521535620592,1.58286480050094,1.54381643313978e-05,4.98973797354197,0.545129974642539,18.6826402619768,1.54381643313978e-05,FALSE,172
AOX1,-7,-1.50076528231249,-2.24264777221905,-0.758882792405929,7.34449733015238e-05,11.8697502900284,0.064938397523228,15.719961904444,7.34449733015238e-05,FALSE,174
ERBB4,-7,-1.28480924285311,-1.90183273596991,-0.667785749736317,4.48089167260912e-05,8.31254700938027,0.216087822850544,16.6559759995839,4.48089167260912e-05,FALSE,176
PMAIP1,6,1.28030997697214,0.665088563149629,1.89553139079464,4.52699171458673e-05,4.67691988658209,0.456566524118976,16.6365609259289,4.52699171458674e-05,FALSE,177
H2BC26,5,1.41437083877814,0.717907801985375,2.11083387557091,6.88349707457765e-05,6.05401408880902,0.195150619038675,15.8426061179232,6.88349707457765e-05,FALSE,179
CASQ2,-3,-2.00039550778133,-3.05604184065483,-0.944749174907832,0.000203983832142647,1.19319023872791,0.550683459065123,13.7940258802548,0.000203983832142647,FALSE,183
HMMR,5,1.61574909879759,0.78894349134761,2.44255470624757,0.000128052237532967,6.83387222246172,0.144932111462374,14.6702393649182,0.000128052237532968,FALSE,184
SHCBP1,4,1.14729963187661,0.591423249637315,1.70317601411591,5.22644980172674e-05,6.17534216557325,0.289529383932415,16.3641497745215,5.22644980172674e-05,FALSE,188
NOX4,5,1.7807324942696,0.84486952463506,2.71659546390413,0.000191965400417583,20.2839156012236,0.00246479630265977,13.9081390039608,0.000191965400417582,FALSE,189
GFRA3,-3,-1.73570845868055,-2.65224951553414,-0.819167401826964,0.000205871349527924,1.56897765601257,0.45635291700444,13.7767219598134,0.000205871349527924,FALSE,193
HJURP,5,2.03027520611541,0.933805664473397,3.12674474775742,0.000284342075196822,11.2800013323351,0.0235910328685299,13.1708213766547,0.000284342075196822,FALSE,194
HPD,-4,-1.39341417556087,-2.11059756115269,-0.67623078996905,0.000140089533967795,0.526295707387914,0.913077524527975,14.5009411740287,0.000140089533967795,FALSE,195
VSIG2,4,1.8614232202628,0.862250229475314,2.86059621105028,0.000260873403392957,12.2531009369291,0.0314795648565749,13.3322996081738,0.000260873403392957,FALSE,196
TPX2,7,1.5460797685384,0.73337345342853,2.35878608364826,0.000192542837448709,15.065803337632,0.0197510414228776,13.90249371836,0.000192542837448709,FALSE,198
EREG,4,2.03812789335506,0.931662601148684,3.14459318556144,0.000305858378398436,4.65891022398,0.198546334424723,13.0341722645161,0.000305858378398435,FALSE,199
TGM2,5,1.44643392282101,0.689491847205515,2.2033759984365,0.000180194231226825,12.3024872819792,0.0555510458854207,14.0271062252621,0.000180194231226826,FALSE,202
USP2,-5,-1.38196116303389,-2.1046657536328,-0.659256572434972,0.000178351244767832,13.4375286747185,0.0365908200108914,14.0464388213451,0.000178351244767832,FALSE,207
LAMP5,5,2.06815225051303,0.932059810566803,3.20424469045926,0.00035980579431833,19.2297904885537,0.00379265067066039,12.7301598239889,0.00035980579431833,FALSE,209
MET,5,1.29693431050329,0.618322681985961,1.97554593902062,0.000179818650400429,11.6960629032039,0.069103054019445,14.0310297923986,0.000179818650400429,FALSE,214
CENPK,7,1.35508774804254,0.639863969673508,2.07031152641157,0.000204480626764477,11.3051337820492,0.0793914551719553,13.7894558956555,0.000204480626764477,FALSE,216
NPR3,5,1.64145442589494,0.750944828422245,2.53196402336763,0.000302962824226258,16.8570214209156,0.00982332727991898,13.051986975176,0.000302962824226259,FALSE,219
HS3ST1,7,1.09241914969824,0.533654861690397,1.65118343770609,0.000127182118886131,6.33844013787717,0.38636460496662,14.6830916001044,0.000127182118886131,FALSE,220
CACNG4,5,1.77911255099534,0.805793405430294,2.75243169656039,0.000340213602454755,6.6165154909645,0.157595420695886,12.8349002151288,0.000340213602454755,FALSE,221
SCT,-5,-1.19752692474458,-1.82445319307709,-0.570600656412057,0.000181231382032769,3.60939143092804,0.461441191724084,14.0163140894968,0.000181231382032769,FALSE,225
ESM1,5,2.02442566492538,0.900379125519452,3.14847220433131,0.000415675510572152,23.3363896525907,0.000691296912598868,12.4603793741634,0.000415675510572152,FALSE,226
CAMK1G,4,1.43826677131357,0.664240319685242,2.21229322294189,0.000270600417273637,0.904552496948235,0.824329049993251,13.2636627537837,0.000270600417273637,FALSE,229
LDB3,-4,-1.22939066965456,-1.8785042394267,-0.580277099882418,0.000205563069324717,4.586628146468,0.468377211948501,13.7795371872334,0.000205563069324718,FALSE,231
RSAD2,5,1.36706445120789,0.633481319194962,2.10064758322082,0.00025972069768766,11.967377049927,0.0627005519091316,13.3406038858542,0.00025972069768766,FALSE,232
SYT17,5,1.09476367344671,0.524039099592605,1.6654882473008,0.000170183736244228,8.48678144654926,0.204564013712656,14.1346088087288,0.000170183736244228,FALSE,234
IAPP,-3,-2.18031918725002,-3.40522992346963,-0.955408451030415,0.000485374085648282,8.72596332007749,0.0683262290004084,12.1710333655315,0.000485374085648282,FALSE,235
ALOX15B,5,2.381606751398,1.0351674409195,3.7280460618765,0.000526653379571901,13.1693167071982,0.0104774412630773,12.0188446598988,0.000526653379571901,FALSE,237
SLITRK6,6,1.55693651434698,0.701668950976109,2.41220407771785,0.000359805053699259,7.86436192375531,0.163871037933393,12.7301636736392,0.000359805053699259,FALSE,238
GATA3,4,1.35214611428011,0.619587893479434,2.08470433508079,0.000297261140638809,7.03028278831877,0.218397864125064,13.0875736342005,0.00029726114063881,FALSE,239
CXCL12,-7,-1.19739910489257,-1.83933012443068,-0.555468085354463,0.000256244666252637,10.3075708725639,0.112282903934282,13.3658725565474,0.000256244666252637,FALSE,244
SFTA2,4,3.13602306851478,1.33863707054394,4.93340906648563,0.000626939005363148,10.014513537864,0.0184431670880948,11.6942391541134,0.000626939005363148,FALSE,245
SERTAD4,5,1.02539367168348,0.487121874893492,1.56366546847347,0.00018870218724332,4.60210764399059,0.595759387748971,13.9403666786231,0.000188702187243321,FALSE,247
NUF2,5,1.26716778195719,0.580871446418956,1.95346411749543,0.000295915552763798,4.6962889734956,0.319902768142579,13.0960723816672,0.000295915552763798,FALSE,248
SLC2A1,5,2.24395418369635,0.970228669745854,3.51767969764686,0.000554558149840814,34.6152320075799,5.11593817757713e-06,11.9226407022958,0.000554558149840814,FALSE,250
SYT13,7,1.12779634902667,0.520748298687402,1.73484439936594,0.000271271480501045,6.48720903885157,0.370877921505587,13.2590196259944,0.000271271480501045,FALSE,254
PKDREJ,-3,-1.30614092190815,-2.02212192248675,-0.590159921329553,0.000349560859057325,1.62503651563192,0.44373920829832,12.7841912421507,0.000349560859057325,FALSE,255
ZNF365,5,1.84192957941907,0.802254005808984,2.88160515302915,0.000515926636430662,17.9209701700119,0.00643275947330355,12.0572022298576,0.000515926636430662,FALSE,257
KIAA1755,7,1.04121156488461,0.485866413490025,1.59655671627919,0.000238111686172483,8.19958774483305,0.223842695015396,13.5035569243175,0.000238111686172483,FALSE,260
CTSG,-5,-1.2657371792318,-1.95959100285104,-0.571883355612554,0.000349703758939098,2.34341634058037,0.672876053018028,12.7834266659425,0.000349703758939098,FALSE,261
NLRP2,6,1.22598255196742,0.555828936648233,1.89613616728661,0.000336344788575679,2.68958229361607,0.747711312592979,12.8563009789658,0.00033634478857568,FALSE,262
STEAP2,7,1.09381144453663,0.503338754151304,1.68428413492197,0.000282650164135685,10.8867497034597,0.091940268615227,13.1820051199092,0.000282650164135684,FALSE,266
CTH,-5,-1.60107826998038,-2.5006733419545,-0.70148319800625,0.000486105859065018,16.9028213095691,0.00964710444466361,12.1682233650033,0.000486105859065018,FALSE,267
KCNT2,7,1.04169035966663,0.482002731026178,1.60137798830709,0.000264408880815834,8.99309084836897,0.173967009758285,13.3070582311191,0.000264408880815833,FALSE,268
SERPINA1,5,1.53314872464989,0.672267886138636,2.39402956316115,0.000482093057481016,15.6255357728782,0.0159114183786149,12.1836852603428,0.000482093057481016,FALSE,269
NDNF,7,1.54392752838442,0.673639506767296,2.41421555000154,0.000506947222509168,13.0926843984471,0.0415874958274001,12.0899357114324,0.000506947222509167,FALSE,272
LEF1,7,1.77769612208455,0.766286341556564,2.78910590261253,0.000571239724657983,25.103575306585,0.000326700223487895,11.867436977448,0.000571239724657984,FALSE,273
IDO1,6,1.18198818119464,0.531422100171532,1.83255426221774,0.000369470065739392,4.86159591421036,0.433003833736887,12.6805945664033,0.000369470065739392,FALSE,274
TTK,5,1.52564905921532,0.663829140011382,2.38746897841925,0.00052112859144911,7.44033831172263,0.114369079712826,12.0385011275219,0.00052112859144911,FALSE,278
LYVE1,-5,-1.13698570640955,-1.7642292450743,-0.509742167744797,0.000381199889952065,7.67142996658875,0.263176789945531,12.6221634425511,0.000381199889952065,FALSE,280
SYBU,-5,-1.4860934627169,-2.32612100638622,-0.64606591904759,0.000525570074647864,15.9795080894473,0.0138643796914722,12.0226824590354,0.000525570074647864,FALSE,281
LMO3,-5,-1.26058663531849,-1.96379687624751,-0.557376394389474,0.00044230307005937,11.5061575264445,0.073937287765323,12.3444346621462,0.00044230307005937,FALSE,282
KRT15,4,1.56876040970805,0.677333678737169,2.46018714067894,0.000562238832279631,8.87325968466494,0.114227445866448,11.897017962824,0.000562238832279632,FALSE,283
B4GALNT3,7,1.24996202981781,0.552246704425489,1.94767735521013,0.000445938320274808,11.2809338076256,0.0800723279768261,12.3291546014697,0.000445938320274808,FALSE,284
SH3TC2,7,1.22961113016231,0.544094804448684,1.91512745587593,0.000438779964218903,9.05731434035964,0.170380318768387,12.3593647461952,0.000438779964218904,FALSE,285
ANGPTL1,-7,-1.19543386875682,-1.86016725648072,-0.530700481032925,0.000423910741390514,12.6472110248667,0.0489931703408119,12.4237386993668,0.000423910741390514,FALSE,286
COL22A1,6,1.84937247182625,0.786815319665294,2.91192962398722,0.000646534164134195,13.1333784824597,0.0221604173198687,11.6369819804964,0.000646534164134195,FALSE,288
MYOM2,-5,-1.07760775586189,-1.67510670011539,-0.480108811608395,0.0004079983055027,3.56182709980441,0.468539878634318,12.4952029516629,0.0004079983055027,FALSE,293
HOXB3,7,1.06105030612033,0.472388171524103,1.64971244071656,0.000411197155857294,10.4855066004449,0.105639592062319,12.4806133856086,0.000411197155857293,FALSE,294
CIMIP2B,-3,-1.48675730391737,-2.33778828938536,-0.635726318449378,0.000616904339200412,2.66810373425807,0.263407802693636,11.724264240754,0.000616904339200411,FALSE,296
VSTM2L,4,1.91785263859009,0.807081983288521,3.02862329389166,0.000714206240109088,16.2270308707102,0.00622491407042268,11.4519081207023,0.000714206240109088,FALSE,297
KRT5,3,1.58497726279297,0.671689992640937,2.49826453294501,0.00067030096291411,3.7660538133764,0.438591792906387,11.569842484814,0.00067030096291411,FALSE,300
STUM,-4,-1.29494975227515,-2.03392477614975,-0.55597472840056,0.00059351423872989,0.786664050495774,0.852654085313028,11.796209999616,0.000593514238729891,FALSE,303
PKM,5,1.07550455503845,0.469965602341656,1.68104350773525,0.000499332711477504,14.5149595140806,0.0243839825969339,12.1181554548515,0.000499332711477505,FALSE,304
CLDN14,5,1.63254541212297,0.687111797159668,2.57797902708628,0.000713327107828554,6.83906191690491,0.144641445878904,11.454196897866,0.000713327107828554,FALSE,307
TMEM217,-6,-1.13283538818638,-1.77568613242735,-0.489984643945421,0.000552623890936462,7.96559677649233,0.158141876566968,11.9291498640435,0.000552623890936461,FALSE,310
CELSR3,7,1.53091734005347,0.645532419476477,2.41630226063047,0.000701557099069677,22.330549176584,0.00105468159387896,11.4851170142123,0.000701557099069678,FALSE,312
MT1E,-7,-1.13957904393841,-1.78956781069769,-0.489590277179132,0.000589792987489442,9.92710298688063,0.127755628811191,11.8079196248841,0.000589792987489442,FALSE,315
AKAP7,-5,-1.20375206293313,-1.89312618324221,-0.514377942624044,0.000620720181774102,13.5014049371523,0.035729685334887,11.7127889974686,0.000620720181774102,FALSE,316
DLL1,-7,-1.01269345587927,-1.58669501124911,-0.438691900509429,0.000544393831815297,8.58162318676788,0.198510132017334,11.957105212867,0.000544393831815298,FALSE,319
CDK1,7,1.29567813842229,0.547374472832831,2.04398180401175,0.000689671866965134,12.2268093396537,0.0570960704049443,11.5168762148133,0.000689671866965134,FALSE,322
ADAM22,7,1.18168685199763,0.50288156417,1.86049213982527,0.000644950738461228,13.320066703626,0.0382256415559782,11.6415432317843,0.000644950738461229,FALSE,323
RSPH14,-3,-1.69531862964944,-2.68668735802623,-0.703949901272642,0.000803190823819152,2.43285800202941,0.296286318185731,11.2338448107561,0.000803190823819152,FALSE,326
PADI1,3,5.51377417518955,2.23906929378872,8.78847905659038,0.000966561438124623,43.5318149216545,8.0254882333864e-09,10.8905496069935,0.000966561438124621,FALSE,327
NMNAT2,7,1.48414168938026,0.618788543935546,2.34949483482498,0.000775269545037558,12.7177060568643,0.0477443672360681,11.2995242330646,0.000775269545037558,FALSE,330
PCDHGB2,7,1.06265226730998,0.454011226185114,1.67129330843485,0.000621658712338527,9.84268956749436,0.131434940461501,11.7099775047088,0.000621658712338528,FALSE,334
CENPF,7,1.17130786295922,0.495573644904205,1.84704208101423,0.00068036146014871,9.34435557999896,0.155117782254695,11.5421436893906,0.000680361460148709,FALSE,335
UBE2C,5,1.67547971877859,0.691939460044653,2.65901997751252,0.00084130130369978,8.40521233071062,0.0778130223297423,11.1478277517078,0.000841301303699779,FALSE,337
CSTA,5,2.14432762727809,0.877051794175191,3.41160346038099,0.000911822921116696,12.6990733924392,0.0128437313480122,10.9985683524168,0.000911822921116696,FALSE,338
SLC17A9,7,1.39319795807276,0.580560642244605,2.20583527390091,0.000778881793596173,13.5312171566929,0.0353343525348568,11.2908936973555,0.000778881793596175,FALSE,339
SHISA2,7,1.48921433394302,0.618027050687016,2.36040161719902,0.000807014330373805,13.756794463564,0.0324740886235559,11.2250308360669,0.000807014330373806,FALSE,340
ECHDC3,-5,-1.16889887467198,-1.84506972194876,-0.492728027395205,0.000703538427235323,9.88369698367554,0.129636010040328,11.4798755003768,0.000703538427235323,FALSE,342
CLSPN,7,1.01201554572987,0.431881949538581,1.59214914192115,0.000628368942640371,7.48270304665391,0.278501435382376,11.690000138924,0.000628368942640371,FALSE,346
DNASE1L3,-3,-2.50831477207605,-3.99750722211354,-1.01912232203855,0.000962527603631566,5.1742889883081,0.0752345663931481,10.8982960736613,0.000962527603631566,FALSE,347
EPHX1,-7,-1.00667291640282,-1.58467714342256,-0.428668689383086,0.000641238849378187,12.3636929913733,0.054330016504409,11.6522802687047,0.000641238849378187,FALSE,349
NPPA,-3,-1.4258545647671,-2.26178694979156,-0.589922179742626,0.000828415966146484,1.83196952588066,0.400122406298837,11.1764618853791,0.000828415966146485,FALSE,350
CFAP20DC,5,1.5687510262624,0.645140111604006,2.49236194092079,0.000871601739720271,7.67110694331613,0.104396630662744,11.0822033512513,0.000871601739720269,FALSE,351
LAMA3,5,1.26347939282571,0.52630522656719,2.00065355908422,0.000781459709870571,12.4749353078943,0.0521745152048666,11.2847591282811,0.000781459709870573,FALSE,352
SEMA6A,-5,-1.03304974226457,-1.6287973902362,-0.437302094292939,0.00067718259170921,11.6431839051563,0.070419051665714,11.5508508635984,0.000677182591709212,FALSE,353
CYB5A,-5,-1.09148437254724,-1.72349293696637,-0.459475808128105,0.000712106461471667,12.7170429540939,0.0477559740492947,11.457379519635,0.000712106461471667,FALSE,355
C6,-5,-1.16188185872631,-1.84097614257587,-0.482787574876743,0.000798372205772327,8.29564713381323,0.217233696647316,11.2450133119438,0.000798372205772327,FALSE,359
HSF2BP,5,1.00934517654517,0.4237361208653,1.59495423222503,0.000729730137800489,2.7779402813646,0.595646581962877,11.411954676631,0.00072973013780049,FALSE,360
RACGAP1,7,1.06158798871832,0.443663812365539,1.67951216507109,0.000759356235343653,11.7704679601014,0.0672896963664793,11.3380351609534,0.000759356235343653,FALSE,361
CAMK2N1,5,1.00796876218522,0.422106550582629,1.59383097378781,0.000745989723664778,8.94064013266243,0.176944053564098,11.3710182079053,0.000745989723664779,FALSE,363
WFDC2,7,1.76532911218944,0.715670203670784,2.8149880207081,0.000979703902273182,17.6260438059335,0.00723794911913905,10.8655360369634,0.000979703902273181,FALSE,367
SCN2A,6,1.01530157353567,0.421867239973845,1.60873590709749,0.000798583968137131,2.23262872587892,0.816109202833439,11.2445210637683,0.000798583968137133,FALSE,370
IQGAP3,7,1.2835684064393,0.524399193274501,2.0427376196041,0.000920317174760143,12.4895303557628,0.0518977011897454,10.9813831431206,0.000920317174760143,FALSE,372
BUB1,5,1.3920022608157,0.565168231220739,2.21883629041066,0.000968007259881996,14.7849479214379,0.0219969268092497,10.887781045649,0.000968007259881996,FALSE,376
AQP5,3,2.20214103236948,0.882473479754147,3.52180858498482,0.00107316021446177,10.2398423229212,0.0365756724354477,10.6968858962581,0.00107316021446177,FALSE,378
DUOXA1,4,1.28264902499782,0.521175027042874,2.04412302295277,0.000961965800009046,7.3013412022777,0.199176377176727,10.8993775496492,0.000961965800009046,FALSE,383
EPHA3,7,1.0818423366802,0.443419560844361,1.72026511251604,0.000896100095385241,10.5195772539761,0.104408606500649,11.0308094849621,0.000896100095385242,FALSE,384
HAAO,-7,-1.08132425706985,-1.72569079862434,-0.436957715515368,0.0010052459733062,13.9420902984499,0.030289779368496,10.817878751769,0.00100524597330619,FALSE,397
