Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
148398,SAMD11,sterile alpha motif domain containing 11,protein_coding,258.857615001107,-0.110278712266134,0.110091645927935,-1.00169918740539,0.31648889927446,0.411825528269093
26155,NOC2L,NOC2 like nucleolar associated transcriptional repressor,protein_coding,1343.8504395695,-0.287130178474688,0.0986470696116688,-2.91068127624061,0.0036064169534115,0.00900785612961056
339451,KLHL17,kelch like family member 17,protein_coding,123.124179988206,-0.396598462119023,0.192970056292851,-2.05523317833905,0.0398564879476398,0.0722983709838493
84069,PLEKHN1,pleckstrin homology domain containing N1,protein_coding,62.7975534248531,-1.5174855255124,0.261172904614316,-5.81027165797818,6.23715503134442e-09,9.50812651125854e-08
57801,HES4,hes family bHLH transcription factor 4,protein_coding,138.547287220661,-0.423759490784839,0.270810982853515,-1.56477956070953,0.117634605856037,0.181399130434694
9636,ISG15,ISG15 ubiquitin like modifier,protein_coding,6105.82432261812,1.19343723599985,0.428195786244165,2.78712979982322,0.00531771744219282,0.0126157687025288
375790,AGRN,agrin,protein_coding,1756.88429255985,-0.280685064520535,0.159716675184854,-1.75739361087798,0.0788507415948599,0.129452397540128
401934,RNF223,ring finger protein 223,protein_coding,50.3740522953473,-0.126019519253606,0.256344510349927,-0.491602176623878,0.623000604415205,0.702908213631772
54991,C1orf159,chromosome 1 open reading frame 159,protein_coding,266.788228827396,-0.0346133645638941,0.11934825051451,-0.29001987389573,0.771801033536676,0.826130147676682
8784,TNFRSF18,TNF receptor superfamily member 18,protein_coding,80.6431409837246,0.38618462497328,0.168620145287795,2.29026386090555,0.0220060254316651,0.0433208882112968
7293,TNFRSF4,TNF receptor superfamily member 4,protein_coding,109.75562526843,-0.190291420737882,0.175347161611583,-1.08522669536791,0.277821263492609,0.370265202963504
51150,SDF4,stromal cell derived factor 4,protein_coding,3429.44963892204,0.615704592619876,0.134714101347508,4.57045392027376,4.86668927147191e-06,2.9277538241499e-05
126792,B3GALT6,"beta-1,3-galactosyltransferase 6",protein_coding,271.314874764237,-0.326941043665124,0.109052938039815,-2.99800307577004,0.00271754930716174,0.00705964018040185
388581,C1QTNF12,C1q and TNF related 12,protein_coding,288.512956018207,0.855407266438356,0.332260983773293,2.57450410434592,0.0100383895524846,0.0219560294801723
118424,UBE2J2,ubiquitin conjugating enzyme E2 J2,protein_coding,791.108770655072,0.385976097729856,0.0787456919793032,4.90155192021556,9.50825121647232e-07,7.06638596341676e-06
6339,SCNN1D,sodium channel epithelial 1 subunit delta,protein_coding,46.2386762829878,0.487080814918683,0.213862951163036,2.27753714362317,0.0227541691785778,0.0445753879592425
116983,ACAP3,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",protein_coding,532.391322832556,0.394528264225234,0.124986267588042,3.15657289267658,0.00159634982219466,0.00444734193214151
126789,PUSL1,pseudouridine synthase like 1,protein_coding,308.939423550833,-0.447793442444466,0.147752163663321,-3.03070649757008,0.00243982287935726,0.00644045132271161
54973,INTS11,integrator complex subunit 11,protein_coding,1205.12575589877,0.222932163363093,0.0723519894397455,3.08121677219049,0.00206156502339726,0.00557909267790123
80772,CPTP,ceramide-1-phosphate transfer protein,protein_coding,1107.26230675577,0.998683818078461,0.14968537668941,6.6718863269502,2.52536150166257e-11,8.90300260663799e-10
83756,TAS1R3,taste 1 receptor member 3,protein_coding,55.2278606354717,0.141878023225139,0.268314861859104,0.528774374412554,0.596961976293244,0.680043216962169
1855,DVL1,dishevelled segment polarity protein 1,protein_coding,1338.42322880689,0.0100437047084112,0.109743603825231,0.0915197274221648,0.927079631798866,0.946205958454113
54587,MXRA8,matrix remodeling associated 8,protein_coding,637.594667396097,0.177150024203843,0.190669985095612,0.929092348305429,0.35284122956043,0.450062200639256
54998,AURKAIP1,aurora kinase A interacting protein 1,protein_coding,2735.14379491024,0.226195760744662,0.0905281632115903,2.49862311042341,0.0124676828766273,0.0264288675199118
81669,CCNL2,cyclin L2,protein_coding,1876.25001909192,0.215830704294761,0.16669980714951,1.29472677854502,0.195414498794605,0.276552663933515
55052,MRPL20,mitochondrial ribosomal protein L20,protein_coding,2158.16454251844,-0.278903443732986,0.108666688230228,-2.566595598663,0.010270231092136,0.0223983562412998
441869,ANKRD65,ankyrin repeat domain 65,protein_coding,77.3698547877672,1.11926740396637,0.250358040439872,4.4706668976952,7.79760659113441e-06,4.36954769347643e-05
64856,VWA1,von Willebrand factor A domain containing 1,protein_coding,972.493113373511,-0.00903948777098238,0.16406384923977,-0.0550973771057369,0.956060885738881,0.967787769930593
219293,ATAD3C,ATPase family AAA domain containing 3C,protein_coding,68.8173380490105,-0.353346172112827,0.233146397588791,-1.51555492929399,0.129631930951371,0.196970235028295
83858,ATAD3B,ATPase family AAA domain containing 3B,protein_coding,593.689112253557,-0.289700964168157,0.182529993894162,-1.5871416964827,0.11248055608255,0.174665544240219
55210,ATAD3A,ATPase family AAA domain containing 3A,protein_coding,713.244589886609,-0.502514942292051,0.162278373293509,-3.0966229947546,0.00195738640997837,0.00532648496096631
29101,SSU72,"SSU72 homolog, RNA polymerase II CTD phosphatase",protein_coding,2348.55996332927,-0.107664378703325,0.0732660079726644,-1.46949972685143,0.141697295850531,0.21207287968529
643988,FNDC10,fibronectin type III domain containing 10,protein_coding,131.069572841652,-1.39462238061309,0.246984969058689,-5.64658807346975,1.63663339441837e-08,2.17008386709863e-07
142678,MIB2,MIB E3 ubiquitin protein ligase 2,protein_coding,760.207503246009,0.200056583941005,0.124491335343838,1.60699203192302,0.108056116040381,0.168719198729718
8510,MMP23B,matrix metallopeptidase 23B,protein_coding,123.694275505466,0.537402977762555,0.125203575226759,4.29223348286384,1.76884804064483e-05,8.92089028498543e-05
984,CDK11B,cyclin dependent kinase 11B,protein_coding,1269.12766493567,0.477696782126655,0.0843398980777858,5.66394782320083,1.47929405088853e-08,1.99096091830482e-07
728661,SLC35E2B,solute carrier family 35 member E2B,protein_coding,904.602797484781,0.360898867000588,0.130931201882334,2.75640078004419,0.00584413403132586,0.0136858116177934
728642,CDK11A,cyclin dependent kinase 11A,protein_coding,1019.67253482127,0.438381074262535,0.107599689201068,4.07418532077122,4.61757019325752e-05,0.00020548187359996
65220,NADK,NAD kinase,protein_coding,1691.67438566789,0.535905717830019,0.0924136559162005,5.79898839102277,6.67161502839302e-09,1.00704217186619e-07
2782,GNB1,G protein subunit beta 1,protein_coding,5641.07360389686,0.397943290251379,0.080037229972084,4.97197729594312,6.62734681220851e-07,5.14701865456848e-06
339456,TMEM52,transmembrane protein 52,protein_coding,73.1623419836213,-1.12607414669015,0.241545712010019,-4.66195047438245,3.13226576408723e-06,2.00103508841548e-05
5590,PRKCZ,protein kinase C zeta,protein_coding,609.834708597149,0.539322390986468,0.120655250087751,4.46994549009864,7.82395347221996e-06,4.38025591247689e-05
199990,FAAP20,FA core complex associated protein 20,protein_coding,751.174297473739,-0.0878419429542416,0.090316859519125,-0.97259740232266,0.330753434215989,0.426654305621705
6497,SKI,SKI proto-oncogene,protein_coding,732.882776598845,0.299150581960458,0.122040432785696,2.45124156914265,0.0142364374320395,0.0296997308992427
79906,MORN1,MORN repeat containing 1,protein_coding,55.4857211137471,-0.0198093396355357,0.181416042677352,-0.109192877009045,0.913049509852037,0.936096160193889
11079,RER1,retention in endoplasmic reticulum sorting receptor 1,protein_coding,3852.10000996767,0.254610389968382,0.0693320204898465,3.67233477647849,0.000240344541360262,0.000857139165770365
5192,PEX10,peroxisomal biogenesis factor 10,protein_coding,546.475001078443,0.0795558251481651,0.0859613384949216,0.9254837877247,0.354714312965193,0.452165489447171
9651,PLCH2,phospholipase C eta 2,protein_coding,78.7120186784388,0.452846218563325,0.303794349796826,1.49063410450584,0.136057585236602,0.205103081829604
55229,PANK4,pantothenate kinase 4 (inactive),protein_coding,373.348623399206,0.525607420951877,0.0970093388550848,5.41811156693938,6.02318284016916e-08,6.54048490706408e-07
8764,TNFRSF14,TNF receptor superfamily member 14,protein_coding,2334.63718630317,0.218960233950073,0.107852271555263,2.03018657644015,0.0423375777912852,0.0761598199126697
127281,PRXL2B,peroxiredoxin like 2B,protein_coding,1252.81564377952,-0.045258466670034,0.110671002989772,-0.408946024228378,0.68257927244929,0.754055933713983
79258,MMEL1,membrane metalloendopeptidase like 1,protein_coding,256.374212473918,-0.0693201989268376,0.110792817354256,-0.625674123848559,0.531528709054208,0.621503572060412
63976,PRDM16,PR/SET domain 16,protein_coding,26.6884580733131,-0.0610454220996171,0.362449689144458,-0.168424539813267,0.866249303876349,0.900625457319991
27237,ARHGEF16,Rho guanine nucleotide exchange factor 16,protein_coding,1687.61535611087,0.516295969209308,0.152053077217788,3.39549832634962,0.000685037926803837,0.00214885082913795
1953,MEGF6,multiple EGF like domains 6,protein_coding,365.320328560224,-0.196684372885722,0.360835517448362,-0.545080413027438,0.585698213324525,0.670276505585885
127262,TPRG1L,tumor protein p63 regulated 1 like,protein_coding,1993.40706246686,0.784944169951239,0.119003429692461,6.59597939302895,4.22457605164563e-11,1.35995395024252e-09
49856,WRAP73,"WD repeat containing, antisense to TP73",protein_coding,474.614404010614,-0.17647559280709,0.0914116702877791,-1.93055867212048,0.0535376528783942,0.0928483738332338
7161,TP73,tumor protein p73,protein_coding,38.9495518226606,-1.35326087162564,0.369088325652755,-3.66649600534591,0.000245896758477066,0.000874382787277604
388588,SMIM1,small integral membrane protein 1 (Vel blood group),protein_coding,23.4509664669217,-0.696619548317033,0.265465091282383,-2.62414747246755,0.00868661644772663,0.0193372006161016
57470,LRRC47,leucine rich repeat containing 47,protein_coding,900.048685111663,0.166079379398361,0.0934872535987552,1.77649222760537,0.0756518218655819,0.125117004717754
9731,CEP104,centrosomal protein 104,protein_coding,455.907744255413,0.0547058449093399,0.0840435047191565,0.650922936783127,0.515096234341922,0.606425356958355
1677,DFFB,DNA fragmentation factor subunit beta,protein_coding,161.142337157155,-0.23551548985263,0.132924179458082,-1.77180322506261,0.0764272270402359,0.12615808111124
339448,C1orf174,chromosome 1 open reading frame 174,protein_coding,388.08709785674,-0.220596690177853,0.101735572279032,-2.16833389969851,0.0301332909528553,0.05685928398878
261734,NPHP4,nephrocystin 4,protein_coding,134.985597046281,-0.209567333791653,0.140964774393048,-1.48666455640416,0.137103428270484,0.206354127802281
8514,KCNAB2,potassium voltage-gated channel subfamily A regulatory beta subunit 2,protein_coding,474.42777733041,-0.222537988195334,0.195184600661519,-1.14014111482725,0.254227515218777,0.343920331295143
6146,RPL22,ribosomal protein L22,protein_coding,13139.9192457208,-0.41386980855269,0.123579134656231,-3.34902659501526,0.000810960110267149,0.00248209571173472
388591,RNF207,ring finger protein 207,protein_coding,157.344937447057,0.38089717124698,0.167607098837684,2.27255989685648,0.0230527146433429,0.0450581426487817
23463,ICMT,isoprenylcysteine carboxyl methyltransferase,protein_coding,1806.25584155166,-0.0436220542673466,0.0916763337475124,-0.47582677539753,0.634197792686185,0.712707051498538
387509,GPR153,G protein-coupled receptor 153,protein_coding,629.633763230956,0.618058716953871,0.242468033765786,2.54903175216445,0.0108022464614607,0.0233649734041317
11332,ACOT7,acyl-CoA thioesterase 7,protein_coding,1527.36538071415,-0.0736769420398624,0.142971643942685,-0.515325556929304,0.606325542888278,0.688060359350315
54626,HES2,hes family bHLH transcription factor 2,protein_coding,260.025461411464,0.0505198387067302,0.291787047297316,0.173139415113424,0.86254184399337,0.897953538964657
83715,ESPN,espin,protein_coding,1310.34117090743,0.993224886671854,0.233920921592806,4.24598569426293,2.17634516845353e-05,0.00010699627099497
8718,TNFRSF25,TNF receptor superfamily member 25,protein_coding,291.968453717492,0.664568424341773,0.246464051202144,2.69641118491844,0.00700910862072551,0.0160516367454456
57449,PLEKHG5,pleckstrin homology and RhoGEF domain containing G5,protein_coding,323.427773294664,0.212154872786131,0.174241005116619,1.21759440405051,0.223378142007207,0.309049268176701
79707,NOL9,nucleolar protein 9,protein_coding,265.198545777125,0.0569778585687638,0.135276436576831,0.421195738227499,0.67361215613093,0.746375095002634
3104,ZBTB48,zinc finger and BTB domain containing 48,protein_coding,404.932138302361,0.451307323007077,0.118099730314267,3.82140858244244,0.000132691601784184,0.000514775367947358
9903,KLHL21,kelch like family member 21,protein_coding,391.163049453382,-0.269821436398277,0.133913508994731,-2.01489333244859,0.0439158267741365,0.0784547624629757
148479,PHF13,PHD finger protein 13,protein_coding,255.383578569948,-0.110527667401554,0.112831429583086,-0.9795822654198,0.327292362580427,0.42330247435605
90326,THAP3,THAP domain containing 3,protein_coding,643.12940539923,0.303630498513173,0.0925247785218592,3.28161281079359,0.00103215227702846,0.0030609865367688
55735,DNAJC11,DnaJ heat shock protein family (Hsp40) member C11,protein_coding,1009.34340814603,0.440249241176065,0.095585196907224,4.60583077109079,4.10822393406901e-06,2.52586907372018e-05
23261,CAMTA1,calmodulin binding transcription activator 1,protein_coding,902.034236444186,0.128042292782038,0.0956413215244417,1.33877586320591,0.180643650667568,0.259065254464484
9341,VAMP3,vesicle associated membrane protein 3,protein_coding,2617.26072455845,0.0213022981287124,0.109984094282164,0.193685262107641,0.846422332453271,0.885743162421993
8863,PER3,period circadian regulator 3,protein_coding,252.602061411839,0.947769105691125,0.205096390697589,4.62109109998232,3.8172709486047e-06,2.36938375461027e-05
10911,UTS2,urotensin 2,protein_coding,20.8861385828564,-0.697775727961187,0.431129121715189,-1.61848433059957,0.105558261031101,0.165530815968274
3604,TNFRSF9,TNF receptor superfamily member 9,protein_coding,52.4723082823395,-0.585406159187946,0.304725813902795,-1.92109146150213,0.0547201778796428,0.0944930140367886
11315,PARK7,Parkinsonism associated deglycase,protein_coding,4549.26607012811,-0.287589703695571,0.11331996050414,-2.53785566475789,0.0111533973043706,0.0240100879129894
54206,ERRFI1,ERBB receptor feedback inhibitor 1,protein_coding,1855.40323623667,0.595012742524265,0.239233660021088,2.48716147414965,0.0128766938398542,0.0271911204182825
50651,SLC45A1,solute carrier family 45 member 1,protein_coding,20.5677359830039,0.841597366885271,0.27797894971363,3.02755790592156,0.00246538474487708,0.00649753598896623
473,RERE,arginine-glutamic acid dipeptide repeats,protein_coding,1517.99971992707,0.507037496932294,0.150750252223189,3.36342718804619,0.000769811402278702,0.00237496955306238
2023,ENO1,enolase 1,protein_coding,23213.7260840573,-0.390947353491938,0.148466201199405,-2.63324144036565,0.00845742026177338,0.0189081298205587
6518,SLC2A5,solute carrier family 2 member 5,protein_coding,238.632533729661,0.870940440358076,0.309262781196342,2.81618252603485,0.00485980477442253,0.0116697018230942
80045,GPR157,G protein-coupled receptor 157,protein_coding,279.035527306091,-0.279106028476724,0.141544688513553,-1.97185801465096,0.0486258173644778,0.0856803513266168
9563,H6PD,hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase,protein_coding,1005.96313162636,0.32707786352839,0.118573091141554,2.75844932757906,0.00580763084184745,0.0136143764447492
80176,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1,protein_coding,923.330009053817,1.05372737555088,0.179208143638238,5.87990787783624,4.10494876975979e-09,6.62483998788967e-08
84275,SLC25A33,solute carrier family 25 member 33,protein_coding,319.464436382273,0.17935421282363,0.164793971895268,1.08835420835427,0.276438768138785,0.36880057041073
199953,TMEM201,transmembrane protein 201,protein_coding,196.613800804493,-0.486069551458724,0.149636110783748,-3.24834392522527,0.00116078871050759,0.00338606680835482
5293,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",protein_coding,376.646854611907,0.43189894696807,0.171857291998789,2.51312552376953,0.0119666748023539,0.0255187864354636
22883,CLSTN1,calsyntenin 1,protein_coding,4836.35796246363,0.718737180167059,0.163852795430967,4.38648103791353,1.15199202609194e-05,6.14440870320952e-05
56998,CTNNBIP1,catenin beta interacting protein 1,protein_coding,571.437242976332,-0.140533339228896,0.101121638256894,-1.38974547536382,0.16460618038667,0.239931744629125
84328,LZIC,leucine zipper and CTNNBIP1 domain containing,protein_coding,1065.32267869697,0.209155598286433,0.0948164339954518,2.20590027986568,0.0273909826356234,0.0523374742930308
64802,NMNAT1,nicotinamide nucleotide adenylyltransferase 1,protein_coding,451.915385270477,0.572405786677651,0.108785735273746,5.26177246710943,1.4267326145801e-07,1.37932680246626e-06
116362,RBP7,retinol binding protein 7,protein_coding,77.0721486195576,0.393902497594083,0.331825436466216,1.18707746394899,0.235197066653556,0.322574251560808
10277,UBE4B,ubiquitination factor E4B,protein_coding,678.219720698744,0.0804347110359176,0.090434102541844,0.889428973972516,0.373772579152244,0.47216466841577
23095,KIF1B,kinesin family member 1B,protein_coding,756.658025579584,0.542833061822237,0.139425438454488,3.89335739474423,9.8866330636518e-05,0.000398184804577778
5226,PGD,phosphogluconate dehydrogenase,protein_coding,2903.41105484987,-0.380992695827456,0.145822109086634,-2.61272243429908,0.00898242197965964,0.0199053891691322
100526739,CENPS-CORT,CENPS-CORT readthrough,protein_coding,118.716517991342,-0.551947587858855,0.1600693740253,-3.44817733698149,0.000564383350348067,0.00181458192118284
378708,CENPS,centromere protein S,protein_coding,129.683237099139,-0.590513520576206,0.167524937624358,-3.52492905802667,0.000423596216095638,0.00140934815822474
