Symbol,Drug,Approved,InteractionType,Sources,Score,PMIDs
PLK4,PHA-767491,FALSE,"",DTC,0.0272747118907448,""
PLK4,CVT-6883,FALSE,"",DTC,0.163648271344469,""
PLK4,CP-547632,FALSE,"",DTC,0.0409120678361172,""
PLK4,KENPAULLONE,FALSE,"",DTC,0.0375027288497741,""
PLK4,ILORASERTIB,FALSE,"",DTC,0.0155183705585272,""
PLK4,RG-1530,FALSE,inhibitor,DTC; ChEMBL,0.0383006592508331,""
PLK4,GSK-269962A,FALSE,"",DTC,0.0409120678361172,""
PLK4,ALISERTIB,FALSE,"",DTC,0.0375027288497741,""
PLK4,OCIFISERTIB,FALSE,inhibitor,ChEMBL,1.80013098478916,""
PLK4,GO-6976,FALSE,"",DTC,0.0418635112741664,""
PLK4,CENISERTIB,FALSE,"",DTC,0.0152553473287217,""
PLK4,CEDIRANIB,FALSE,"",DTC,0.0321451961569492,""
PLK4,ENTRECTINIB,TRUE,"",DTC,0.0315812453471782,""
PLK4,TOZASERTIB,FALSE,inhibitor,DTC,0.0493186571175111,19035792
PLK4,PF-562271,FALSE,"",DTC,0.0166678794887885,""
PLK4,CFI-400945,FALSE,inhibitor,ChEMBL,0.900065492394578,""
PLK4,SORAFENIB,TRUE,"",DTC,0.0156533129112101,""
PLK4,SP-600125,FALSE,"",DTC,0.0202261908403276,""
PLK4,HESPERADIN,FALSE,inhibitor,DTC,0.0450032746197289,19035792
PLK4,BAY 61-3606,FALSE,"",DTC,0.0439056337753453,""
PLK4,CYC-116,FALSE,"",DTC,0.0185580513895789,""
PLK4,TAMATINIB,FALSE,"",DTC,0.0222238393183846,""
PLK4,SNS-314,FALSE,"",DTC,0.042860261542599,""
PLK4,GW843682X,FALSE,"",DTC,0.0461572047381835,""
GRIN2D,CNS-5161,FALSE,blocker,TdgClinicalTrial; ChEMBL,0.552421148771276,""
GRIN2D,AZD8108,FALSE,inhibitor,ChEMBL,0.276210574385638,""
GRIN2D,DELUCEMINE,FALSE,inhibitor,ChEMBL,0.276210574385638,""
GRIN2D,ORPHENADRINE CITRATE,TRUE,inhibitor,ChEMBL,0.0920701914618792,""
GRIN2D,ACAMPROSATE CALCIUM,TRUE,inhibitor,ChEMBL,0.0773389608279785,""
GRIN2D,GW468816,FALSE,inhibitor,ChEMBL,0.276210574385638,""
GRIN2D,PERZINFOTEL,FALSE,inhibitor,ChEMBL,0.276210574385638,""
GRIN2D,MEMANTINE HYDROCHLORIDE,TRUE,negative modulator,ChEMBL,0.214830446744385,""
GRIN2D,ESKETAMINE,TRUE,negative modulator,ChEMBL,0.276210574385638,""
GRIN2D,AV-101,FALSE,inhibitor,ChEMBL,0.276210574385638,""
GRIN2D,KETAMINE HYDROCHLORIDE,TRUE,negative modulator,ChEMBL,0.113733765923498,""
GRIN2D,LANICEMINE,FALSE,blocker,TdgClinicalTrial; ChEMBL,0.552421148771276,""
GRIN2D,RALFINAMIDE,FALSE,inhibitor,ChEMBL,0.0966737010349732,""
GRIN2D,ORPHENADRINE,TRUE,"",TEND; TdgClinicalTrial,0.773389608279786,""
GRIN2D,APIMOSTINEL,FALSE,agonist,ChEMBL,0.276210574385638,""
GRIN2D,DEXANABINOL,FALSE,"",TdgClinicalTrial,0.322245670116577,""
GRIN2D,RAPASTINEL,FALSE,agonist,ChEMBL,0.276210574385638,""
GRIN2D,LATREPIRDINE,FALSE,"",TdgClinicalTrial,0.241684252587433,""
GRIN2D,DIMIRACETAM,FALSE,"",TdgClinicalTrial,0.483368505174866,""
GRIN2D,AMANTADINE HYDROCHLORIDE,TRUE,inhibitor,ChEMBL,0.193347402069946,""
GRIN2D,INDANTADOL,FALSE,"",TdgClinicalTrial,0.214830446744385,""
GRIN2D,NEBOGLAMINE,FALSE,positive modulator,ChEMBL,0.276210574385638,""
GRIN2D,FELBAMATE,TRUE,inhibitor,ChEMBL,0.161122835058289,""
GRIN2D,INDANTADOL,FALSE,inhibitor,ChEMBL,0.241684252587433,""
GRIN2D,ORPHENADRINE HYDROCHLORIDE,TRUE,inhibitor,ChEMBL,0.10176179056313,""
GRIN2D,NERAMEXANE MESYLATE,FALSE,inhibitor,ChEMBL,0.214830446744385,""
GRIN2D,ESKETAMINE HYDROCHLORIDE,FALSE,"",TdgClinicalTrial,0.276210574385638,""
CA4,METHAZOLAMIDE,TRUE,inhibitor,ChEMBL; GuideToPharmacology,0.803135362444393,""
CA4,DICHLORPHENAMIDE,TRUE,inhibitor,ChEMBL; GuideToPharmacology,1.60627072488879,""
CA4,COMPOUND 5A [PMID: 31287314],FALSE,inhibitor,GuideToPharmacology,1.00391920305549,""
CA4,ACETAZOLAMIDE SODIUM,TRUE,inhibitor,ChEMBL,1.00391920305549,""
CA4,CHLORTHALIDONE,TRUE,inhibitor,GuideToPharmacology,0.446186312469107,""
CA4,ETHOXZOLAMIDE,TRUE,inhibitor,ChEMBL,0.267711787481464,""
CA4,SALVIANOLIC ACID A,FALSE,inhibitor,GuideToPharmacology,1.33855893740732,""
CA4,COMPOUND 5B  [PMID: 31287314],FALSE,inhibitor,GuideToPharmacology,1.00391920305549,""
CA4,SULTHIAME,TRUE,inhibitor,ChEMBL,0.33463973435183,""
CA4,CHLOROTHIAZIDE,TRUE,"",TEND; TdgClinicalTrial,1.14733623206342,""
CA4,TOPIRAMATE,TRUE,inhibitor,TEND; TdgClinicalTrial; ChEMBL; GuideToPharmacology,0.365061528383815,""
CA4,TRICHLORMETHIAZIDE,TRUE,"",TEND; TdgClinicalTrial,1.33855893740732,""
CA4,ACETAZOLAMIDE,TRUE,inhibitor,ChEMBL; GuideToPharmacology,0.573668116031709,""
PDGFRA,IMATINIB,TRUE,"",TEND; CGI; CIViC; DoCM; TdgClinicalTrial; OncoKB; DTC; FDA; COSMIC,0.273380548008736,16638875; 22718859; 18955458; 14645423; 22745105; 15928335; 12949711; 15146165; 25157968; 24132921; 16954519; 26130666; 15685537; 18794084
PDGFRA,TOVETUMAB,FALSE,inhibitor; antibody,TTD; MyCancerGenome; TALC; ChEMBL,3.42319990550069,""
PDGFRA,DASATINIB ANHYDROUS,TRUE,"",CGI; CIViC; DoCM; OncoKB; DTC,0.19142894208392,22718859; 22745105; 15928335; 12949711; 15146165; 25157968; 16954519; 26130666; 16638875; 15685537; 14645423; 18794084
PDGFRA,RIPRETINIB,TRUE,inhibitor,TTD; CIViC; ChEMBL,0.513479985825104,""
PDGFRA,SUNITINIB,TRUE,inhibitor,TEND; CGI; MyCancerGenomeClinicalTrial; CIViC; DoCM; TdgClinicalTrial; ChEMBL; COSMIC,0.356583323489655,16638875; 22718859; 22745105; 15928335; 12949711; 15146165; 25157968; 16954519; 26130666; 15685537; 14645423; 18794084
PDGFRA,AST-487,FALSE,"",DTC,0.020873170155492,""
PDGFRA,SORAFENIB,TRUE,inhibitor,CGI; MyCancerGenomeClinicalTrial; DTC,0.0223252167750045,""
PDGFRA,QUIZARTINIB,TRUE,inhibitor,ChEMBL,0.0450421040197459,""
PDGFRA,REGORAFENIB,TRUE,inhibitor,CGI; MyCancerGenomeClinicalTrial; ChEMBL,0.0777999978522884,""
PDGFRA,FAMITINIB,FALSE,inhibitor,TTD; ChEMBL,0.244514278964335,""
PDGFRA,CRENOLANIB,FALSE,inhibitor,CGI; TTD; MyCancerGenome; CIViC; DoCM; ChEMBL,1.08401330340855,22718859; 22745105; 15928335; 12949711; 15146165; 25157968; 24132921; 16954519; 26130666; 16638875; 15685537; 14645423; 18794084
PDGFRA,BECAPLERMIN,TRUE,agonist,TEND; TdgClinicalTrial; ChEMBL,0.855799976375173,""
