Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
MATK,12,REML,1.36087422890341,0.286393973510327,2.01657817546216e-06,90.5147603229111,0.82584922512918,92.3103139645561,5.87064881351491e-15,9,0,6.73313744840184e-83,9.80395242846263e-06,5.27497558428291e-82
CHI3L2,9,REML,1.90948973530932,0.40202097194668,2.03691762711724e-06,83.6574919172287,1.15457128165269,43.119383383988,8.34105102767473e-07,8,0,3.78782714342918e-43,9.8913146552421e-06,1.47613851913049e-42
CD28,11,REML,1.12609943460603,0.237561401120307,2.13459101351705e-06,78.600544787835,0.443361545713898,37.5738974915389,4.50098375571024e-05,7,0,3.94647174508181e-32,1.03355559659707e-05,1.20538503081121e-31
FUOM,13,REML,-1.30913690747606,0.276351831287487,2.16679639663742e-06,89.6089451400198,0.829303446553423,127.94662165422,1.5933020175087e-21,0,8,1.13844872404724e-61,1.04793354118951e-05,6.19908723025724e-61
NTRK1,9,REML,-2.43212012119511,0.513441327694942,2.17012396054252e-06,92.1783998025492,2.1453783583906,134.278001550042,3.66624720072177e-25,0,7,6.91989928175289e-88,1.04923890881139e-05,5.77061531013309e-87
ABCA1,13,REML,1.07757832664201,0.227575445796874,2.1901433106464e-06,91.3065919946958,0.584725647995413,133.114142696161,1.46144877905751e-22,9,0,1.14273447082476e-87,1.05799290381112e-05,9.51044466122604e-87
TM7SF2,13,REML,-1.07288647697658,0.226650792978048,2.20513297227549e-06,91.4856691837332,0.578911708931931,113.329827426276,1.31059554937918e-18,0,6,7.72641850056349e-118,1.06413146247737e-05,1.01329581199456e-116
IRX3,13,REML,1.4813633695449,0.31298771216321,2.21251520753829e-06,89.3155852200172,1.07994816930206,82.2760013148667,1.51615099296089e-12,9,0,1.45846986574475e-77,1.06726210314509e-05,1.04772609331363e-76
SEMA5B,13,REML,2.4425864948211,0.516086757839431,2.21335650820221e-06,97.2727067887057,3.27400826422059,249.116370854371,2.0911787641934e-46,9,1,0,1.06735952930202e-05,0
HCST,12,REML,1.33305871521209,0.281734642864811,2.22745038072746e-06,89.9511428341078,0.791427455360125,81.939810624199,6.21408983695144e-13,9,1,5.06170886029133e-76,1.07384591701545e-05,3.54765866593466e-75
KCNH6,11,REML,-3.49492638245791,0.739804000058028,2.31108530721155e-06,96.0025001889615,5.61474284220428,226.077169484611,5.70381100016573e-43,0,7,2.25481921175367e-164,1.10936081667328e-05,6.54681856351782e-163
ELF3,13,REML,-1.20428456823205,0.254928840478891,2.31247176331918e-06,86.6676416592119,0.681992626643056,85.6236896104026,3.45297410874228e-13,0,8,1.17579109723942e-54,1.10970727475176e-05,5.68650995608695e-54
IFI30,13,REML,1.34693545923323,0.285262205846756,2.33829474437457e-06,94.399661159188,0.962829446274039,148.428027127435,1.18131035840699e-25,8,0,2.20545018246984e-104,1.12016731011e-05,2.3362938322547e-103
MTCP1,12,REML,1.05553882516061,0.223592544552476,2.349026183631e-06,92.6318521717546,0.509347053894846,209.031336358775,9.90383884629888e-39,4,0,3.51273600624578e-125,1.12498543131726e-05,5.17152800919517e-124
LTK,11,REML,-1.26346819404369,0.267698373288334,2.36139891297529e-06,81.5755981804968,0.599363056667897,49.9976562481443,2.6717336462651e-07,0,6,8.06301270234788e-46,1.13026246709067e-05,3.31393395041108e-45
UBASH3A,11,REML,1.65020523280699,0.349773264419377,2.38258261020138e-06,87.0109727516094,1.1061138657154,75.4932653762606,3.81385132943661e-12,7,0,1.48993379693107e-51,1.13942184695823e-05,6.8205222757785e-51
BCL11B,12,REML,1.36797376358366,0.289977446264178,2.38739521765376e-06,89.553481166419,0.872188380063148,85.630019170269,1.19116495831679e-13,8,0,5.21546956632218e-71,1.14139642493498e-05,3.32210089316096e-70
MCM10,8,REML,2.29372946366957,0.486454700078174,2.41477676920811e-06,88.2133069513125,1.62047546327101,56.80303188532,6.5415080395484e-10,7,0,2.79370543661435e-57,1.15250709439478e-05,1.41250491412103e-56
PLEKHB1,13,REML,-1.84524247590041,0.391420786818996,2.42642130780513e-06,95.1335055752651,1.84765565460995,220.088928605258,2.27487865595659e-40,0,10,7.97774491606624e-188,1.15608172756297e-05,3.2644228277874e-186
