Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
148398,SAMD11,sterile alpha motif domain containing 11,protein_coding,160.668146074028,0.308146508000087,0.214949080151843,1.43357909595337,0.151692412411549,0.256780529443646
26155,NOC2L,NOC2 like nucleolar associated transcriptional repressor,protein_coding,1032.71818420205,-0.0364894412855112,0.156787457640243,-0.23273188962116,0.815969604721285,0.877360357855856
339451,KLHL17,kelch like family member 17,protein_coding,103.285692988102,0.776465128595416,0.271006236279935,2.86511904395208,0.00416852502178721,0.0140214023460115
84069,PLEKHN1,pleckstrin homology domain containing N1,protein_coding,98.0788043312585,1.95233456640223,0.430583031792319,4.5341651255405,5.78317742135219e-06,5.32228890975599e-05
84808,PERM1,"PPARGC1 and ESRR induced regulator, muscle 1",protein_coding,11.7842404332535,2.06167177289109,0.606045349086612,3.40184406331688,0.000669328170694705,0.00300021771533212
57801,HES4,hes family bHLH transcription factor 4,protein_coding,114.326552223476,2.05423369543689,0.385897994356878,5.32325569315383,1.0192631443932e-07,1.83858218717859e-06
9636,ISG15,ISG15 ubiquitin like modifier,protein_coding,874.08914237137,2.006744053602,0.385250461175684,5.20893355319533,1.89929109867716e-07,3.042670193058e-06
375790,AGRN,agrin,protein_coding,2992.86618154305,1.57815742500804,0.310445883630022,5.08351860412756,3.70506269752361e-07,5.29869833097014e-06
54991,C1orf159,chromosome 1 open reading frame 159,protein_coding,99.9464530392505,0.391152172066759,0.260044629672656,1.50417323579856,0.1325367671759,0.231347894608084
8784,TNFRSF18,TNF receptor superfamily member 18,protein_coding,50.0346591639939,-0.621706555808172,0.475214846996953,-1.30826416669629,0.190783724616335,0.306746831336277
7293,TNFRSF4,TNF receptor superfamily member 4,protein_coding,36.3639825079606,0.36712968170679,0.343874054342405,1.06762832807743,0.28568820005253,0.414730552352158
51150,SDF4,stromal cell derived factor 4,protein_coding,2669.67548458107,-0.617389390469756,0.191100797262453,-3.23070023419028,0.00123487375560759,0.00504082545624345
126792,B3GALT6,"beta-1,3-galactosyltransferase 6",protein_coding,152.654317125503,0.393705716502797,0.183526332851391,2.14522739263579,0.0319346704729333,0.0745620410750252
388581,C1QTNF12,C1q and TNF related 12,protein_coding,67.9347845972842,-3.04648702315493,0.535562053336047,-5.68839223051407,1.28241002220276e-08,3.24804311835374e-07
