Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
SLC15A2,7,REML,-0.475988131338271,0.201672236136124,0.018264762691432,48.2703470977658,0.130132135207497,11.4729820755449,0.0748130330736006,0,1,0.00517421790404307,0.12748831068975,0.00661868880239778
OTUD1,7,REML,0.246541535799911,0.104463216866775,0.0182710005891401,0.00260534778194839,2.10717043982578e-06,5.18347249445468,0.520506119600643,0,0,0.120485967465416,0.12748831068975,0.130572973869708
SOCS3,7,REML,0.904014956166468,0.383093921157463,0.0182860866155571,79.9987268638965,0.814929328175339,28.9577396853535,6.1967513223713e-05,3,0,4.75300725603617e-11,0.127498310074887,2.00306205129217e-10
B2M,7,REML,0.627301392220518,0.26583659528459,0.0182884621026396,83.7296281698668,0.387204050330062,34.7703588007133,4.77420660906156e-06,1,0,7.58593106394881e-16,0.127498310074887,6.61285355048557e-15
UPF2,7,REML,-0.248366757107044,0.10526525162307,0.0183026753626612,49.5672911624474,0.0353877498608798,11.4320139630171,0.0759076214422311,0,0,0.00127680928071562,0.127541507816284,0.00176767806162249
ZNF426,7,REML,0.220147452098762,0.0933118171352056,0.0183110962571182,22.6389402050068,0.0136750172177764,7.60039869667265,0.268864481091481,0,0,0.0274592217291896,0.127544321521232,0.0321377737430794
SEC61A1,7,REML,-0.28604667673894,0.121263999754111,0.0183304048791537,54.3912787628828,0.053444495076254,13.0001418350705,0.0430336946025076,0,0,0.000681830928220022,0.127622937077661,0.000982184737147078
TNFRSF21,7,REML,0.865906023296504,0.367152363695661,0.0183520336058276,88.3001059704144,0.80180292475974,47.4757081798871,1.50377930963054e-08,3,0,4.03738824972321e-30,0.127670829605341,2.67628373603527e-28
LARGE2,7,REML,-0.859979893683074,0.36464369410172,0.0183533337926592,75.8785721421126,0.679568283224829,24.3135193531874,0.000457252344844861,0,2,2.99597829063697e-08,0.127670829605341,8.1280727533669e-08
TMUB2,7,REML,0.188155235986103,0.0797870430131535,0.0183629088189403,15.6226920045715,0.00696452198301875,7.37456612207439,0.287591524032091,0,0,0.0835870689723499,0.12768160681841,0.0921734719817782
MSRB3,7,REML,0.620387263767261,0.263130122969422,0.0183875355260321,77.7966331322248,0.356379200304275,25.480483097964,0.000278122692133777,2,0,1.06694996125559e-06,0.127748775682011,2.29317845631116e-06
ALG9,6,REML,-0.247167891640303,0.104834400119286,0.0183886288460498,45.6236516885011,0.02704605962432,8.57477641397504,0.127274993416419,0,0,0.000552951355859601,0.127748775682011,0.000806241693737548
ZNF343,7,REML,0.373447202822757,0.158407134095463,0.0183977094810488,72.937780632763,0.12402843286313,20.081261208506,0.00267864773679852,1,0,9.07157639282257e-06,0.127756071642953,1.70308837424374e-05
DCHS2,7,REML,1.05354920573807,0.447081076631811,0.0184477733824998,83.0138636659244,1.11645062098652,35.1306650814491,4.06543174658457e-06,4,0,2.02306925994742e-09,0.128046452316973,6.58449444691152e-09
MSL1,7,REML,0.20423949215158,0.0866794509680414,0.018459895110841,49.9140130919346,0.0240281740416313,11.0517796053946,0.0867892434254374,0,0,0.0039894116641432,0.128046452316973,0.0051810245032534
PHLDA1,7,REML,0.868201705015336,0.368497489527373,0.0184700002834822,84.4689327200495,0.779860947927954,28.8782164007752,6.41516105949254e-05,2,0,5.19310894609841e-11,0.128046452316973,2.17299237831351e-10
GAREM1,7,REML,-0.59694456719286,0.25336946921422,0.0184717209169309,60.8242049886311,0.262837395609752,14.9771250736145,0.0204353785734476,0,2,0.000927741920190628,0.128046452316973,0.0013121840512369
ACP3,7,REML,0.370899075474838,0.157461642119004,0.0184983733151361,0.00127163704278854,2.42874616029247e-06,8.48314291357268,0.204799312688867,0,0,0.0310966678098745,0.128175357609103,0.0361370992101748
APOBEC2,6,REML,-0.899498462191839,0.38190135143124,0.0185069471342316,76.268058872238,0.60213055380173,21.4288178710811,0.000672034007326447,0,2,2.26763124451843e-12,0.128178938597514,1.1641092439188e-11
RHOB,7,REML,0.538948406704927,0.22894332014879,0.0185691564228231,73.954211525584,0.260334267479365,21.6949327815093,0.00137502090832304,2,0,6.13875523147071e-08,0.12855383356427,1.58387053158397e-07
EPHX1,7,REML,-0.868609744221556,0.36902931431521,0.0185841580993579,91.5919025563438,0.84793637506624,48.8739834704818,7.90171789143784e-09,0,2,2.65597191447685e-24,0.128601727360889,8.35056466154393e-23
ARPC5,7,REML,0.527474045980731,0.224151715430469,0.0186125688767396,84.5686832883246,0.288088695240343,34.1401921659564,6.32077596047443e-06,2,0,3.24220924431101e-14,0.128742329678283,2.23098213095778e-13
MMUT,7,REML,-0.346483450005014,0.147306810167711,0.0186666987700787,64.9818238618115,0.0912314437821085,16.5130078309438,0.0112499131502985,0,0,2.44241987887215e-06,0.129060630479436,4.96314444411509e-06
TRIO,7,REML,0.528098997450258,0.224563911601491,0.0186896194802364,86.1500725448863,0.291256943005445,48.9964568337718,7.46813343750591e-09,2,0,1.31231728450454e-19,0.129161902403535,1.97518029131341e-18
PLAU,7,REML,1.2329939850415,0.524348406240714,0.0186989720134531,90.0519553182747,1.70012242081419,45.3892640887363,3.91642064467038e-08,3,0,9.71421687067386e-19,0.129161902403535,1.30306472340262e-17
CAVIN1,7,REML,0.632765274752936,0.269107846614186,0.0187057026298162,86.1608898604511,0.41632282770428,35.3153050902761,3.74376637891313e-06,2,0,2.18829773564013e-11,0.129161902403535,9.73263312169384e-11
H2BC26,5,REML,1.29208916546635,0.549558652870201,0.0187160056513345,86.6946770808709,1.27104296462088,26.3778769373278,2.65501333231837e-05,4,0,1.82205068718024e-12,0.129176977833875,9.48217349766126e-12
FKBP11,7,REML,-0.575037787202212,0.244611597825797,0.0187321031411084,79.2947248003422,0.321060594374343,29.6664137541398,4.54838091638951e-05,0,2,1.47693921978287e-12,0.129232015989546,7.80100466385312e-12
CD109,7,REML,1.20701921666133,0.513596598447077,0.0187668118678671,92.6860786229834,1.68354117142827,65.32066719159,3.71011453348808e-12,3,0,1.05718401905858e-27,0.129414345539477,5.12766480463502e-26
